ゟ,9
下,2
候,13
付,11
中,4
之,52
添,1
表,2
於,1
　,2
者,17
但,1
右,5
意,2
も,15
秋,2
味,1
時,2
様,17
有,1
上,4
等,5
出,2
シ,1
趣,5
へ,7
断,1
子,1
御,1
組,12
在,1
共,13
迄,7
申,2
年,2
知,1
哉,1
ハ,20
通,2
得,4
其,7
来,4
状,1
論,1
返,1
所,3
方,3
外,4
義,4
處,1
用,1
多,1
牧,1
抔,1
唱,1
浦,1
一,4
筋,2
限,1
銀,2
統,1
野,4
而,4
渡,1
り,4
間,4
キ,2
尤,1
よ,1
手,1
合,1
斗,1
月,1
江,1
行,4
段,1
条,4
紙,1
置,1
崎,1
只,1
寄,1
内,2
彼,1
談,1
は,2
且,1
処,1
代,1
及,2
ヵ,1
作,1
以,2
郷,1
書,1
正,1
類,2
西,1
弁,1
始,1
格,1
分,3
敷,1
餘,1
角,1
家,1
】,1
約,1
湊,2
見,2
運,2
又,2
巻,2
亦,1
應,1
向,1
