,count(4)
津田浦相送舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立合之者共,1
田浦相送舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立合之者共へ,1
浦相送舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立合之者共へ被,1
十一日与頭庄屋へ御申渡成候事故十一日御出勤迄ニ御写取之上御役處江,1
