,count(64)
凡例,1
以上,13
板野,1
七郡,1
連判,1
就中,1
剛柔,1
ミて,1
いや,1
れん,1
わす,1
八月,1
請書,1
五月,1
上印,1
中印,1
下印,1
三十,1
セイ,1
ヤウ,1
カク,2
ヘキ,1
不レ,1
トギ,1
ヲク,1
タン,1
セン,1
コト,1
致シ,1
洲鴨,1
出事,2
浮雲,1
已上,1
郡方,1
二月,1
手崎,1
各様,1
申事,1
武吉,1
道蔵,1
元吉,1
初蔵,1
申渡,1
六月,1
先觸,1
口達,1
何屋,1
紋蔵,1
與市,1
元蔵,1
