,count(39366)
十六　,6
　諸職,1
諸職人,6
職人日,2
人日雇,2
日雇賃,5
雇賃銀,5
賃銀御,1
銀御取,1
意書写,3
丸十七,1
十七　,7
　　町,1
　町方,2
町方盆,1
方盆踊,1
盆踊俄,1
踊俄御,1
俄御取,1
取究書,3
究書之,1
書之写,8
丸十八,1
十八　,7
　御山,4
御山下,25
山下村,9
下村々,2
村々火,2
々火之,3
火之用,9
之用心,9
用心御,1
心御取,1
究筋之,1
筋之事,1
丸十九,1
十九　,8
助銀不,2
銀不出,1
不出之,1
出之處,1
之處六,1
處六ケ,1
六ケ年,3
ケ年ニ,1
年ニ御,1
ニ御指,1
仰付書,4
付書写,3
朱丸二,5
丸二十,5
二十　,2
十　　,7
　　歩,1
　歩懸,1
歩懸来,1
懸来酉,1
来酉夏,1
酉夏切,2
夏切ニ,1
切ニ而,2
ニ而秋,1
而秋ゟ,1
秋ゟ御,3
ゟ御免,3
御免被,9
免被仰,7
二十一,2
一　菊,2
　菊作,2
菊作之,2
作之義,4
之義ニ,20
義ニ付,12
付御趣,6
付書之,1
二十二,1
二　御,3
　御留,2
御留野,10
留野之,3
野之義,3
付御取,2
取究向,12
究向御,1
向御趣,1
二十三,2
三　御,2
家中歩,2
中歩懸,2
歩懸愈,2
懸愈酉,1
愈酉秋,1
酉秋ゟ,3
二十四,1
四　御,3
ニ付文,3
付文化,3
文化三,3
化三寅,3
寅年御,2
年御記,2
御記録,2
記録書,2
録書写,2
朱丸廿,5
丸廿五,1
廿五　,2
　　海,1
　海部,1
海部郡,4
部郡日,1
郡日和,1
日和佐,1
和佐浦,1
佐浦御,1
浦御陣,2
御陣屋,2
陣屋へ,2
屋へ阿,2
へ阿波,2
阿波郡,6
波郡筋,4
郡筋御,1
筋御交,1
御交仕,1
御役人,11
役人御,2
人御往,1
御往来,1
往来送,1
来送り,1
送り夫,2
り夫庄,1
夫庄苻,1
庄苻【,1
苻【マ,1
【ママ,8
ママ、,6
マ、府,1
、府】,1
府】中,1
】中両,1
中両傳,2
両傳馬,2
處ゟ迷,1
ゟ迷惑,1
迷惑之,11
惑之旨,1
之旨申,2
旨申上,3
申上已,1
上已後,1
已後北,2
後北往,2
北往来,3
往来筋,4
来筋へ,3
筋へ罷,3
へ罷成,1
罷成り,1
候様願,1
様願書,1
願書之,2
丸廿六,1
廿六　,2
　　右,2
　右御,1
右御願,1
御願向,1
願向御,1
向御下,1
下知書,1
知書之,1
書之ひ,1
之ひか,2
ひかへ,2
丸廿七,1
廿七　,1
助銀約,1
銀約メ,1
約メ方,1
メ方之,2
方之義,24
之義御,6
義御詰,1
御詰書,1
詰書之,1
丸廿八,1
廿八　,1
　　當,1
　當秋,1
當秋國,2
秋國柄,2
國柄ニ,3
柄ニ寄,4
ニ寄風,1
寄風雨,1
風雨出,3
雨出水,3
出水等,1
水等ニ,2
等ニ而,10
ニ而他,2
而他国,3
他国表,2
国表米,1
表米價,1
御国表,2
国表他,1
表他国,1
他国ニ,1
国ニ引,1
ニ引競,2
引競高,1
競高相,1
高相場,1
相場申,1
場申候,1
申候に,1
候にも,1
にも無,1
も無之,13
無之故,1
積出等,1
出等不,1
等不仕,2
不仕様,10
仕様之,1
様之事,5
嘉永三,4
永三戌,2
三戌十,2
戌十一,3
十一月,22
丸廿九,1
廿九　,1
　　風,1
　風雨,1
出水ニ,2
水ニ付,2
ニ付潰,2
付潰家,2
潰家ニ,4
家ニ相,4
ニ相成,61
相成御,4
成御手,1
御手當,12
手當御,1
當御趣,1
趣意事,1
朱丸三,2
丸三十,2
三十　,1
　　金,1
　金毘,1
金毘羅,5
毘羅之,2
羅之義,1
之義観,1
義観音,1
観音會,3
音會日,3
會日同,2
日同所,1
同所毎,1
所毎月,1
毎月幟,1
月幟立,1
参詣人,2
詣人ニ,1
人ニ交,1
ニ交諸,1
交諸品,1
諸品市,4
品市賣,4
市賣指,2
賣指免,2
指免楊,2
免楊弓,2
楊弓屋,2
弓屋獨,2
屋獨楽,2
舞を覗,1
を覗見,1
覗見せ,2
見せ物,2
せ物等,2
物等右,1
等右ニ,1
右ニ相,7
ニ相準,2
相準御,1
準御免,1
免之事,1
嘉永四,9
永四亥,8
四亥年,8
亥年正,2
年正月,3
三十一,2
一　勧,2
　勧農,2
勧農御,6
農御銀,1
御銀御,1
銀御渡,1
御渡方,1
渡方之,2
方之事,4
三十二,1
二　西,1
　西洋,1
西洋学,1
洋学盛,1
学盛ニ,1
盛ニ相,2
相成候,44
成候ニ,9
候ニ付,113
ニ付蘭,1
付蘭学,1
蘭学御,1
学御指,1
御指留,5
指留事,1
三十三,3
三　他,1
　他國,1
他國邊,1
國邊路,1
邊路【,1
路【マ,1
マ、遍,1
、遍路,1
遍路】,1
路】病,1
】病死,1
病死村,1
死村役,1
役人注,2
人注進,2
注進書,2
進書御,1
書御役,1
手代當,2
代當テ,1
當テ認,1
テ認メ,1
認メ與,1
メ與頭,1
與頭庄,22
頭庄屋,79
庄屋手,3
屋手元,2
手元ゟ,1
元ゟ見,1
ゟ見分,1
見分之,3
分之事,1
三十四,3
四　導,1
　導師,2
導師書,2
師書之,2
三十五,3
五　御,1
代様御,7
様御役,2
御役替,3
役替之,1
替之事,1
三十六,3
六　庄,1
　庄屋,2
庄屋五,6
屋五人,6
五人與,3
人與旅,1
與旅宿,1
旅宿料,1
宿料先,1
料先年,2
先年被,2
年被仰,3
仰付之,4
付之事,4
三十七,2
七　與,1
　與頭,5
庄屋御,4
屋御用,2
御用處,1
用處本,1
處本畳,1
本畳代,1
畳代又,2
代又者,2
又者筆,2
者筆帋,1
墨料御,1
料御尋,1
御尋之,3
尋之事,3
三十八,3
八　此,1
　此比,1
此比邊,2
比邊路,2
邊路体,2
路体之,2
体之者,4
之者多,3
者多相,4
多相見,2
相見候,14
見候地,1
候地盤,1
地盤流,1
盤流浪,1
邊路而,2
路而已,2
而已哉,1
已哉居,1
哉居宅,1
居宅有,1
宅有之,1
有之者,7
之者哉,1
者哉御,1
哉御尋,1
三十九,2
九　芋,1
　芋ス,1
芋スキ,1
スキ抔,1
キ抔控,1
抔控置,1
控置有,1
置有之,2
有之義,6
義御尋,1
四十　,1
　　紛,1
　紛失,1
紛失致,1
失致候,1
致候品,1
候品々,2
品々御,1
々御端,1
端書之,3
四十一,2
　諸賑,1
諸賑向,2
賑向之,2
向之義,8
義御願,1
御願ニ,1
願ニ振,1
ニ振候,1
振候義,1
候義有,2
義有之,8
有之ニ,17
之ニ付,13
村々役,16
々役人,18
役人共,53
人共申,1
共申聞,1
申聞方,3
聞方之,1
四十二,2
二　火,1
　火之,1
用心之,2
心之事,1
四十三,2
三　此,1
　此砌,1
此砌出,1
砌出火,1
出火有,4
火有之,4
ニ付胡,1
付胡乱,2
胡乱者,28
乱者召,3
者召捕,4
召捕津,1
捕津田,1
津田浦,4
田浦江,1
積送り,2
送り方,2
り方之,1
四十四,2
四　救,1
救助御,1
助御指,1
指延ニ,1
延ニ付,1
ニ付教,1
付教諭,1
教諭人,9
諭人出,2
人出勤,2
出勤一,1
勤一件,1
一件之,1
件之事,1
四十五,2
五　都,1
　都而,1
都而人,2
而人指,2
人指を,2
指を以,3
を以下,2
以下ゟ,2
下ゟ役,2
ゟ役義,2
役義筋,2
義筋申,1
筋申出,1
申出之,12
出之義,1
御主意,6
主意ニ,2
意ニ相,5
ニ相振,3
相振候,2
振候御,1
御趣之,3
趣之事,2
四十六,1
六　鮎,1
　鮎喰,1
鮎喰川,2
喰川原,1
川原ニ,1
原ニお,1
ニおゐ,37
おゐて,41
ゐて炮,1
て炮術,1
炮術之,1
術之事,1
四十七,2
七　救,1
銀不納,1
不納ニ,1
納ニ相,1
ニ相運,1
相運申,1
運申ニ,1
申ニ付,10
ニ付早,1
付早々,1
取約メ,1
約メ可,1
メ可仕,1
四十八,2
八　別,1
　別宮,1
別宮川,3
宮川口,3
川口御,3
口御川,2
御川浚,2
川浚御,1
浚御褒,1
御褒演,2
褒演被,2
演被仰,2
被仰渡,25
仰渡書,4
渡書之,2
四十九,2
九　御,2
下村浦,8
村浦火,2
浦火之,2
用心幷,1
心幷目,1
幷目安,3
目安願,2
自村役,1
人共行,1
共行着,1
行着他,1
着他村,1
他村之,1
村之義,3
之義も,23
義も役,1
も役人,1
鍛合奥,1
合奥書,1
奥書尚,1
書尚又,1
尚又家,1
又家普,1
家普請,3
普請願,3
請願繪,1
願繪圖,1
面ヲ以,3
ヲ以願,1
以願出,4
願出之,3
出之事,4
五十　,1
　御城,1
御城内,2
城内龍,2
内龍王,2
龍王社,2
王社ニ,2
社ニお,2
ニおい,14
おいて,15
いて雨,1
て雨乞,1
雨乞之,1
乞之事,1
五拾壱,1
拾壱　,1
壱　南,1
　南北,2
南北郡,2
北郡之,2
郡之内,3
之内外,3
内外勧,2
外勧農,2
農御普,4
御普請,25
普請受,1
請受負,1
指留幷,1
留幷右,1
幷右願,1
右願紙,1
願紙与,1
紙与頭,1
与頭庄,26
庄屋奥,2
屋奥書,2
奥書事,1
五拾二,1
拾二　,1
家中面,2
中面々,2
面々質,2
々質素,2
質素倹,17
素倹約,17
倹約御,6
約御制,5
御制服,15
制服之,8
服之事,1
五拾三,1
拾三　,1
三　淡,1
　淡州,1
淡州買,2
州買米,2
買米御,2
米御下,2
下知之,3
知之事,1
五拾四,1
拾四　,1
四　他,1
　他国,1
他国無,4
国無切,4
無切手,13
切手胡,4
手胡乱,4
乱者御,3
者御取,2
究向之,5
向之事,2
五拾五,1
拾五　,2
五　第,1
　第十,1
第十村,3
十村迄,3
村迄之,2
迄之間,5
之間往,1
間往還,1
往還道,1
還道例,1
道例年,1
例年之,3
年之通,3
人共取,4
共取繕,1
取繕申,1
繕申付,1
申付之,1
五拾六,1
拾六　,1
六　土,1
　土州,1
土州木,2
州木川,2
木川流,2
川流之,2
流之義,2
之義先,8
義先年,5
先年ゟ,6
年ゟ御,2
ゟ御取,2
究向事,1
五拾七,1
拾七　,1
七　御,2
家中之,16
中之面,15
之面々,41
面々近,3
々近年,3
近年諸,3
年諸物,3
諸物高,3
物高直,3
昨年違,2
年違作,3
違作自,1
作自然,1
自然逼,2
然逼迫,2
逼迫ニ,4
迫ニ相,3
ニ相及,21
相及此,1
及此度,1
此度大,2
度大地,2
大地震,3
高潮ニ,3
潮ニ而,3
ニ而破,1
而破損,1
破損ニ,3
損ニ及,3
ニ及難,2
及難義,2
難義人,1
義人多,1
人多有,1
多有之,6
有之御,3
之御借,1
財利足,1
利足半,2
足半数,2
半数被,1
数被仰,1
五拾八,1
拾八　,2
八　地,1
　地震,1
地震ニ,2
震ニ付,1
ニ付小,1
付小松,1
小松嶋,5
松嶋浦,3
嶋浦出,2
浦出火,2
出火焼,2
火焼出,1
焼出ニ,1
出ニ及,1
人御救,1
御救被,1
救被仰,1
仰付粥,1
付粥米,1
粥米之,2
之内指,1
内指上,1
指上人,1
上人幷,1
人幷以,1
幷以面,1
村々ゟ,4
々ゟ用,1
ゟ用水,2
用水引,1
水引届,1
引届豊,1
届豊作,2
豊作仕,4
作仕冥,1
仕冥加,1
冥加米,2
指上度,3
上度寄,1
度寄持,1
寄持之,5
持之旨,1
之旨被,1
旨被仰,4
五拾九,1
拾九　,2
　御箱,1
御箱訴,2
箱訴幷,2
訴幷目,2
目安取,2
安取捌,2
取捌隙,2
捌隙取,2
隙取向,1
取向後,1
向後相,2
後相速,2
取候様,9
候様之,18
六十　,1
面々昨,1
々昨年,1
違作ニ,3
作ニ而,5
ニ而自,2
而自然,2
相及候,14
及候ニ,2
ニ付利,1
付利足,1
半数指,3
数指入,3
指入方,1
入方被,1
方被仰,2
仰出之,4
六十一,2
一　此,1
　此度,1
此度質,3
度質素,3
制服御,1
服御究,1
御究ニ,2
究ニ付,4
毛綿類,1
綿類買,1
類買求,2
買求之,1
求之者,1
多相成,4
相成令,1
成令直,1
令直上,2
直上候,2
上候義,1
六十二,2
二　南,1
南北村,2
北村浦,2
村浦昨,1
浦昨年,1
昨年地,2
年地震,2
地震高,4
震高汐,2
高汐ニ,2
汐ニ付,2
ニ付難,3
付難渋,1
難渋人,5
多候ニ,1
ニ付他,1
付他国,1
他国胡,5
国胡乱,5
乱者徘,2
者徘徊,2
徘徊せ,3
徊せし,3
せしめ,22
候故取,1
故取究,1
究向被,1
六十三,2
三　市,1
市郷之,5
郷之者,4
之者御,4
者御制,2
服之義,5
之義絹,1
義絹物,1
絹物ハ,2
物ハ勿,2
ハ勿論,15
毛綿た,2
綿たり,2
たりと,7
りとも,7
とも高,1
も高價,1
高價之,4
價之品,3
之品取,3
品取扱,3
取扱不,1
扱不申,1
不申様,21
申様事,1
六十四,2
四　胡,1
　胡乱,2
乱者幷,1
者幷博,1
幷博奕,1
博奕取,2
奕取究,2
究向打,1
向打廻,1
打廻り,7
廻り郷,1
り郷目,1
郷目付,18
名面書,1
面書之,1
六十五,2
五　諸,1
　諸国,1
諸国酒,2
国酒造,2
酒造改,3
造改被,2
改被申,2
被申付,2
申付御,2
付御役,2
役人株,1
人株数,1
造高員,1
高員数,1
員数取,1
数取究,1
取究之,6
究之事,1
六十六,2
六　御,2
　御制,1
制服被,2
服被仰,2
仰出御,3
出御趣,2
趣意ニ,9
意ニ付,4
ニ付諸,6
付諸物,1
諸物之,2
物之類,2
上方表,1
方表仕,1
表仕入,1
仕入金,1
入金相,1
金相算,1
相算候,2
算候而,2
候而者,12
而者大,2
者大数,2
大数之,2
数之趣,2
之趣付,1
不都合,18
都合品,1
合品相,1
品相調,1
相調不,6
調不申,6
不申事,2
六十七,2
七　巳,1
　巳七,1
巳七月,1
七月朔,2
月朔日,10
朔日風,1
日風雨,1
風雨之,2
雨之趣,2
之趣於,2
趣於江,2
江戸表,12
戸表達,2
御聴難,1
聴難渋,1
渋人取,1
人取調,1
取調被,1
調被仰,1
六十八,1
八　當,1
　當手,1
當手崎,5
手崎之,7
崎之義,4
之義地,3
義地盤,4
地盤御,7
盤御山,3
山下引,3
下引請,1
引請候,1
請候場,1
候場處,2
ニ而格,3
而格別,3
格別繁,1
別繁多,1
繁多諸,1
多諸出,1
諸出入,7
出入物,4
入物指,3
物指添,1
指添下,1
添下々,1
下々迷,6
々迷惑,6
之向も,4
向も可,3
も可有,11
可有之,22
有之既,4
之既八,1
既八月,2
八月以,8
月以来,8
以来目,2
来目安,2
目安壱,3
安壱ヶ,1
壱ヶ月,1
百通ニ,3
通ニ相,5
ニ付其,5
付其以,1
其以来,1
以来相,5
来相溜,3
相溜り,6
溜り候,5
り候出,4
候出入,10
来正月,3
正月廿,12
月廿一,6
廿一日,9
一日ゟ,6
日ゟ二,4
ゟ二月,5
二月晦,6
月晦日,7
晦日迄,8
日迄壱,2
迄壱時,2
壱時手,7
時手懸,7
六十九,2
九　三,1
　三歩,3
歩半歩,3
半歩懸,3
歩懸未,1
懸未秋,1
未秋ゟ,1
秋ゟ来,3
ゟ来戌,1
来戌夏,1
戌夏迄,2
夏迄丸,3
三ヶ年,2
ヶ年當,2
年當之,1
當之處,1
之處務,1
處務ニ,1
務ニ而,3
ニ而三,5
而三歩,3
歩半被,3
半被召,2
被召上,13
七十　,1
　　三,10
歩半上,1
半上納,1
上納方,7
納方之,3
之義被,3
義被仰,4
仰付御,10
七十一,1
一　近,1
　近國,1
近國共,1
國共米,1
共米價,1
米價殊,1
價殊之,1
殊之外,1
之外引,1
外引上,1
引上ヶ,1
上ヶ御,1
ヶ御年,1
上納行,1
納行噤,1
行噤候,2
噤候様,1
候様相,31
様相見,12
相見へ,4
見へ候,1
へ候ニ,1
ニ付淡,2
付淡州,2
淡州表,2
州表村,2
表村々,2
爰元給,2
元給人,2
給人手,1
人手元,1
手元へ,9
元へ相,2
へ相納,3
相納候,4
納候年,2
候年貢,2
年貢米,2
貢米爰,1
米爰元,1
爰元積,1
返賣米,1
賣米相,1
米相調,1
相調御,4
調御年,2
年貢歩,1
貢歩懸,1
歩懸等,2
懸等相,1
等相納,1
納候様,1
七十二,1
二　江,1
　江戸,2
戸表ゟ,4
表ゟ御,1
ゟ御尋,1
御尋物,1
尋物御,1
物御趣,1
山下在,1
下在之,1
在之御,1
之御役,5
役人割,1
人割付,1
割付之,1
七十三,2
三　三,1
歩懸り,6
懸り御,5
り御免,2
書幷右,1
幷右御,1
右御礼,1
御礼申,2
礼申上,1
申上配,1
上配方,1
配方之,1
七十四,1
四　田,1
　田分,1
田分之,1
分之外,1
之外買,1
外買米,1
買米處,1
米處之,1
處之分,1
之分御,1
分御年,2
御指弛,1
指弛被,1
弛被仰,1
七十五,2
五　於,1
　於郡,1
於郡々,1
郡々ニ,2
々ニ既,1
ニ既入,1
既入之,1
入之外,1
之外身,1
外身居,2
身居有,2
居有之,2
之者共,42
者共新,1
共新流,1
砲術操,1
術操練,1
操練仕,1
練仕度,1
仕度存,1
度存志,1
存志之,1
志之者,1
之者有,9
者有之,16
有之候,58
之候得,20
候得ハ,60
得ハ人,1
ハ人柄,1
申出候,49
出候様,27
候様被,32
様被仰,38
仰出候,19
出候事,23
七十六,2
六　郡,1
　郡々,1
郡々ゟ,1
々ゟ是,1
ゟ是迄,1
是迄他,1
迄他国,1
他国積,1
国積出,1
積出来,1
出来候,4
来候御,1
候御国,1
御国産,1
国産之,1
品々積,1
々積出,1
積出高,1
出高幷,1
高幷此,1
幷此節,1
此節之,2
節之直,1
之直談,1
直談申,1
談申出,1
七十七,1
七　人,1
　人数,1
人数御,1
数御取,1
御取調,1
取調ニ,1
調ニ付,1
ニ付子,1
付子午,1
子午人,1
午人数,1
人数組,1
数組村,1
組村取,1
村取調,1
七十八,1
八　胡,1
乱者狩,1
者狩立,1
狩立御,1
立御趣,1
○【朱,74
【朱】,74
朱】壱,1
】壱番,1
郷店先,1
店先年,1
年ゟ度,3
ゟ度々,3
度々御,4
々御究,1
御究被,1
究被仰,5
仰付就,2
付就中,1
就中享,1
中享和,1
享和弐,1
和弐年,1
弐年ニ,1
年ニも,1
ニも厳,1
も厳密,1
取究候,16
究候事,3
候事ニ,24
事ニ候,89
ニ候得,40
候得共,74
得共近,3
共近年,4
近年猥,1
年猥ニ,1
猥ニ相,1
相成上,1
成上方,1
上方直,1
方直仕,1
直仕入,2
仕入等,1
入等い,1
等いた,2
いたし,21
たし候,13
し候族,1
候族も,1
之候哉,1
候哉ニ,6
哉ニ相,11
ニ相究,1
相究候,1
究候旦,1
候旦市,1
旦市中,1
市中ゟ,4
中ゟ出,1
ゟ出賣,1
出賣出,1
賣出買,1
出買之,1
買之者,1
之者も,7
者も入,1
も入込,1
入込兼,1
込兼而,1
兼而指,1
免候品,1
候品之,1
品之外,1
之外専,1
外専取,1
専取扱,1
取扱農,1
扱農家,1
農家驕,1
家驕之,1
驕之基,1
之基ニ,2
基ニも,2
ニも相,11
も相成,3
相成如,1
成如何,1
如何之,17
何之事,16
之事ニ,43
依之向,1
之向後,1
向後稠,1
後稠敷,1
稠敷取,1
敷取究,1
取究り,1
究り直,1
り直仕,1
仕入者,1
入者勿,1
者勿論,3
勿論市,1
論市中,1
中ゟ之,1
ゟ之出,1
之出賣,1
出買指,1
買指留,1
指留宝,1
留宝暦,1
年中觸,1
中觸達,1
觸達候,3
達候別,1
候別紙,1
別紙品,2
紙品書,1
品書之,2
書之分,1
之分迄,1
分迄市,1
迄市中,1
ゟ之仕,1
之仕入,1
仕入ヲ,1
入ヲ以,1
ヲ以相,2
以相商,1
相商ひ,1
商ひ候,1
ひ候義,1
候義指,1
義指免,1
指免候,1
免候得,1
得共當,4
共當用,1
當用指,1
用指支,1
指支無,2
支無之,2
無之哉,1
右之外,1
之外ニ,2
外ニも,2
ニも要,1
も要用,1
要用之,1
用之品,1
之品於,1
品於有,1
於有之,3
有之而,1
之而ハ,3
而ハ是,3
ハ是又,1
是又申,1
又申談,1
申談存,2
談存寄,2
可申出,12
申出事,2
但別帋,1
別帋品,1
帋品書,1
書之内,1
之内た,1
内たり,2
とも市,1
も市中,1
中ゟ相,3
ゟ相調,1
相調へ,2
調へ可,1
へ可相,1
可相濟,1
品も有,1
も有之,45
得ハ指,1
ハ指除,1
指除き,1
除き可,1
き可申,1
可申事,48
一茶塩,1
茶塩煙,1
塩煙草,1
煙草　,1
草　　,1
　　一,14
　一燈,2
一燈油,1
燈油　,1
油　但,1
　但請,1
但請賣,1
請賣小,1
賣小賣,1
一草履,1
草履木,1
履木履,1
木履草,1
履草鞋,1
草鞋　,1
鞋　　,1
　一農,1
一農具,1
一　　,3
　一舩,1
一舩具,1
一墨筆,1
墨筆　,1
筆　　,1
　一鉄,1
一鉄物,1
鉄物鍋,1
物鍋釜,1
一薪炭,1
薪炭　,1
炭　　,1
　一箒,1
一傘蓑,1
傘蓑笠,1
蓑笠　,1
笠　　,1
　一茶,1
一茶碗,1
一杓子,1
杓子柄,1
子柄杓,1
柄杓　,1
杓　　,1
　一け,1
一けん,1
けんと,1
んとす,1
とすい,1
すいの,1
いの？,1
一苧地,1
苧地布,1
地布幷,1
布幷縞,2
幷縞　,2
縞　　,3
一燈心,1
燈心附,1
心附木,1
山布幷,1
　一箸,1
但染地,2
染地形,2
地形付,2
形付類,1
付類御,1
類御停,2
御停止,4
一蝋燭,1
蝋燭　,1
燭　　,1
　一毛,1
一毛綿,1
毛綿幷,1
綿幷縞,1
幷縞毛,1
縞毛綿,1
形付等,1
付等者,1
等者御,1
者御停,1
一古手,1
古手着,1
手着物,1
着物　,1
物　　,1
　一酢,1
一酢醤,1
酢醤油,1
醤油味,1
油味噌,1
但質屋,2
質屋之,1
屋之外,1
之外者,2
外者古,1
者古着,1
古着商,1
着商賣,1
商賣御,1
賣御停,1
一鰯　,1
鰯　　,1
　一油,1
一油元,1
油元結,1
一葬送,1
葬送道,1
送道具,1
道具　,1
具　　,1
　一き,1
一きせ,1
きせる,1
一丸薬,1
丸薬散,1
薬散薬,1
散薬類,1
薬類其,1
類其余,1
其余菜,1
余菜【,1
菜【ヵ,1
【ヵ、,1
ヵ、薬,1
、薬】,1
薬】種,1
】種類,1
種類御,1
朱】弐,1
】弐　,1
　　與,4
庄屋共,30
屋共へ,17
共へ申,21
へ申渡,10
申渡覚,6
御国當,1
国當秋,1
當秋相,1
秋相熟,1
相熟之,1
熟之年,1
之年柄,2
年柄ニ,5
柄ニ付,3
ニ付田,1
付田作,1
田作之,2
作之村,4
之村々,4
村々ニ,2
々ニお,3
ゐてハ,16
てハ御,3
