年,3
小,3
日,1
御,13
ニ,8
注,2
與,3
共,70
出,2
指,3
多,3
株,1
取,1
手,1
割,1
柄,1
数,9
氣,1
百,2
之,19
三,3
々,10
た,2
乞,1
江,1
与,4
申,1
始,2
勝,1
厚,1
ハ,5
別,11
連,1
心,1
相,3
へ,7
馬,2
宗,1
作,4
支,1
前,2
加,1
村,1
と,2
宿,2
を,2
集,2
裸,1
寄,1
組,2
送,1
以,6
ゟ,8
迷,2
夫,4
新,1
者,1
　,1
被,3
打,1
鍛,1
為,1
幷,1
并,1
呼,3
歩,2
宛,3
も,1
体,2
付,1
承,2
給,1
屹,1
郷,1
召,2
代,1
粹,1
少,2
壱,1
合,1
足,1
