諸,7
番,15
御,21
参,2
村,32
屋,7
々,19
教,9
都,2
難,6
元,3
得,2
七,1
付,2
ニ,3
ハ,8
日,3
家,1
一,8
様,3
上,2
又,2
立,2
出,10
と,1
往,2
次,1
毅,1
私,1
料,1
奉,7
浦,8
任,1
被,1
困,2
始,3
之,2
不,5
て,1
費,1
第,1
而,2
四,1
　,1
申,1
候,3
下,1
段,1
族,3
同,6
普,1
成,1
男,1
分,1
邊,1
少,1
程,2
門,1
共,1
捕,1
ゟ,3
流,1
郡,2
者,3
両,3
毎,1
外,1
處,1
地,1
幷,1
且,2
鑿,2
壱,3
江,1
在,1
判,1
内,1
通,1
義,1
多,1
れ,1
盤,2
頭,7
但,1
断,1
小,1
領,1
右,1
