,count(23522)
黴,1
力,3
積,5
水,32
坂,2
渇,1
梅,2
津,2
喉,2
極,15
親,7
跡,2
思,7
折,5
節,10
補,21
段,1
桔,1
梗,1
干,3
根,2
程,12
鰯,1
首,4
信,6
奇,14
妙,11
議,5
効,9
験,6
阿,3
毘,2
牟,1
決,5
呪,1
疼,2
止,9
忌,3
嫌,2
吽,1
欠,3
如,5
養,4
訓,4
蟹,1
拙,3
読,2
候,27
桂,6
枝,6
麻,9
量,6
芍,1
甘,5
姜,4
余,5
蜜,1
多,30
厚,1
濃,4
当,13
稍,1
過,4
反,5
月,33
足,5
肝,4
門,10
證,6
軽,7
偶,7
制,3
緩,3
急,9
佐,1
謂,2
温,8
涼,5
祖,1
対,2
譬,1
聖,1
刑,2
罰,2
罪,2
評,4
弁,5
非,6
舌,2
利,6
疑,4
未,4
負,1
置,10
関,4
伊,4
州,11
防,10
惣,5
而,4
争,1
僧,15
鈴,3
意,16
寺,6
逃,2
父,11
尚,5
疵,2
由,2
夕,5
飯,5
短,3
雪,6
隠,6
泣,3
説,1
扨,3
慈,2
隙,2
述,1
懐,1
壁,1
榀,1
野,2
推,3
炊,1
杓,3
鍋,1
釜,4
覧,1
申,6
椀,2
髪,3
度,6
押,3
剃,2
刀,1
愚,2
弟,6
涙,1
俗,4
諺,2
片,4
答,2
舟,6
浦,2
遅,3
滞,4
逗,1
留,3
海,3
善,1
裏,7
計,1
略,2
綿,2
番,5
困,1
窮,1
終,12
盗,2
遷,2
延,2
賊,3
凡,6
厥,3
渉,1
順,1
誤,2
尾,2
府,1
併,1
壊,1
早,2
甚,6
斃,1
承,1
亡,1
西,4
晋,1
変,8
王,5
勉,2
勲,1
徐,4
療,10
ぜ,5
建,1
速,1
限,2
性,1
更,7
乞,3
記,5
促,1
拠,1
梁,1
僕,1
射,1
范,4
雲,8
錫,3
邀,3
官,4
焼,6
桃,1
葉,5
敷,1
衣,7
蒸,1
暫,1
翌,4
悦,1
喜,3
祥,3
李,4
公,4
煩,3
能,7
食,10
化,4
漸,3
減,2
痩,2
憊,2
危,1
暮,1
及,3
労,1
瘵,1
劇,2
旺,2
尅,1
土,9
憂,4
視,1
恠,1
揣,1
鬱,4
失,1
久,5
因,5
察,2
忘,3
果,2
運,1
達,6
支,1
晦,1
色,5
専,6
犯,1
挙,1
要,7
秋,2
臆,3
瀉,7
損,2
益,6
旨,1
只,5
血,8
裕,1
薛,2
案,5
荒,1
淫,1
輩,2
依,4
暗,1
害,7
術,21
渓,4
翁,3
堂,5
假,5
婦,10
全,2
集,7
臨,4
叔,1
指,7
相,15
続,2
称,2
仙,1
驢,1
曲,6
瀬,4
藤,3
城,5
武,3
洛,2
柳,3
原,6
産,16
塔,1
厨,1
軒,7
喝,1
号,1
破,2
谷,4
詩,1
諳,1
校,1
宿,5
博,1
群,3
鎌,2
倉,4
導,2
湖,1
邦,3
住,2
業,3
授,1
源,1
輝,1
謁,1
寵,3
遇,2
渥,1
細,10
修,4
松,2
永,2
弾,1
於,3
盃,4
包,5
昔,3
臂,1
馿,1
剣,1
催,2
膈,3
噎,1
虫,4
禁,4
祝,3
峻,1
撮,1
逆,1
胸,5
恋,1
拵,2
豆,3
粗,3
庸,2
末,6
彩,1
衒,1
薄,2
弱,1
停,1
鍾,3
盞,7
觴,2
測,1
ッ,3
秤,6
清,10
杯,1
器,4
往,4
苛,1
皈,1
準,1
謝,1
礼,13
哉,4
ウ,2
禱,3
爰,1
蓮,2
宗,4
徒,1
並,1
埒,2
怪,5
陀,2
尼,2
音,9
呉,1
鄭,1
静,5
儒,2
移,4
仏,7
獄,1
楽,1
汰,6
実,5
尋,10
預,1
貪,2
底,5
探,1
毛,2
微,1
塵,1
台,6
般,1
浄,2
責,2
念,4
戦,3
場,5
鬨,1
陣,1
貝,2
敵,1
退,4
喑,1
聾,3
唖,1
像,5
穴,1
暑,3
凌,3
冬,6
痒,3
腫,3
塞,2
撒,1
閉,2
泄,1
降,2
樹,1
皮,3
灸,4
針,4
濁,7
衝,3
暖,1
簾,3
坊,2
澄,1
必,1
著,1
封,1
布,3
縄,2
章,1
魚,3
吸,1
飛,3
躁,1
材,1
話,1
呀,1
唅,1
矢,3
空,1
滔,1
挨,2
拶,2
浮,3
沈,1
尽,1
殺,10
嫉,1
妬,1
丑,1
詣,4
釘,3
現,4
詛,1
笑,1
応,4
打,9
魂,2
願,2
仇,2
却,1
還,1
託,1
江,7
戸,5
丁,3
筋,4
牢,9
娘,4
美,2
兼,3
芝,1
媒,6
嫁,1
聚,1
婚,5
工,1
珎,1
訝,1
館,1
照,1
h,1
t,3
p,2
s,2
:,1
/,6
k,2
o,2
e,4
n,2
i,5
j,2
l,2
a,1
c,1
b,2
6,2
v,1
w,1
r,1
4,1
轆,1
轤,1
咄,1
座,3
縁,1
組,1
仰,4
改,4
結,1
納,1
離,1
肖,1
貞,2
列,2
届,1
委,4
尤,1
迷,1
借,2
宅,1
札,2
捨,3
為,2
訴,1
〴,4
吟,1
状,5
追,4
賄,1
賂,1
巧,1
巳,3
荷,5
担,3
堕,6
胎,9
密,2
勢,5
倫,1
搗,1
朋,1
友,2
刃,2
処,4
龕,1
巨,2
牡,1
啼,4
喚,2
隣,4
驚,1
招,2
膿,7
爛,1
腐,1
潰,1
汝,1
夢,2
児,4
脳,1
叫,1
報,1
孔,2
俑,2
従,3
殉,1
藁,3
埋,1
絶,5
歎,1
災,2
亦,2
慚,1
愧,1
忍,2
冥,1
妄,1
戯,1
傍,3
覆,2
華,7
腹,3
臍,1
噺,1
姥,11
蒼,1
訟,1
周,3
耄,1
溲,2
勃,2
敗,2
皷,2
貯,1
待,1
良,5
房,4
姓,2
玉,9
褥,1
潔,1
寉,1
癒,2
屎,1
歴,3
難,7
渋,1
竜,3
進,1
賞,1
玄,5
朔,2
鑑,3
志,1
勿,2
典,1
亨,1
会,2
柚,1
憚,1
歩,1
才,3
軍,2
徴,1
妃,3
寝,3
盤,1
禦,4
忿,2
誅,2
綸,1
瓜,9
勅,1
咳,1
君,4
孩,1
淵,1
殻,1
后,2
竃,1
誕,1
雅,4
忠,4
庭,2
卿,1
冷,9
匤,1
返,1
簡,1
鳳,1
池,1
浪,1
豈,1
鶏,1
林,9
乎,1
秀,2
逸,3
句,2
匡,1
拡,1
？,8
偏,5
僻,1
頑,2
固,3
亢,1
鞋,1
廣,1
瞖,1
磨,1
蝉,2
脱,3
塩,3
泥,1
鰌,1
踊,1
睪,1
衂,1
疾,1
旧,2
執,1
處,2
胆,1
蠻,1
椒,1
附,1
恨,1
膏,4
壮,3
強,1
瘤,2
興,4
棄,2
拳,1
蒲,1
英,1
葛,1
舎,1
廃,2
吐,2
解,2
差,5
唯,1
職,1
互,1
各,1
慢,1
席,2
威,1
辨,1
黙,1
批,1
邪,1
魔,1
市,1
醫,3
恩,1
私,2
単,2
ｎ,1
衛,8
遊,2
酒,2
喧,1
嘩,1
侶,1
馴,1
釈,1
怙,1
贔,1
屓,1
訣,1
智,2
福,1
閨,1
厳,2
宴,1
謡,1
歌,1
点,2
兵,6
凶,1
殿,1
疫,4
社,2
３,1
９,1
５,1
愛,1
初,3
棚,2
泰,2
敬,1
痘,3
誓,2
壓,1
落,4
愁,1
毒,10
幼,3
抑,1
靼,1
苗,1
膠,3
痢,1
鱗,1
稲,4
嫩,1
疹,1
楊,1
蠜,1
獣,1
氣,2
凝,1
瘧,3
鍼,2
審,1
狗,1
魑,1
魅,2
魍,1
魎,1
幻,11
蛟,1
蜃,1
楼,1
鼠,1
郭,1
鼈,1
宮,1
笠,3
橋,4
船,2
賃,2
舩,3
瓢,1
綱,1
屈,1
煙,1
狐,4
雉,2
妖,2
雷,1
霹,1
靂,1
狸,2
耳,5
蹂,1
占,7
牽,1
芸,2
?,1
戻,1
歓,1
俯,1
佛,1
瑞,1
寓,1
脈,2
格,1
裸,6
鉄,3
砲,3
掛,2
辞,1
望,1
匠,2
覘,1
標,8
編,3
僥,2
倖,1
鹿,1
慇,1
懃,1
透,1
唄,1
律,1
疎,1
式,1
雇,1
脚,5
尻,1
潜,1
際,2
呵,1
雀,1
替,2
幽,1
迄,2
観,2
瀧,1
舞,1
朽,1
畿,1
寛,1
噌,2
腰,2
膝,1
圃,1
連,1
幡,1
兄,1
雄,1
努,1
想,1
情,1
営,1
鈆,2
鉛,4
徤,2
的,1
飴,4
健,1
沿,2
－,2
氵,2
篇,2
浅,1
胡,4
暴,1
憖,1
端,1
筒,1
痼,1
凩,1
桶,1
屏,1
帽,1
袖,1
旬,2
帷,1
将,1
夏,5
複,1
慄,1
嗣,4
冰,1
坐,2
涬,2
斛,2
眷,2
属,2
哭,1
掣,1
杖,1
彭,1
俄,1
麩,1
科,3
驕,1
癰,2
疽,1
卜,1
囲,1
碁,1
嗜,1
午,2
米,4
伴,1
堅,1
盆,1
椎,1
搔,1
円,1
盥,1
浴,1
床,1
雨,1
澹,1
滴,1
昨,1
牆,1
芥,1
柱,1
機,1
傭,1
猫,1
堠,1
令,1
鏖,1
悉,1
悋,1
宝,2
暦,2
卯,2
皇,2
条,6
朗,2
澤,2
登,2
奉,2
消,2
但,2
