,count(12606)
より五,1
り五百,1
五百年,2
百年の,2
年の後,3
の後に,1
黄帝有,1
帝有熊,1
鬼曳区,1
【鬼庾,1
鬼庾区,1
庾区ヵ,1
区ヵ】,1
ヵ】等,1
】等の,1
し一切,1
一切諸,1
を定め,1
定めら,1
められ,2
して十,1
といふ,66
いふ以,1
ふ以上,1
以上三,1
ぶを以,1
を以て,21
以て医,1
て医は,1
医は三,1
世なら,1
ならず,26
らずん,2
ずんば,5
んば用,1
ば用ゆ,1
用ゆべ,5
ゆべか,3
べから,19
からず,19
らずと,10
ずとい,5
といへ,42
いへり,8
より三,1
り三千,1
の後今,1
後今よ,1
より千,1
り千五,1
千五百,1
張仲景,1
傷寒雑,1
寒雑病,1
雑病論,1
十六巻,1
はし一,1
し一百,1
一百十,2
百十三,1
の薬法,1
薬法三,1
法三百,1
三百九,1
百九十,1
九十七,1
十七法,1
七法の,1
法の治,1
の治法,1
治法を,2
法を定,1
られし,4
れしな,3
しなり,11
なりこ,2
りこれ,3
これよ,1
れより,3
に成て,6
にいた,11
いたつ,3
のおほ,2
おほく,2
ほくな,1
くなり,1
なりし,5
りしこ,1
しこと,2
するこ,10
ること,34
ことに,5
とに成,1
に成し,4
成しな,1
なり是,10
り是は,3
の事日,1
事日本,1
しては,8
大己貴,2
己貴命,2
少彦名,1
彦名命,1
伝りて,2
半井家,3
家の両,1
の両流,1
両流ま,1
流また,1
なり然,9
り然れ,6
然れど,4
れども,18
以前は,1
前は諸,1
は諸国,1
諸国に,1
もなし,1
なしい,1
しいに,1
いにし,2
にしへ,1
しへは,2
へは　,1
は　天,1
　天子,1
天子よ,1
子より,1
より諸,1
り諸国,1
諸国へ,1
薬院使,1
をくだ,1
くださ,3
だされ,2
はせた,1
せたま,3
まひし,1
ひしと,1
しとな,11
となり,26
元和以,1
和以来,1
以来は,2
来は太,1
は太平,1
太平の,1
ひらふ,1
すべを,1
べをな,1
をなら,1
ならひ,4
つくる,1
介もい,1
もいろ,1
いろは,1
ろは知,1
は知ら,2
知らぬ,1
らぬは,2
付ある,1
あるを,3
るを見,2
を見て,1
【注】,2
注】が,1
にやら,1
をまろ,1
まろめ,1
ろめて,1
長羽織,1
見る内,1
る内に,1
にとび,1
いそが,1
そがし,1
がしげ,1
しげに,1
げには,1
にはし,2
はしり,1
のわく,1
わくが,1
くがご,2
がごと,9
ごとく,11
して国,1
て国々,1
国々里,1
々里々,1
【「わ,1
「わろ,1
わろ」,1
ろ」＝,1
」＝人,1
＝人を,1
人をの,1
をのの,1
ののし,1
のしっ,1
しって,1
ってい,2
ていう,1
いう時,1
う時に,1
時に使,1
に使う,1
使う】,1
【左ペ,5
左ペー,5
ページ,8
ージは,2
ジは挿,2
は挿絵,2
挿絵の,5
絵のみ,6
のみ】,5
【右ペ,3
右ペー,3
村々に,1
のなき,1
なき所,2
き所な,1
所なし,2
なし此,2
し此故,2
此故に,4
故に狂,1
に狂哥,1
狂哥に,1
哥には,1
にはひ,1
はひが,1
ひがし,1
しらみ,1
らみ日,1
み日の,1
日の出,1
の出医,1
出医者,1
医者と,4
者とよ,1
とよま,1
よまれ,1
ざらへ,1
らへに,2
へにて,1
さらゆ,1
らゆる,1
ゆるて,1
るてい,1
ていを,1
いをゑ,1
をゑが,1
ゑがゝ,1
がゝれ,1
ゝれ医,1
れ医道,1
医道の,3
り是よ,5
是より,10
よりし,5
りして,6
して医,4
て医者,2
医者の,11
者のふ,1
のふり,1
ふりも,1
りも同,1
も同し,1
同しや,1
しやう,1
やうに,10
しめら,1
めらる,2
らるむ,1
るむべ,1
むべな,2
べなる,2
なるか,2
るかな,2
かな此,1
の医者,8
医者は,9
もなふ,1
なふて,3
るもの,18
ものと,4
のとお,3
とおぼ,1
おぼへ,3
ぼへて,1
もなく,1
の少し,1
く三日,1
三日と,1
日とも,1
ねぢひ,1
ぢひけ,1
ひけは,1
なりと,15
やかし,1
かしは,1
しはや,2
はや人,1
や人参,1
人参と,4
参とす,1
とすゝ,2
すゝめ,3
ゝめか,1
めかけ,1
【赤線,1
赤線や,1
線や黒,1
や黒丸,1
黒丸の,1
丸の書,1
の書き,2
書き込,2
き込み,2
込みが,1
みがあ,1
がある,2
あるが,4
るが翻,1
が翻刻,1
翻刻に,1
刻には,1
には書,1
は書か,1
書かず,1
かず】,1
面扶持,1
に百日,1
百日取,1
【左ル,9
左ルビ,16
ルビ・,9
ビ・ち,1
・ちう,1
ちうげ,1
うげん,1
げん】,1
ん】の,1
七日に,1
日に成,1
に成ま,1
成ます,1
少々人,1
々人参,1
人参を,5
参を用,1
を用ひ,8
用ひて,4
しから,7
からば,1
らば御,1
ば御入,1
御入■,1
入■■,1
■■■,1
■■と,1
■とい,1
になり,4
りしは,2
に人参,4
人参が,2
成しや,2
が沢山,1
せしは,3
しは用,1
は用ゆ,2
ゆべき,1
べき用,1
き用ゆ,1
らずの,2
かにし,2
人参は,5
遥光星,1
して人,2
て人参,2
参とな,1
となる,2
なるゆ,1
るゆへ,2
ゆへに,8
人参あ,1
参あれ,1
あれば,10
ビ・む,1
・むら,1
むらさ,1
らさき,1
さき】,1
き】あ,1
】あり,1
背陽向,1
陽向陰,1
に生じ,1
生じて,1
自然生,1
す唐よ,1
唐より,1
より渡,1
り渡る,1
渡る人,1
る人参,4
人参中,1
参中に,1
中にも,5
上黨参,1
上とす,2
そ■三,1
合して,1
いふ此,1
ふ此三,1
の中に,10
を上と,1
また高,1
た高麗,1
高麗の,1
麗の次,1
の次な,1
次なり,1
なり三,2
り三韓,1
三韓よ,1
韓より,1
つゞき,2
ゞきに,2
いふ所,1
ふ所あ,2
所あり,1
あり是,5
より出,4
り出る,3
出る参,1
る参を,1
といひ,23
いひて,6
ひて朝,1
て朝鮮,1
朝鮮に,2
鮮にま,1
にまさ,2
まさり,1
さりて,1
りて上,1
て上黨,1
上黨に,1
りまた,2
また朝,1
鮮より,2
に遼東,1
遼東に,1
東につ,1
につゞ,1
ゞきて,1
いふ嶋,1
ふ嶋あ,1
嶋あり,1
出る人,1
参を朝,1
を朝鮮,1
よりす,2
りすぐ,1
すぐに,1
に毎年,1
毎年二,1
年二十,1
二十万,1
十万斤,1
物とす,1
とす朝,1
す朝鮮,1
朝鮮よ,1
人共か,1
て日本,2
日本に,4
本に売,1
に売来,1
売来り,1
来りこ,1
いひ又,2
ともい,5
もいふ,2
いふ元,1
ふ元禄,1
元禄年,2
禄年中,2
年中ま,1
中まで,1
および,2
より来,3
り来れ,3
来れる,3
れる人,1
故にわ,1
にわづ,1
わづか,2
にたら,2
たらざ,2
らざる,10
ざる人,1
したる,3
たる者,2
る者の,4
かくれ,2
くれば,1
がへり,2
の人参,4
人参の,3
ば立所,1
立所に,3
す此ゆ,1
此ゆへ,2
へに人,1
るゝ事,1
のこと,16
ことし,2
にて人,1
るには,9
には口,1
は口に,2
口にく,1
にくわ,1
事三五,1
三五里,1
五里に,1
里にし,1
きれざ,1
れざる,1
ざるを,1
とす正,1
徳年中,1
年中よ,1
中より,1
より以,1
り以来,1
来は唐,1
は唐も,1
唐も日,1
も日本,2
日本も,1
本も人,1
成て人,1
り出せ,1
出せる,1
せるこ,1
し故に,2
故に種,1
に種々,1
種々の,1
よりも,1
りもの,1
の物お,1
物おほ,1
ほく今,1
く今の,1
今の人,2
参は口,1
はりて,3
ても三,1
も三町,1
三町と,1
町とも,1
ともゆ,1
もゆか,1
ゆかず,1
かずし,1
ずして,10
きれぬ,1
れぬべ,1
ぬべし,1
一里は,1
里は日,2
は日本,2
日本の,4
本の六,1
の六町,1
六町な,1
町なり,2
然れば,7
れば唐,1
ば唐の,1
唐の五,1
の五里,1
五里は,1
本の三,1
の三十,1
なり且,1
り且又,1
且又唐,1
又唐の,1
独参湯,9
は一両,1
一両を,1
両を以,1
り唐の,1
唐の一,1
の一両,3
一両は,2
両は十,2
は十匁,2
十匁を,3
匁を以,1
以て一,1
て一両,1
一両と,3
両とせ,1
とせり,6
せりい,1
りいか,1
いかに,1
かにも,1
人参十,1
参十匁,1
匁をも,1
をもつ,6
もつて,5
とせば,1
起死回,1
死回生,1
る者も,1
無可有,1
ことあ,21
とある,2
あるべ,12
るべし,24
べし今,1
し今見,1
今見る,2
見る所,2
る所の,9
所の独,1
の独参,1
参湯は,1
湯は五,1
は五分,1
五分或,1
分或は,1
或は一,1
は一匁,1
二匁三,1
匁三匁,1
三匁を,1
匁をか,1
をかぎ,2
かぎり,5
ぎりと,2
りとせ,2
せり儀,1
り儀に,1
ビ・ふ,1
・ふき,1
ふきだ,1
きだす,1
だす】,1
す】に,1
】にた,1
にたへ,1
たへた,1
へたり,3
たり且,1
元文の,1
文の頃,1
の頃よ,1
頃より,1
にまき,1
まきれ,1
きれも,1
れもの,1
もの出,1
の出て,1
しむる,3
むるは,1
るは人,2
は人参,1
人参人,1
参人を,1
くるに,2
あらで,1
らで人,1
で人を,1
すなり,1
なり無,1
り無用,1
無用の,1
用のも,1
のもの,4
ものな,9
のなれ,4
なれど,2
なを取,1
を取は,1
取はや,1
はやす,1
やすよ,1
すよし,1
よしな,1
なり近,3
り近比,1
近比時,1
比時め,1
時めく,1
めく医,1
く医者,2
医者に,3
にいは,3
いはれ,4
はれぬ,3
いふげ,1
ふげ也,1
げ也四,1
也四枚,1
草履取,1
かけて,2
けて上,1
上下八,1
下八人,1
わたり,2
たりて,7
りてあ,1
てあり,1
ありく,2
りくい,1
くいし,1
いしや,1
しやど,1
やどの,1
い大人,1
参をあ,1
をあづ,1
あづか,2
づかり,2
かりて,2
へした,1
したゝ,1
たゝか,1
ゝかな,1
かなる,7
なる朝,1
る朝鮮,1
朝鮮人,1
鮮人参,1
人参に,1
してあ,2
てあて,3
あてが,2
てがふ,1
がふを,1
ふをた,1
をたれ,1
たれも,2
のいき,1
いきほ,1
きほひ,1
ほひに,1
ひにて,1
の朝鮮,1
朝鮮と,1
鮮とう,1
とうけ,1
うけが,1
けがへ,1
へり■,1
り■■,1
■■【,2
■【去,1
【去々,1
去々ヵ,1
々ヵ】,1
ヵ】年,1
】年の,1
年の事,1
の事と,1
事とや,1
千両の,2
くつろ,1
つろが,1
ろがぬ,1
あり一,3
り一人,2
一人男,1
人男子,1
男子十,1
子十八,1
十八歳,1
ぶりご,1
りごほ,1
ごほ〳,1
ほ〳〵,1
〳〵と,8
より外,1
り外に,1
外に医,1
に医者,1
はない,2
ないも,2
いもの,2
ものゝ,4
のゝの,1
ゝのや,1
のやう,5
うにお,2
におぼ,1
ひて日,1
て日の,1
日の始,1
の始よ,2
り他医,1
他医に,1
医にみ,1
にみせ,1
みせす,1
せす此,1
す此乗,1
此乗物,1
乗物に,1
さず乗,1
ず乗物,1
どのも,2
家がま,1
がまへ,1
のけふ,1
けふり,1
ふりの,1
からぬ,1
らぬに,1
ぬに見,1
り人参,3
参は手,1
は手前,1
手前が,1
を用ゆ,8
ゆべし,2
べしと,8
のまぎ,1
まぎら,1
ぎら人,1
ら人参,1
参を一,1
を一両,2
一両代,1
両代金,1
代金十,1
金十両,1
十両と,1
両とか,1
とかき,1
かき付,1
き付て,1
付てや,1
てやる,1
やる手,1
る手■,1
手■【,1
■【に,1
【にヵ,1
にヵ】,1
に二分,1
入て一,2
て一日,1
一日に,1
日に二,1
【牙人,1
牙人＝,1
人＝が,1
＝がじ,1
がじん,1
じん、,1
ん、牙,1
、牙儈,1
牙儈＝,1
儈＝す,1
＝すあ,1
すあい,1
あい、,1
い、ど,1
、どち,1
どちら,1
ちらも,1
らも売,1
も売買,1
売買の,1
買の仲,1
の仲買,1
仲買人,1
買人の,1
人のこ,1
こと】,1
人参百,1
参百八,1
百八両,1
して六,1
て六十,1
六十四,1
十四貫,1
四貫八,2
貫八百,2
八百目,2
百目千,1
目千両,1
両の身,1
きりや,2
てうわ,1
うわの,1
わの四,1
の四貫,1
百目諸,1
目諸道,1
諸道具,1
道具売,1
具売り,1
売りて,1
やう〳,4
う〳〵,4
まふて,1
ふて百,1
て百ヶ,1
百ヶ日,1
ヶ日の,1
ならぬ,2
らぬや,1
ぬやう,1
うにし,1
にした,6
したは,1
人参牙,1
参牙人,1
のはぎ,1
はぎむ,1
ぎむい,1
むいた,1
いたゆ,1
たゆへ,1
とはむ,1
はむこ,1
むこい,1
また一,1
た一医,1
一医是,1
医是も,1
是も本,1
も本名,1
本名は,1
名はい,1
はいは,1
投田簺,1
田簺庵,1
の手に,2
手にあ,1
にある,3
さいの,1
いの目,1
の目を,1
目をも,1
がゆる,1
ゆるこ,4
もおよ,1
が此通,1
此通り,2
通りな,1
りなら,4
ならば,3
らば乗,1
ば乗物,1
乗物は,1
物はさ,1
はさて,1
さてお,1
ておき,1
て天上,1
天上ま,1
上まで,1
までも,2
でも引,1
も引上,1
引上ら,1
上られ,1
られん,1
れん山,1
りにお,1
におゐ,2
おゐて,2
ゐては,1
【耆婆,1
耆婆＝,1
婆＝古,1
＝古代,2
古代イ,1
代イン,1
インド,1
ンドの,1
ドの名,1
の名医,2
名医、,1
医、扁,1
、扁鵲,1
扁鵲＝,1
鵲＝古,1
古代中,1
代中国,1
中国の,1
国の名,2
名医】,1
ージ・,4
ジ・挿,2
・挿絵,2
ージ】,2
つり者,1
り者茶,1
者茶屋,1
茶屋風,1
屋風呂,1
風呂屋,1
呂屋晴,1
屋晴屋,1
背小路,1
かゝら,1
ゝらぬ,1
らぬ嶋,1
なく随,1
く随分,1
らぬあ,2
ぬあそ,1
あそび,1
医者也,1
たゝき,3
ゝきや,2
きやめ,2
やめば,1
薬鑵屋,1
あり母,1
り母ひ,1
母ひと,1
り子ひ,1
子ひと,1
ひとり,1
とり四,1
り四十,1
四十に,1
十にお,1
におよ,9
およん,3
よんで,3
んで妻,1
で妻も,1
妻もた,1
もたず,1
たず至,1
ず至て,1
成こと,2
こと世,1
と世間,1
世間に,3
間に知,1
に知ら,1
知られ,1
られた,1
れたり,4
たり母,1
よびぬ,1
びぬれ,1
ぬれば,2
やめて,1
めての,1
しき中,1
き中に,1
中に心,1
に心を,2
心をつ,1
をつく,2
つくせ,1
くせり,1
屋より,1
をたゝ,3
ければ,39
れば生,1
ば生れ,1
生れて,1
れてよ,2
てより,2
つゐに,2
ゐにく,2
にくす,2
くすり,22
せぬも,1
ぬもの,3
なれば,16
ればく,1
ばくす,1
すりさ,1
りさへ,1
の百ま,1
百まで,1
でもあ,1
もある,3
あるも,3
とおも,10
おもつ,1
つてし,2
てしが,1
しがみ,1
がみつ,1
みつゐ,1
み何と,1
何とぞ,4
とぞ今,1
ぞ今一,1
今一た,1
一たび,3
いたさ,3
たさせ,1
させた,3
せたき,1
たきと,3
きとの,1
とのこ,1
て年よ,1
年より,1
よりて,4
りての,1
せきこ,1
きこし,1
こしの,1
のよは,1
よはみ,1
はみな,1
みなれ,1
帰脾湯,1
でなけ,1
なけれ,2
ればな,4
ばなら,1
【黄耆,1
黄耆】,1
酸棗仁,1
龍眼肉,2
をとゝ,1
とゝの,1
ゝのへ,1
されと,1
れとい,6
いへば,17
へばつ,1
ばつゐ,1
すりと,1
りとい,14
いふも,7
ふもの,7
たさね,1
ださる,1
さるべ,1
は是よ,1
よりと,1
にまか,2
まかせ,2
かせて,3
せて三,1
て三十,1
三十日,1
十日ば,2
日ばか,2
ばかり,5
かりに,3
りにや,1
にやく,1
やくわ,1
くわん,1
わん屋,1
ん屋の,1
屋の身,1
の身代,1
身代た,1
代たゝ,1
きつぶ,1
つぶし,1
ぶして,1
して母,2
て母も,1
母もむ,1
もむな,1
むなし,1
なしく,1
鳥辺山,1
へやる,1
やるや,1
るやこ,1
やこの,1
このか,1
のかた,1
人参代,1
参代を,1
代をせ,1
をせが,1
せがま,1
がまれ,1
いやう,1
〳〵に,2
〵にし,1
して手,1
て手と,1
身に成,1
成てい,1
ていと,1
にあは,2
あはれ,1
はれな,2
れなる,5
なるこ,6
ことは,6
とは母,1
は母の,1
しくす,1
すりに,5
とやら,3
やらい,1
らいふ,1
ものこ,1
ことの,2
なる物,1
にお医,1
お医者,1
者のい,1
のいは,7
はれし,2
り三十,1
ほどあ,2
どあり,2
あり今,2
り今は,1
これな,1
れなり,2
りとも,2
て母の,1
いたし,2
たした,2
したき,2
いふを,1
ふを見,1
を見れ,2
見れば,5
龍眼核,1
なりあ,2
りあゝ,1
あゝふ,1
ゝふず,1
ふずる,1
ずるこ,1
ことか,3
かいか,1
しらぬ,1
らぬも,1
ればと,2
ばとて,2
て龍眼,1
をおの,1
おのれ,2
のれが,1
れがく,1
がくら,1
くらい,2
を病家,1
病家へ,1
家へつ,1
へつか,1
つかは,4
かはし,4
して薬,2
て薬に,1
入させ,1
させし,1
せしこ,1
言語道,1
語道断,1
医中の,1
横道者,1
きつと,2
たいや,1
いやつ,1
やつや,1
つやゝ,1
やゝも,4
ゝもす,3
もすれ,4
すれば,10
れば見,1
ば見せ,1
にする,6
する医,6
る医者,11
者の中,1
に此類,1
此類あ,1
類ある,1
あるは,8
るは六,1
は六十,1
六十六,2
十六部,2
六部の,1
部の中,1
るがご,6
ごとし,16
六部は,1
部は世,1
は世間,2
間にな,2
になふ,2
ふても,1
ても事,1
も事か,1
事かけ,1
かけず,1
けず医,1
ず医者,1
者と金,1
と金銀,1
ふてか,1
てかな,1
かなは,1
なはぬ,1
はぬも,1
もの金,1
の金銀,1
金銀の,1
かねは,1
見る医,1
は人の,1
にて見,1
て見る,1
見る是,1
る是第,1
是第一,1
第一病,1
家の用,1
の用心,1
用心あ,1
心ある,1
るべき,7
べきこ,4
きこと,10
ことな,15
りと声,1
と声は,1
声はり,1
はりあ,1
りあげ,1
いきま,1
きまき,1
まきて,1
じける,1
ける所,5
る所に,6
より山,1
り山の,1
をさら,1
さらり,1
らりと,1
りとあ,1
とあけ,1
あけて,2
けて又,1
糞得斎,3
しりが,1
りがほ,1
にてき,1
てきけ,1
きけば,1
けばは,1
ばはあ,1
はあ〳,1
あ〳〵,1
〵とお,1
おもふ,6
もふて,3
かする,1
諸生衆,1
あのや,1
やうな,3
うなる,3
るゝと,1
ゝとも,1
ともか,1
もかな,1
かなら,11
出てい,2
ていひ,3
いひひ,1
ひひろ,1
ひろめ,1
ろめら,1
らるゝ,2
るゝな,2
ゝなあ,1
なあれ,1
あれに,1
れにて,1
にては,8
ては医,1
は医者,2
者はは,1
ははや,2
はやら,7
ぬぞよ,1
ぞよ第,1
よ第一,1
ににく,1
にくま,1
くまれ,1
まれて,1
がつか,1
つかゆ,1
かゆる,1
ゆるた,1
るたと,1
たとへ,4
年中の,2
中の人,1
参が今,1
が今あ,1
今あれ,1
とて五,2
て五十,1
五十年,1
十年以,2
年以前,3
たもの,2
べきか,1
金銀を,1
でもな,3
もない,2
ものは,6
のはな,2
ないに,1
のない,1
ないと,1
いとき,1
里山坂,1
がたま,1
たまり,1
まりて,1
をうる,1
うるほ,1
るほす,1
ほすた,1
すため,1
ためし,1
めしも,1
大切至,1
切至極,1
なれて,1
れては,1
はいか,1
いかゞ,3
かゞせ,2
ゞせん,2
いとし,1
としか,1
しかあ,2
かあい,1
あい子,1
い子の,1
子の是,1
の是が,1
に入ら,1
入らん,1
らんと,8
んと思,1
と思ふ,1
れのく,1
のくす,7
すりも,1
りもき,1
もきゝ,1
きゝめ,1
ゝめが,1
めがな,1
がない,1
ない此,1
い此う,1
此うへ,1
うへは,1
にあら,7
あらざ,1
らざれ,1
ざれは,1
れはな,1
はなら,2
ならす,1
らすと,2
すとい,5
んでは,1
ではた,1
はたと,2
干大根,1
でも是,1
も是が,1
是が人,1
が人参,1
参とい,1
へばと,1
ばとび,1
にたの,2
たのも,1
のもし,1
もしく,1
奇妙不,1
妙不思,1
不思議,4
ものぞ,2
のぞう,1
ぞうた,1
うたが,6
たがふ,9
がふて,5
ふては,1
阿毘羅,2
毘羅牟,1
羅牟件,1
てはあ,2
はあぶ,2
あぶら,2
ぶらお,1
らおけ,1
おけそ,1
けそわ,1
そわか,1
わかと,1
かとそ,1
とそん,1
そんで,1
んでも,1
いこと,1
ことと,1
ととな,1
となへ,1
なへて,2
もあり,2
ありあ,1
りあな,1
より人,2
参とて,1
るべか,5
からす,5
【阿毘,1
毘羅吽,1
羅吽欠,1
吽欠・,1
欠・あ,1
・あび,1
あびら,1
びらう,1
らうん,1
うんけ,1
んけん,1
けん＝,1
ん＝大,1
＝大日,1
大日如,1
日如来,1
如来の,1
来の真,1
の真言,1
真言】,1
ジ・白,1
・白紙,1
白紙】,2
【一巻,1
一巻の,1
巻の背,2
の背表,2
【二巻,2
二巻表,1
巻表紙,3
　　二,1
義巻二,2
嶋村蟹,1
村蟹蔵,1
すゝみ,2
ていは,8
いはく,21
傷寒論,2
候所に,2
桂枝湯,4
麻黄湯,2
とこれ,1
これあ,2
れあり,1
三両は,1
両は今,1
は今の,3
今の一,1
両とあ,1
とあり,21
匁を一,1
両とす,1
然れは,1
して四,1
て四十,1
四十二,1
十二匁,1
二匁そ,1
匁そこ,1
そこら,1
なり水,1
り水七,1
水七升,1
七升を,1
升を以,1
じて三,1
て三升,1
三升を,1
して一,1
たらば,5
をやめ,1
やめる,1
めると,1
るとあ,1
への一,1
の一升,1
一升は,1
升は今,1
一合た,1
合たら,2
たらず,3
ずとな,1
れば七,1
升は七,1
は七合,1
七合た,1
ずの水,1
の水な,2
水なり,2
四十匁,1
るを三,1
を三合,1
にせん,5
せんじ,3
んじつ,1
じつめ,2
つめて,3
めては,2
ぶらの,1
らのご,1
のごと,13
とくな,1
くなる,1
に見ゆ,2
見ゆる,4
ゆる所,5
以下一,1
下一百,1
百十二,1
十二法,1
二法の,1
法の内,1
てはは,1
ははな,1
はなは,6
なはだ,6
すりな,3
りなり,5
して用,1
て用ひ,2
用ひや,1
ひやう,1
やうは,3
り然る,2
然るに,5
すりは,4
りは一,1
は一ふ,1
一ふく,1
ふくわ,1
くわづ,1
づか一,1
か一匁,1
一匁よ,1
匁より,1
り一匁,1
一匁四,1
匁四五,1
四五分,1
なるは,3
二匁に,1
ず水は,1
水は一,1
は一合,1
一合半,1
合半あ,1
半ある,1
あるひ,2
るひは,1
ひは二,1
は二合,1
するに,15
是古へ,1
古への,1
と今の,1
今の傷,1
の傷寒,1
傷寒と,1
なるや,3
るや又,1
るや此,1
や此義,1
此義く,1
義くわ,1
くわし,2
わしく,2
しく御,1
候へ糞,1
へ糞得,1
つく〳,1
く〳〵,1
〳〵聞,1
〵聞て,1
ありて,8
はるゝ,2
るゝよ,1
きもの,5
き者は,1
つてせ,2
てせず,2
をおぎ,2
おぎな,2
ぎなひ,2
以てし,2
を小に,2
小にす,1
を大に,1
大にす,1
にす大,1
す大な,1
大なれ,1
すくな,4
くなし,2
なし小,1
し多け,1
多けれ,4
を九ふ,1
九ふく,1
ふく少,1
く少け,1
少けれ,1
ればこ,2
ばこれ,1
一にす,2
ざれば,4
して以,1
て以て,1
寒熱温,2
熱温涼,1
てした,1
したが,6
がふと,2
ふとあ,1
百発百,1
発百中,1
するの,1
とし其,1
し其罪,1
其罪の,1
かくの,5
くのご,4
としそ,1
しその,1
そのほ,1
のほど,1
ほど〳,1
ど〳〵,1
〳〵の,5
法ある,3
とした,2
したと,1
とへば,1
れすま,1
すまふ,1
まふの,1
ありと,9
ゆる者,2
になる,1
なるあ,1
るあり,3
と見ゆ,1
してい,3
いひま,1
ひまわ,1
まわし,1
わして,1
してか,1
てかち,2
かちに,1
成あり,1
ありこ,1
りこゝ,2
こゝに,2
ゝにお,2
疑似不,1
似不分,1
不分明,1
のとき,5
ときは,2
左右の,1
こゝか,2
ゝかし,2
かしこ,3
しこを,1
こをい,1
をいひ,2
いひな,1
ひなた,1
なため,1
ためて,1
おつて,1
つてと,1
てとの,1
とのべ,1
のべて,1
彼関取,1
ばなり,4
なりふ,1
りふり,2
ふりさ,1
りさは,1
さはな,1
はなし,3
へいひ,1
いひお,2
ひおく,1
おくり,1
くりに,1
【見開,1
見開き,1
開き挿,1
き挿絵,1
挿絵】,2
くだり,2
だりと,1
らるべ,2
しと有,1
にいふ,2
いふや,4
ふやう,5
のきび,1
きびし,1
びしさ,1
しさい,1
さいら,1
いらひ,1
らひど,1
ひどさ,1
どさも,1
さもは,1
もはや,1
はやこ,1
やこら,1
こらへ,1
らへが,1
へがた,1
がたく,2
たく候,1
く候こ,1
候これ,1
これ見,1
れ見さ,1
しやれ,1
たゆる,2
となく,1
不自由,1
でくれ,1
くれや,1
れやり,1
やりま,2
ります,2
ますそ,1
すそし,1
そして,1
にせわ,1
せわし,1
わしな,1
く小僧,1
小僧〳,1
僧〳〵,1
〵とい,2
といら,1
いらへ,1
らへす,1
へする,1
する間,1
る間も,1
間もご,1
もござ,2
ござら,1
ざらぬ,1
すると,6
るとて,3
でみし,1
みしら,1
しらし,1
らしや,1
しやり,1
ます是,1
す是で,1
是では,1
らぬと,1
泣口説,1
聞てま,1
てまこ,1
まこと,3
ことく,1
とくし,1
くし扨,1
し扨〳,1
扨〳〵,1
不仁不,1
仁不慈,1
とは大,1
は大に,2
大にち,1
にちが,1
ちがふ,2
がふた,2
ふたり,1
たりい,1
りいで,1
させん,1
とて寺,1
て寺へ,1
右の三,1
の三事,1
三事一,1
事一々,1
一々に,1
々に云,1
に云ひ,1
