,count(2222)
丸の書き込みがあるが翻刻,1
の書き込みがあるが翻刻に,1
書き込みがあるが翻刻には,1
き込みがあるが翻刻には書,1
込みがあるが翻刻には書か,1
みがあるが翻刻には書かず,1
があるが翻刻には書かず】,1
しからば御入■■■といふ,1
【左ルビ・むらさき】あり,1
また高麗の次なり三韓より,1
といふ所あり是より出る参,1
いふ所あり是より出る参を,1
といひて朝鮮にまさりて上,1
いひて朝鮮にまさりて上黨,1
ひて朝鮮にまさりて上黨に,1
徳年中より以来は唐も日本,1
年中より以来は唐も日本も,1
中より以来は唐も日本も人,1
の物おほく今の人参は口に,1
一里は日本の六町なり然れ,1
里は日本の六町なり然れば,1
は日本の六町なり然れば唐,1
日本の六町なり然れば唐の,1
本の六町なり然れば唐の五,1
の六町なり然れば唐の五里,1
六町なり然れば唐の五里は,1
町なり然れば唐の五里は日,1
なり然れば唐の五里は日本,1
り然れば唐の五里は日本の,1
然れば唐の五里は日本の三,1
れば唐の五里は日本の三十,1
り唐の一両は十匁を以て一,1
唐の一両は十匁を以て一両,1
の一両は十匁を以て一両と,1
一両は十匁を以て一両とせ,1
両は十匁を以て一両とせり,1
は十匁を以て一両とせりい,1
十匁を以て一両とせりいか,1
匁を以て一両とせりいかに,1
を以て一両とせりいかにも,1
ことあるべし今見る所の独,1
とあるべし今見る所の独参,1
あるべし今見る所の独参湯,1
るべし今見る所の独参湯は,1
べし今見る所の独参湯は五,1
し今見る所の独参湯は五分,1
今見る所の独参湯は五分或,1
見る所の独参湯は五分或は,1
る所の独参湯は五分或は一,1
所の独参湯は五分或は一匁,1
二匁三匁をかぎりとせり儀,1
匁三匁をかぎりとせり儀に,1
【左ルビ・ふきだす】にた,1
左ルビ・ふきだす】にたへ,1
ルビ・ふきだす】にたへた,1
ビ・ふきだす】にたへたり,1
・ふきだす】にたへたり且,1
すなり無用のものなれども,1
なを取はやすよしなり近比,1
を取はやすよしなり近比時,1
取はやすよしなり近比時め,1
はやすよしなり近比時めく,1
やすよしなり近比時めく医,1
すよしなり近比時めく医者,1
よしなり近比時めく医者に,1
わたりてありくいしやどの,1
へしたゝかなる朝鮮人参に,1
の朝鮮とうけがへり■■【,1
朝鮮とうけがへり■■【去,1
鮮とうけがへり■■【去々,1
とうけがへり■■【去々ヵ,1
うけがへり■■【去々ヵ】,1
けがへり■■【去々ヵ】年,1
がへり■■【去々ヵ】年の,1
へり■■【去々ヵ】年の事,1
り■■【去々ヵ】年の事と,1
■■【去々ヵ】年の事とや,1
はないものゝのやうにおぼ,1
ないものゝのやうにおぼへ,1
のまぎら人参を一両代金十,1
まぎら人参を一両代金十両,1
ぎら人参を一両代金十両と,1
ら人参を一両代金十両とか,1
人参を一両代金十両とかき,1
参を一両代金十両とかき付,1
を一両代金十両とかき付て,1
一両代金十両とかき付てや,1
両代金十両とかき付てやる,1
代金十両とかき付てやる手,1
金十両とかき付てやる手■,1
十両とかき付てやる手■【,1
両とかき付てやる手■【に,1
とかき付てやる手■【にヵ,1
かき付てやる手■【にヵ】,1
【牙人＝がじん、牙儈＝す,1
牙人＝がじん、牙儈＝すあ,1
人＝がじん、牙儈＝すあい,1
＝がじん、牙儈＝すあい、,1
がじん、牙儈＝すあい、ど,1
じん、牙儈＝すあい、どち,1
ん、牙儈＝すあい、どちら,1
、牙儈＝すあい、どちらも,1
牙儈＝すあい、どちらも売,1
儈＝すあい、どちらも売買,1
＝すあい、どちらも売買の,1
すあい、どちらも売買の仲,1
あい、どちらも売買の仲買,1
い、どちらも売買の仲買人,1
、どちらも売買の仲買人の,1
どちらも売買の仲買人のこ,1
ちらも売買の仲買人のこと,1
らも売買の仲買人のこと】,1
にして六十四貫八百目千両,1
して六十四貫八百目千両の,1
て六十四貫八百目千両の身,1
てうわの四貫八百目諸道具,1
うわの四貫八百目諸道具売,1
わの四貫八百目諸道具売り,1
の四貫八百目諸道具売りて,1
また一医是も本名はいはれ,1
た一医是も本名はいはれぬ,1
が此通りならば乗物はさて,1
此通りならば乗物はさてお,1
通りならば乗物はさておき,1
て天上までも引上られん山,1
【耆婆＝古代インドの名医,1
耆婆＝古代インドの名医、,1
婆＝古代インドの名医、扁,1
＝古代インドの名医、扁鵲,1
古代インドの名医、扁鵲＝,1
代インドの名医、扁鵲＝古,1
インドの名医、扁鵲＝古代,1
ンドの名医、扁鵲＝古代中,1
ドの名医、扁鵲＝古代中国,1
の名医、扁鵲＝古代中国の,1
名医、扁鵲＝古代中国の名,1
医、扁鵲＝古代中国の名医,1
、扁鵲＝古代中国の名医】,1
り子ひとり四十におよんで,1
子ひとり四十におよんで妻,1
ひとり四十におよんで妻も,1
とり四十におよんで妻もた,1
り四十におよんで妻もたず,1
四十におよんで妻もたず至,1
十におよんで妻もたず至て,1
成こと世間に知られたり母,1
せぬものなればくすりさへ,1
の百までもあるものとおも,1
百までもあるものとおもつ,1
までもあるものとおもつて,1
でもあるものとおもつてし,1
もあるものとおもつてしが,1
あるものとおもつてしがみ,1
るものとおもつてしがみつ,1
ものとおもつてしがみつゐ,1
されといへばつゐにくすり,1
れといへばつゐにくすりと,1
といへばつゐにくすりとい,1
いへばつゐにくすりといふ,1
へばつゐにくすりといふも,1
ばつゐにくすりといふもの,1
にまかせて三十日ばかりに,1
まかせて三十日ばかりにや,1
かせて三十日ばかりにやく,1
せて三十日ばかりにやくわ,1
て三十日ばかりにやくわん,1
三十日ばかりにやくわん屋,1
十日ばかりにやくわん屋の,1
日ばかりにやくわん屋の身,1
ばかりにやくわん屋の身代,1
かりにやくわん屋の身代た,1
りにやくわん屋の身代たゝ,1
のやうにお医者のいはれし,1
やうにお医者のいはれしな,1
うにお医者のいはれしなり,1
にお医者のいはれしなり三,1
お医者のいはれしなり三十,1
たいやつやゝもすれば見せ,1
に此類あるは六十六部の中,1
此類あるは六十六部の中に,1
六十六部は世間になふても,1
十六部は世間になふても事,1
六部は世間になふても事か,1
部は世間になふても事かけ,1
は世間になふても事かけず,1
世間になふても事かけず医,1
間になふても事かけず医者,1
になふても事かけず医者と,1
なふても事かけず医者と金,1
ふても事かけず医者と金銀,1
は世間になふてかなはぬも,1
世間になふてかなはぬもの,1
間になふてかなはぬもの金,1
になふてかなはぬもの金銀,1
なふてかなはぬもの金銀の,1
家の用心あるべきことなり,1
の用心あるべきことなりと,1
用心あるべきことなりと声,1
心あるべきことなりと声は,1
あるべきことなりと声はり,1
るべきことなりと声はりあ,1
べきことなりと声はりあげ,1
にてきけばはあ〳〵とおも,1
てきけばはあ〳〵とおもふ,1
きけばはあ〳〵とおもふて,1
出ていひひろめらるゝなあ,1
ていひひろめらるゝなあれ,1
いひひろめらるゝなあれに,1
ひひろめらるゝなあれにて,1
ひろめらるゝなあれにては,1
ろめらるゝなあれにては医,1
めらるゝなあれにては医者,1
らるゝなあれにては医者は,1
るゝなあれにては医者はは,1
ゝなあれにては医者ははや,1
なあれにては医者ははやら,1
元禄年中の人参が今あれば,1
禄年中の人参が今あればと,1
年中の人参が今あればとて,1
中の人参が今あればとて五,1
の人参が今あればとて五十,1
人参が今あればとて五十年,1
参が今あればとて五十年以,1
が今あればとて五十年以前,1
でもないものはないにして,1
れのくすりもきゝめがない,1
のくすりもきゝめがない此,1
くすりもきゝめがない此う,1
すりもきゝめがない此うへ,1
りもきゝめがない此うへは,1
にあらざれはならすといふ,1
でも是が人参といへばとび,1
もあるものぞうたがふては,1
してはあぶらおけそわかと,1
てはあぶらおけそわかとそ,1
はあぶらおけそわかとそん,1
あぶらおけそわかとそんで,1
ぶらおけそわかとそんでも,1
らおけそわかとそんでもな,1
【阿毘羅吽欠・あびらうん,1
阿毘羅吽欠・あびらうんけ,1
毘羅吽欠・あびらうんけん,1
羅吽欠・あびらうんけん＝,1
吽欠・あびらうんけん＝大,1
欠・あびらうんけん＝大日,1
・あびらうんけん＝大日如,1
あびらうんけん＝大日如来,1
びらうんけん＝大日如来の,1
らうんけん＝大日如来の真,1
うんけん＝大日如来の真言,1
んけん＝大日如来の真言】,1
一合たらずとなり然れば七,1
にせんじつめてはあぶらの,1
せんじつめてはあぶらのご,1
んじつめてはあぶらのごと,1
じつめてはあぶらのごとく,1
のくすりは一ふくわづか一,1
くすりは一ふくわづか一匁,1
すりは一ふくわづか一匁よ,1
りは一ふくわづか一匁より,1
は一ふくわづか一匁より一,1
一ふくわづか一匁より一匁,1
ふくわづか一匁より一匁四,1
くわづか一匁より一匁四五,1
わづか一匁より一匁四五分,1
ず水は一合半あるひは二合,1
ことなるや此義くわしく御,1
かくのごとしそのほど〳〵,1
くのごとしそのほど〳〵の,1
にしていひまわしてかちに,1
こゝかしこをいひなためて,1
のきびしさいらひどさもは,1
きびしさいらひどさもはや,1
びしさいらひどさもはやこ,1
しさいらひどさもはやこら,1
さいらひどさもはやこらへ,1
いらひどさもはやこらへが,1
らひどさもはやこらへがた,1
ひどさもはやこらへがたく,1
どさもはやこらへがたく候,1
さもはやこらへがたく候こ,1
もはやこらへがたく候これ,1
はやこらへがたく候これ見,1
やこらへがたく候これ見さ,1
く小僧〳〵といらへする間,1
小僧〳〵といらへする間も,1
僧〳〵といらへする間もご,1
〳〵といらへする間もござ,1
〵といらへする間もござら,1
といらへする間もござらぬ,1
でみしらしやります是では,1
何をするやらと始のほとは,1
をするやらと始のほとはお,1
するやらと始のほとはおも,1
るやらと始のほとはおもひ,1
やらと始のほとはおもひま,1
らと始のほとはおもひまし,1
と始のほとはおもひました,1
始のほとはおもひましたが,1
候へ此ごとくと申に成たる,1
を十四五本出して杓子もと,1
十四五本出して杓子もとむ,1
四五本出して杓子もとむる,1
で■【たヵ】つさせます頭,1
■【たヵ】つさせます頭を,1
【たヵ】つさせます頭をそ,1
たヵ】つさせます頭をそれ,1
ヵ】つさせます頭をそれと,1
】つさせます頭をそれとい,1
つさせます頭をそれといへ,1
させます頭をそれといへば,1
ござれども何ともならぬあ,1
ざれども何ともならぬあん,1
れども何ともならぬあん■,1
ども何ともならぬあん■■,1
も何ともならぬあん■■【,1
何ともならぬあん■■【ば,1
ともならぬあん■■【ばく,1
もならぬあん■■【ばくヵ,1
ならぬあん■■【ばくヵ】,1
らぬあん■■【ばくヵ】者,1
ぬあん■■【ばくヵ】者け,1
あん■■【ばくヵ】者けれ,1
ん■■【ばくヵ】者けれと,1
■■【ばくヵ】者けれとも,1
ならんとだましすかしてそ,1
らんとだましすかしてそだ,1
んとだましすかしてそだて,1
とだましすかしてそだてま,1
だましすかしてそだてます,1
ましすかしてそだてますと,1
が口と大ちがひいひわけな,1
も此通り仲景の立法は大法,1
此通り仲景の立法は大法な,1
通り仲景の立法は大法なり,1
きをいとはず甚おそきこと,1
をいとはず甚おそきことな,1
とのいましめあり此ゆへに,1
ぜしときいへることあり不,1
しときいへることあり不足,1
ときいへることあり不足虚,1
きいへることあり不足虚分,1
いへることあり不足虚分の,1
へることあり不足虚分の症,1
ることあり不足虚分の症を,1
にはなるべからずといひて,1
はなるべからずといひて百,1
なるべからずといひて百日,1
るべからずといひて百日を,1
べからずといひて百日を限,1
からずといひて百日を限り,1
するに十日ばかりにして何,1
るに十日ばかりにして何の,1
に十日ばかりにして何のし,1
十日ばかりにして何のしる,1
日ばかりにして何のしるし,1
ばかりにして何のしるしも,1
かりにして何のしるしも見,1
りにして何のしるしも見へ,1
にして何のしるしも見へざ,1
して何のしるしも見へざれ,1
あらんとする折ふし范雲傷,1
らんとする折ふし范雲傷寒,1
んとする折ふし范雲傷寒を,1
てしか〳〵のことあり何と,1
しか〳〵のことあり何とぞ,1
か〳〵のことあり何とぞ此,1
〳〵のことあり何とぞ此病,1
〵のことあり何とぞ此病を,1
しとなげく文伯のいはく病,1
となげく文伯のいはく病を,1
なげく文伯のいはく病を愈,1
げく文伯のいはく病を愈す,1
く文伯のいはく病を愈すこ,1
文伯のいはく病を愈すこと,1
伯のいはく病を愈すことは,1
のいはく病を愈すことはい,1
いはく病を愈すことはいと,1
はく病を愈すことはいとや,1
く病を愈すことはいとやす,1
病を愈すことはいとやすし,1
なりましてや二年をやはや,1
りましてや二年をやはやく,1
ましてや二年をやはやく治,1
してや二年をやはやく治し,1
てや二年をやはやく治した,1
や二年をやはやく治したき,1
二年をやはやく治したきと,1
年をやはやく治したきとい,1
をやはやく治したきといへ,1
やはやく治したきといへり,1
ぶことかぎりなし文伯のい,1
ことかぎりなし文伯のいは,1
とかぎりなし文伯のいはく,1
ずる所は命なりといひしに,1
る所は命なりといひしに終,1
所は命なりといひしに終に,1
せず我また其ことを忘れて,1
ず我また其ことを忘れて云,1
我また其ことを忘れて云は,1
ざるなり然らば治すべしや,1
るなり然らば治すべしやと,1
なり然らば治すべしやとい,1
り然らば治すべしやといへ,1
然らば治すべしやといへば,1
当世は医者も病家も只補ふ,1
世は医者も病家も只補ふと,1
は医者も病家も只補ふとさ,1
医者も病家も只補ふとさへ,1
者も病家も只補ふとさへい,1
も病家も只補ふとさへいへ,1
病家も只補ふとさへいへば,1
といへば人参ならで外にな,1
いへば人参ならで外になき,1
へば人参ならで外になき物,1
ば人参ならで外になき物の,1
人参ならで外になき物のや,1
参ならで外になき物のやう,1
の補たるを知らずとむべな,1
補たるを知らずとむべなる,1
たるを知らずとむべなるか,1
るを知らずとむべなるかな,1
を知らずとむべなるかな補,1
知らずとむべなるかな補中,1
らずとむべなるかな補中に,1
ずとむべなるかな補中に瀉,1
とむべなるかな補中に瀉あ,1
むべなるかな補中に瀉あり,1
べなるかな補中に瀉あり瀉,1
なるかな補中に瀉あり瀉中,1
に補ありといふ事をわきま,1
補ありといふ事をわきまへ,1
ありといふ事をわきまへず,1
りといふ事をわきまへずし,1
といふ事をわきまへずして,1
は今の医におよばずしかし,1
に明らかならずとは此こと,1
明らかならずとは此こと也,1
らかならずとは此こと也殊,1
かならずとは此こと也殊に,1
ならずとは此こと也殊に頃,1
らずとは此こと也殊に頃年,1
ずとは此こと也殊に頃年の,1
とは此こと也殊に頃年の医,1
は此こと也殊に頃年の医者,1
此こと也殊に頃年の医者は,1
あることをしらざるもの多,1
ることをしらざるもの多し,1
の時代なり其比天下に道三,1
時代なり其比天下に道三と,1
代なり其比天下に道三とい,1
なり其比天下に道三といふ,1
【挿絵のみ・地黄丸を売っ,1
挿絵のみ・地黄丸を売って,1
絵のみ・地黄丸を売ってい,1
のみ・地黄丸を売っている,1
み・地黄丸を売っている店,1
・地黄丸を売っている店先,1
地黄丸を売っている店先の,1
黄丸を売っている店先の様,1
丸を売っている店先の様子,1
を売っている店先の様子】,1
道の道の字三喜の三の字を,1
の道の字三喜の三の字を取,1
道の字三喜の三の字を取て,1
の字三喜の三の字を取てみ,1
字三喜の三の字を取てみつ,1
三喜の三の字を取てみつか,1
喜の三の字を取てみつから,1
の三の字を取てみつから道,1
三の字を取てみつから道三,1
の字を取てみつから道三と,1
字を取てみつから道三と名,1
に於て其名天下に聞へたり,1
於て其名天下に聞へたり今,1
て其名天下に聞へたり今世,1
其名天下に聞へたり今世上,1
名天下に聞へたり今世上に,1
天下に聞へたり今世上に用,1
下に聞へたり今世上に用ゆ,1
に聞へたり今世上に用ゆる,1
聞へたり今世上に用ゆる所,1
へたり今世上に用ゆる所の,1
法貴【常ヵ】のごとしとい,1
貴【常ヵ】のごとしといふ,1
【常ヵ】のごとしといふ法,1
常ヵ】のごとしといふ法は,1
ヵ】のごとしといふ法は此,1
】のごとしといふ法は此道,1
のごとしといふ法は此道三,1
ごとしといふ法は此道三よ,1
としといふ法は此道三より,1
れりかるがゆへに新流を当,1
りかるがゆへに新流を当流,1
かるがゆへに新流を当流と,1
るがゆへに新流を当流とい,1
がゆへに新流を当流といひ,1
ゆへに新流を当流といひ古,1
へに新流を当流といひ古流,1
に新流を当流といひ古流を,1
新流を当流といひ古流を他,1
流を当流といひ古流を他流,1
を当流といひ古流を他流と,1
当流といひ古流を他流と云,1
流といひ古流を他流と云ふ,1
も当流他流ともに昔は皆小,1
当流他流ともに昔は皆小包,1
流他流ともに昔は皆小包は,1
他流ともに昔は皆小包は香,1
流ともに昔は皆小包は香包,1
ともに昔は皆小包は香包に,1
もに昔は皆小包は香包にせ,1
に昔は皆小包は香包にせし,1
昔は皆小包は香包にせしを,1
にてつゝまれしより半井流,1
てつゝまれしより半井流は,1
するに用ゆ惣して医薬は病,1
るに用ゆ惣して医薬は病家,1
に用ゆ惣して医薬は病家の,1
【左ルビ・らけん】ならし,1
左ルビ・らけん】ならしめ,1
ルビ・らけん】ならしめん,1
ビ・らけん】ならしめんが,1
・らけん】ならしめんがた,1
らけん】ならしめんがため,1
けん】ならしめんがためな,1
ん】ならしめんがためなり,1
て不食することあればなり,1
はあづきなり薬のつぶの大,1
あづきなり薬のつぶの大き,1
げん是当流の法なり古流は,1
【左ルビ・さいまつ】を用,1
左ルビ・さいまつ】を用ゆ,1
ルビ・さいまつ】を用ゆる,1
ビ・さいまつ】を用ゆるな,1
・さいまつ】を用ゆるなり,1
さいまつ】を用ゆるなり然,1
いまつ】を用ゆるなり然る,1
まつ】を用ゆるなり然るに,1
つ】を用ゆるなり然るに此,1
のことなりひらきてうすき,1
ことなりひらきてうすきを,1
がたし道三の切紙に一番に,1
たし道三の切紙に一番に水,1
一ッにせんじ二番は一ッ入,1
ッにせんじ二番は一ッ入て,1
やう水八十目入を正とせり,1
う水八十目入を正とせり八,1
ともいふ半斤を半秤と云ひ,1
もいふ半斤を半秤と云ひ小,1
いふ半斤を半秤と云ひ小秤,1
ふ半斤を半秤と云ひ小秤と,1
半斤を半秤と云ひ小秤と云,1
斤を半秤と云ひ小秤と云ふ,1
故に水は半秤を用ゆ天目に,1
に水は半秤を用ゆ天目に一,1
水は半秤を用ゆ天目に一盃,1
は半秤を用ゆ天目に一盃は,1
半秤を用ゆ天目に一盃は京,1
合に水清上なるもの四十目,1
に水清上なるもの四十目入,1
水清上なるもの四十目入る,1
清上なるもの四十目入る然,1
上なるもの四十目入る然れ,1
なるもの四十目入る然れば,1
るもの四十目入る然れば天,1
もの四十目入る然れば天目,1
の四十目入る然れば天目に,1
四十目入る然れば天目に一,1
水目百二十目京升に三合入,1
目百二十目京升に三合入な,1
百二十目京升に三合入なり,1
二十目京升に三合入なり天,1
十目京升に三合入なり天目,1
目京升に三合入なり天目と,1
京升に三合入なり天目とい,1
升に三合入なり天目といふ,1
に三合入なり天目といふは,1
三合入なり天目といふは茶,1
合入なり天目といふは茶わ,1
入なり天目といふは茶わん,1
なり天目といふは茶わんの,1
二■【匁ヵ】五分をかぎり,1
■【匁ヵ】五分をかぎりと,1
【匁ヵ】五分をかぎりとせ,1
匁ヵ】五分をかぎりとせり,1
ヵ】五分をかぎりとせり是,1
薬は服がさ小なり然れども,1
は服がさ小なり然れども煎,1
服がさ小なり然れども煎じ,1
がさ小なり然れども煎じて,1
さ小なり然れども煎じてあ,1
小なり然れども煎じてあち,1
なり然れども煎じてあちは,1
り然れども煎じてあちはひ,1
【貼紙に　イ二ウラ　の書,1
貼紙に　イ二ウラ　の書き,1
紙に　イ二ウラ　の書き込,1
に　イ二ウラ　の書き込み,1
　イ二ウラ　の書き込みあ,1
イ二ウラ　の書き込みあり,1
二ウラ　の書き込みあり】,1
諸生の内に一人すゝみ出て,1
生の内に一人すゝみ出てい,1
の内に一人すゝみ出ていふ,1
内に一人すゝみ出ていふや,1
に一人すゝみ出ていふやう,1
一人すゝみ出ていふやう只,1
人すゝみ出ていふやう只今,1
病家に立ちより候所に日蓮,1
家に立ちより候所に日蓮宗,1
に立ちより候所に日蓮宗の,1
することすさまじ扨は病人,1
たるやとおもへばさにあら,1
るやとおもへばさにあらず,1
ばかりに候ひけり何と血狂,1
かりに候ひけり何と血狂の,1
りに候ひけり何と血狂の病,1
に候ひけり何と血狂の病人,1
候ひけり何と血狂の病人を,1
ひけり何と血狂の病人を物,1
けり何と血狂の病人を物の,1
して治する理も候やと問け,1
て治する理も候やと問けれ,1
治する理も候やと問けれは,1
する理も候やと問けれは糞,1
の法あるも同じ　諸生いは,1
法あるも同じ　諸生いはく,1
いたさず我医道は陰陽二儀,1
たさず我医道は陰陽二儀の,1
さず我医道は陰陽二儀の妙,1
なき上を尋ぬるにおよばず,1
き上を尋ぬるにおよばず底,1
上を尋ぬるにおよばず底な,1
を尋ぬるにおよばず底なき,1
尋ぬるにおよばず底なき底,1
は大にしては天地小にして,1
大にしては天地小にしては,1
陰陽動静の二儀ならずや我,1
陽動静の二儀ならずや我医,1
動静の二儀ならずや我医道,1
静の二儀ならずや我医道の,1
かなるときを無事といふ是,1
なるときを無事といふ是を,1
陰陽二儀の妙用なり夫陰陽,1
陽二儀の妙用なり夫陰陽の,1
二儀の妙用なり夫陰陽の気,1
儀の妙用なり夫陰陽の気を,1
の妙用なり夫陰陽の気を霊,1
妙用なり夫陰陽の気を霊と,1
用なり夫陰陽の気を霊と云,1
なり夫陰陽の気を霊と云ふ,1
【左挿絵・薬屋の店先ヵ】,1
と云ふ此鬼神の霊は用ゆる,1
云ふ此鬼神の霊は用ゆる所,1
ふ此鬼神の霊は用ゆる所の,1
は清にして陽なり陽すみて,1
べきにあらずされども一僧,1
きにあらずされども一僧に,1
にあらずされども一僧に一,1
いやぢや是より僧法師の心,1
やぢや是より僧法師の心中,1
ぢや是より僧法師の心中の,1
医者のくすりを用ゆるもさ,1
者のくすりを用ゆるもさの,1
のくすりを用ゆるもさのこ,1
くすりを用ゆるもさのこと,1
すりを用ゆるもさのことし,1
をやきたる薬方を何のわけ,1
やきたる薬方を何のわけし,1
きたる薬方を何のわけしら,1
たる薬方を何のわけしらず,1
に合てあてがひ薬あたれば,1
もわきまへざるは常に陰陽,1
わきまへざるは常に陰陽五,1
きまへざるは常に陰陽五行,1
まへざるは常に陰陽五行の,1
理をわきまへざるがいたす,1
をわきまへざるがいたす所,1
わきまへざるがいたす所な,1
きまへざるがいたす所なり,1
医者のくすりなり諸生のい,1
者のくすりなり諸生のいは,1
のくすりなり諸生のいはく,1
くすりなり諸生のいはく加,1
すりなり諸生のいはく加持,1
りなり諸生のいはく加持祈,1
なり諸生のいはく加持祈禱,1
り諸生のいはく加持祈禱は,1
■てなし元来女のはかなき,1
てなし元来女のはかなき手,1
なし元来女のはかなき手わ,1
し元来女のはかなき手わざ,1
元来女のはかなき手わざに,1
来女のはかなき手わざに神,1
女のはかなき手わざに神木,1
のはかなき手わざに神木に,1
【左ルビ・きのかみ】何ぞ,1
うたれなば打人をにくみて,1
て人を害することあり天文,1
にする医者にかたらひける,1
する医者にかたらひけるは,1
る医者にかたらひけるはし,1
医者にかたらひけるはしか,1
〳〵のことなり何とぞ薬種,1
〵のことなり何とぞ薬種屋,1
のことなり何とぞ薬種屋の,1
あるまじやと相談しければ,1
るまじやと相談しければ医,1
まじやと相談しければ医者,1
じやと相談しければ医者し,1
やと相談しければ医者しば,1
と相談しければ医者しばら,1
くさしうつむき何ごとやら,1
さしうつむき何ごとやらん,1
しうつむき何ごとやらん工,1
うつむき何ごとやらん工夫,1
つむき何ごとやらん工夫し,1
むき何ごとやらん工夫して,1
き何ごとやらん工夫してや,1
何ごとやらん工夫してやす,1
ごとやらん工夫してやす〳,1
とやらん工夫してやす〳〵,1
とばらしてのけん金子二十,1
ばらしてのけん金子二十両,1
らしてのけん金子二十両出,1
してのけん金子二十両出せ,1
てのけん金子二十両出せと,1
のけん金子二十両出せとい,1
けん金子二十両出せといふ,1
ん金子二十両出せといふい,1
金子二十両出せといふいと,1
子二十両出せといふいとや,1
すしと金子を渡しければ医,1
しと金子を渡しければ医者,1
と金子を渡しければ医者彼,1
金子を渡しければ医者彼薬,1
子を渡しければ医者彼薬種,1
を渡しければ医者彼薬種屋,1
渡しければ医者彼薬種屋の,1
に行てべいさらばさらを買,1
行てべいさらばさらを買わ,1
てべいさらばさらを買わん,1
べいさらばさらを買わんと,1
いさらばさらを買わんとい,1
さらばさらを買わんといふ,1
らばさらを買わんといふ薬,1
ばさらを買わんといふ薬種,1
さらを買わんといふ薬種屋,1
らを買わんといふ薬種屋の,1
手代共候とて出しければひ,1
代共候とて出しければひた,1
共候とて出しければひたも,1
候とて出しければひたもの,1
とて出しければひたもの【,1
て出しければひたもの【注,1
出しければひたもの【注】,1
しければひたもの【注】ひ,1
ければひたもの【注】ひね,1
ればひたもの【注】ひねく,1
ばひたもの【注】ひねくり,1
ひたもの【注】ひねくり廻,1
たもの【注】ひねくり廻し,1
て見居たりければ手代ども,1
見居たりければ手代どもい,1
居たりければ手代どもいひ,1
たりければ手代どもいひけ,1
りければ手代どもいひける,1
ければ手代どもいひけるは,1
れば手代どもいひけるはそ,1
ば手代どもいひけるはそも,1
手代どもいひけるはそも此,1
代どもいひけるはそも此べ,1
どもいひけるはそも此べい,1
さらばさらと申物いかなる,1
らばさらと申物いかなる病,1
ばさらと申物いかなる病を,1
さらと申物いかなる病を治,1
らと申物いかなる病を治す,1
と申物いかなる病を治する,1
申物いかなる病を治する薬,1
物いかなる病を治する薬に,1
いかなる病を治する薬にて,1
かなる病を治する薬にて候,1
哉近年黒舟に始て渡り候ゆ,1
近年黒舟に始て渡り候ゆへ,1
をうけたまはり伝へずと云,1
うけたまはり伝へずと云ふ,1
けたまはり伝へずと云ふ医,1
たまはり伝へずと云ふ医者,1
まはり伝へずと云ふ医者の,1
