,count(6869)
り子ひとり四,1
子ひとり四十,1
ひとり四十に,1
とり四十にお,1
り四十におよ,1
四十におよん,1
十におよんで,1
におよんで妻,1
およんで妻も,1
よんで妻もた,1
んで妻もたず,1
で妻もたず至,1
妻もたず至て,1
成こと世間に,1
こと世間に知,1
と世間に知ら,1
世間に知られ,1
間に知られた,1
に知られたり,1
知られたり母,1
におよびぬれ,1
およびぬれば,1
たゝきやめて,1
ゝきやめての,1
しき中に心を,1
き中に心をつ,1
中に心をつく,1
に心をつくせ,1
心をつくせり,1
ければ生れて,1
れば生れてよ,1
ば生れてより,1
つゐにくすり,2
せぬものなれ,1
ぬものなれば,2
ものなればく,1
のなればくす,1
なればくすり,1
ればくすりさ,1
ばくすりさへ,1
の百までもあ,1
百までもある,1
までもあるも,1
でもあるもの,1
もあるものと,1
あるものとお,1
るものとおも,1
ものとおもつ,1
のとおもつて,1
とおもつてし,1
おもつてしが,1
もつてしがみ,1
つてしがみつ,1
てしがみつゐ,1
み何とぞ今一,1
何とぞ今一た,1
とぞ今一たび,1
いたさせたき,1
たさせたきと,1
させたきとの,1
せたきとのこ,1
たきとのこと,1
て年よりての,1
のよはみなれ,1
よはみなれば,1
でなければな,1
なければなら,1
ければならず,1
されといへば,1
れといへばつ,1
といへばつゐ,1
いへばつゐに,1
へばつゐにく,1
ばつゐにくす,1
ゐにくすりと,1
にくすりとい,1
くすりといふ,1
すりといふも,1
りといふもの,1
くださるべし,1
は是よりとい,1
是よりといふ,1
にまかせて三,1
まかせて三十,1
かせて三十日,1
せて三十日ば,1
て三十日ばか,1
三十日ばかり,1
十日ばかりに,2
日ばかりにや,1
ばかりにやく,1
かりにやくわ,1
りにやくわん,1
にやくわん屋,1
やくわん屋の,1
くわん屋の身,1
わん屋の身代,1
ん屋の身代た,1
屋の身代たゝ,1
きつぶして母,1
つぶして母も,1
ぶして母もむ,1
して母もむな,1
て母もむなし,1
母もむなしく,1
へやるやこの,1
やるやこのか,1
るやこのかた,1
人参代をせが,1
参代をせがま,1
代をせがまれ,1
いやう〳〵に,1
やう〳〵にし,1
う〳〵にして,1
〳〵にして手,1
〵にして手と,1
身に成ていと,1
にあはれなる,1
あはれなるこ,1
はれなること,1
れなることは,1
なることは母,1
ることは母の,1
とやらいふも,1
やらいふもの,1
らいふものこ,1
いふものこと,1
ふものことの,1
のやうにお医,1
やうにお医者,1
うにお医者の,1
にお医者のい,1
お医者のいは,1
医者のいはれ,1
者のいはれし,1
のいはれしな,1
いはれしなり,1
はれしなり三,1
れしなり三十,1
ほどあり今は,1
これなりとも,1
にいたしたき,1
いたしたきと,1
いふを見れば,1
なりあゝふず,1
りあゝふずる,1
あゝふずるこ,1
ゝふずること,1
ふずることか,1
しらぬものな,1
らぬものなれ,1
ものなればと,1
のなればとて,1
をおのれがく,1
おのれがくら,1
のれがくらい,1
を病家へつか,1
病家へつかは,1
家へつかはし,1
へつかはして,1
つかはして薬,1
かはして薬に,1
入させしこと,1
たいやつやゝ,1
いやつやゝも,1
やつやゝもす,1
つやゝもすれ,1
やゝもすれば,3
ゝもすれば見,1
もすれば見せ,1
にする医者の,1
する医者の中,1
に此類あるは,1
此類あるは六,1
類あるは六十,1
あるは六十六,1
るは六十六部,1
は六十六部の,1
六十六部の中,1
十六部の中に,1
あるがごとし,3
六十六部は世,1
十六部は世間,1
六部は世間に,1
部は世間にな,1
は世間になふ,2
世間になふて,2
間になふても,1
になふても事,1
なふても事か,1
ふても事かけ,1
ても事かけず,1
も事かけず医,1
事かけず医者,1
かけず医者と,1
けず医者と金,1
ず医者と金銀,1
間になふてか,1
になふてかな,1
なふてかなは,1
ふてかなはぬ,1
てかなはぬも,1
かなはぬもの,1
なはぬもの金,1
はぬもの金銀,1
ぬもの金銀の,1
にて見る是第,1
て見る是第一,1
見る是第一病,1
家の用心ある,1
の用心あるべ,1
用心あるべき,1
心あるべきこ,1
あるべきこと,2
るべきことな,3
べきことなり,1
きことなりと,1
ことなりと声,1
となりと声は,1
なりと声はり,1
りと声はりあ,1
と声はりあげ,1
をさらりとあ,1
さらりとあけ,1
らりとあけて,1
りとあけて又,1
にてきけばは,1
てきけばはあ,1
きけばはあ〳,1
けばはあ〳〵,1
ばはあ〳〵と,1
はあ〳〵とお,1
あ〳〵とおも,1
〳〵とおもふ,1
〵とおもふて,1
あのやうなる,1
るゝともかな,1
ゝともかなら,1
ともかならず,1
出ていひひろ,1
ていひひろめ,1
いひひろめら,1
ひひろめらる,1
ひろめらるゝ,1
ろめらるゝな,1
めらるゝなあ,1
らるゝなあれ,1
るゝなあれに,1
ゝなあれにて,1
なあれにては,1
あれにては医,1
れにては医者,1
にては医者は,1
ては医者はは,1
は医者ははや,1
医者ははやら,1
ににくまれて,1
がつかゆるた,1
つかゆるたと,1
かゆるたとへ,1
元禄年中の人,1
禄年中の人参,1
年中の人参が,1
中の人参が今,1
の人参が今あ,1
人参が今あれ,1
参が今あれば,1
が今あればと,1
今あればとて,1
あればとて五,1
ればとて五十,1
ばとて五十年,1
とて五十年以,1
て五十年以前,1
があるべきか,1
でもないもの,1
もないものは,1
ないものはな,1
いものはない,1
ものはないに,1
のはないにし,1
はないにして,1
をうるほすた,1
うるほすため,1
るほすためし,1
ほすためしも,1
はいかゞせん,1
いとしかあい,1
としかあい子,1
しかあい子の,1
かあい子の是,1
あい子の是が,1
に入らんと思,1
入らんと思ふ,1
れのくすりも,1
のくすりもき,1
くすりもきゝ,1
すりもきゝめ,1
りもきゝめが,1
もきゝめがな,1
きゝめがない,1
ゝめがない此,1
めがない此う,1
がない此うへ,1
ない此うへは,1
にあらざれは,1
あらざれはな,1
らざれはなら,1
ざれはならす,1
れはならすと,1
はならすとい,1
ならすといふ,1
におよんでは,1
およんではた,1
よんではたと,1
んではたとへ,1
でも是が人参,1
も是が人参と,1
是が人参とい,1
が人参といへ,1
人参といへば,1
参といへばと,1
といへばとび,1
にたのもしく,1
もあるものぞ,1
あるものぞう,1
るものぞうた,1
ものぞうたが,1
のぞうたがふ,1
ぞうたがふて,1
うたがふては,1
してはあぶら,1
てはあぶらお,1
はあぶらおけ,1
あぶらおけそ,1
ぶらおけそわ,1
らおけそわか,1
おけそわかと,1
けそわかとそ,1
そわかとそん,1
わかとそんで,1
かとそんでも,1
とそんでもな,1
いこととなへ,1
こととなへて,1
より人参とて,1
あるべからす,1
【阿毘羅吽欠,1
阿毘羅吽欠・,1
毘羅吽欠・あ,1
羅吽欠・あび,1
吽欠・あびら,1
欠・あびらう,1
・あびらうん,1
あびらうんけ,1
びらうんけん,1
らうんけん＝,1
うんけん＝大,1
んけん＝大日,1
けん＝大日如,1
ん＝大日如来,1
＝大日如来の,1
大日如来の真,1
日如来の真言,1
如来の真言】,1
左ページ・白,1
ページ・白紙,1
ージ・白紙】,1
【一巻の背表,1
一巻の背表紙,1
巻の背表紙】,2
【二巻表紙】,1
者談義　　二,1
医者談義巻二,2
三両は今の一,1
両は今の一両,1
は今の一両と,1
今の一両とあ,1
の一両とあり,1
両は十匁を一,1
は十匁を一両,1
十匁を一両と,1
匁を一両とす,1
して四十二匁,1
て四十二匁そ,1
四十二匁そこ,1
十二匁そこら,1
なり水七升を,1
り水七升を以,1
水七升を以て,1
をやめるとあ,1
やめるとあり,1
への一升は今,1
の一升は今の,1
一合たらずと,1
合たらずとな,1
たらずとなり,1
らずとなり然,1
ずとなり然れ,1
となり然れば,2
なり然れば七,1
升は七合たら,1
は七合たらず,1
七合たらずの,1
合たらずの水,1
たらずの水な,1
らずの水なり,1
にせんじつめ,1
せんじつめて,1
んじつめては,1
じつめてはあ,1
つめてはあぶ,1
めてはあぶら,1
てはあぶらの,1
はあぶらのご,1
あぶらのごと,1
ぶらのごとく,1
のごとくなる,1
に見ゆる所の,2
以下一百十二,1
下一百十二法,1
一百十二法の,1
百十二法の内,1
じつめてはは,1
つめてははな,1
めてははなは,1
てははなはだ,1
して用ひやう,1
て用ひやうは,1
のくすりは一,1
くすりは一ふ,1
すりは一ふく,1
りは一ふくわ,1
は一ふくわづ,1
一ふくわづか,1
ふくわづか一,1
くわづか一匁,1
わづか一匁よ,1
づか一匁より,1
か一匁より一,1
一匁より一匁,1
匁より一匁四,1
より一匁四五,1
り一匁四五分,1
ず水は一合半,1
水は一合半あ,1
は一合半ある,1
一合半あるひ,1
合半あるひは,1
半あるひは二,1
あるひは二合,1
と今の傷寒と,1
ことなるや此,1
となるや此義,1
なるや此義く,1
るや此義くわ,1
や此義くわし,1
此義くわしく,1
義くわしく御,1
つく〳〵聞て,1
をもつてせず,2
を大にす大な,1
大にす大なれ,1
にす大なれば,1
を九ふく少け,1
九ふく少けれ,1
ふく少ければ,1
く少ければこ,1
少ければこれ,1
ければこれを,1
てしたがふと,1
したがふとあ,1
たがふとあり,1
るがごとし其,1
がごとし其罪,1
ごとし其罪の,1
かくのごとし,2
くのごとしそ,1
のごとしその,1
ごとしそのほ,1
としそのほど,1
しそのほど〳,1
そのほど〳〵,1
のほど〳〵の,1
法あるがごと,1
るがごとした,1
がごとしたと,1
ごとしたとへ,1
としたとへば,1
と見ゆる者の,1
にしていひま,1
していひまわ,1
ていひまわし,1
いひまわして,1
ひまわしてか,1
まわしてかち,1
わしてかちに,1
成ありこゝに,1
ありこゝにお,1
りこゝにおゐ,1
こゝにおゐて,1
こゝかしこを,1
ゝかしこをい,1
かしこをいひ,1
しこをいひな,1
こをいひなた,1
をいひなため,1
いひなためて,1
おつてとのべ,1
つてとのべて,1
ければなりふ,1
ればなりふり,1
ばなりふりさ,1
なりふりさは,1
りふりさはな,1
ふりさはなし,1
へいひおくり,1
いひおくりに,1
【見開き挿絵,1
見開き挿絵】,1
らるべしと有,1
にいふやうは,1
のきびしさい,1
きびしさいら,1
びしさいらひ,1
しさいらひど,1
さいらひどさ,1
いらひどさも,1
らひどさもは,1
ひどさもはや,1
どさもはやこ,1
さもはやこら,1
もはやこらへ,1
はやこらへが,1
やこらへがた,1
こらへがたく,1
らへがたく候,1
へがたく候こ,1
がたく候これ,1
たく候これ見,1
く候これ見さ,1
たゆることな,1
ゆることなく,1
でくれやりま,1
くれやります,1
れやりますそ,1
やりますそし,1
りますそして,1
く小僧〳〵と,1
小僧〳〵とい,1
僧〳〵といら,1
〳〵といらへ,1
〵といらへす,1
といらへする,1
いらへする間,1
らへする間も,1
へする間もご,1
する間もござ,1
る間もござら,1
間もござらぬ,1
でみしらしや,1
みしらしやり,1
しらしやりま,1
らしやります,1
しやります是,1
やります是で,1
ります是では,1
聞てまことく,1
てまことくし,1
まことくし扨,1
ことくし扨〳,1
とくし扨〳〵,1
とは大にちが,1
は大にちがふ,1
大にちがふた,1
にちがふたり,1
ちがふたりい,1
がふたりいで,1
右の三事一々,1
の三事一々に,1
三事一々に云,1
事一々に云ひ,1
一々に云ひ立,1
々に云ひ立て,1
大にけでんし,1
にけでんして,1
よめよといへ,1
めよといへば,1
よといへば其,1
といへば其ま,1
いへば其まゝ,1
何をするやら,1
をするやらと,1
するやらと始,1
るやらと始の,1
やらと始のほ,1
らと始のほと,1
と始のほとは,1
始のほとはお,1
のほとはおも,1
ほとはおもひ,1
とはおもひま,1
はおもひまし,1
おもひました,1
もひましたが,1
あのごとくあ,1
のごとくあば,1
ごとくあばれ,1
にして野中に,1
にててんがう,1
ててんがうに,1
のふちをたゝ,1
ふちをたゝい,1
ちをたゝいて,1
をたゝいて御,1
候へ此ごとく,1
へ此ごとくと,1
此ごとくと申,1
ごとくと申に,1
とくと申に成,1
くと申に成た,1
と申に成たる,1
を十四五本出,1
十四五本出し,1
四五本出して,1
五本出して杓,1
本出して杓子,1
出して杓子も,1
して杓子もと,1
て杓子もとむ,1
杓子もとむる,1
にはせふ事な,1
はせふ事なし,1
せふ事なしに,1
で■【たヵ】,1
■【たヵ】つ,1
【たヵ】つさ,1
たヵ】つさせ,1
ヵ】つさせま,1
】つさせます,1
つさせます頭,1
させます頭を,1
せます頭をそ,1
ます頭をそれ,1
す頭をそれと,1
頭をそれとい,1
をそれといへ,1
それといへば,1
みして月に一,1
して月に一度,1
て月に一度も,1
ますればはね,1
がたへませぬ,1
たへませぬこ,1
へませぬこな,1
ませぬこなた,1
せぬこなたの,1
ござれども何,1
ざれども何と,1
れども何とも,1
ども何ともな,1
も何ともなら,1
何ともならぬ,1
ともならぬあ,1
もならぬあん,1
ならぬあん■,1
らぬあん■■,1
ぬあん■■【,1
あん■■【ば,1
ん■■【ばく,1
■■【ばくヵ,1
■【ばくヵ】,1
【ばくヵ】者,1
ばくヵ】者け,1
くヵ】者けれ,1
ヵ】者けれと,1
】者けれとも,1
にいたしたれ,1
いたしたれば,1
したらばよく,1
ならんとだま,1
らんとだまし,1
んとだましす,1
とだましすか,1
だましすかし,1
ましすかして,1
しすかしてそ,1
すかしてそだ,1
かしてそだて,1
してそだてま,1
てそだてます,1
そだてますと,1
が口と大ちが,1
口と大ちがひ,1
と大ちがひい,1
大ちがひいひ,1
ちがひいひわ,1
がひいひわけ,1
ひいひわけな,1
をいましめた,1
いましめたる,1
よりこられし,1
りこられしに,1
せこゝかしこ,1
こゝかしこに,1
を七十五日か,1
七十五日かゝ,1
につきしとな,1
