,count(315)
との外いぶかしくおもひてなを〳〵其病人の,1
くるしからずはちらとおしらせくだされかし,1
るしからずはちらとおしらせくだされかしと,1
いへば医者心中にしてくれたりとおもひかな,1
へば医者心中にしてくれたりとおもひかなら,1
してしか〳〵の事ありしとべいさらばさらの,1
けるやといへば媒其義はうけたまはらずとい,1
るやといへば媒其義はうけたまはらずといふ,1
やといへば媒其義はうけたまはらずといふに,1
といへば媒其義はうけたまはらずといふに付,1
て居ける所を尋付て何ごとなきていてにて先,1
居ける所を尋付て何ごとなきていてにて先日,1
は始て心意を得候御宿は是にて候哉と名札し,1
宿もいひつかはしければ牢人けでんしてそれ,1
もいひつかはしければ牢人けでんしてそれは,1
とて町中にもばつと沙汰有程になりけるとな,1
て町中にもばつと沙汰有程になりけるとなり,1
是等は此類なき悪事なり又あるべきことなら,1
等は此類なき悪事なり又あるべきことならず,1
して大の虫を助くるとの利口をいふといへど,1
て大の虫を助くるとの利口をいふといへども,1
第につよく打くだくごとくに成て日数つもり,1
につよく打くだくごとくに成て日数つもりて,1
かならず此薬を伝ふべからすといふ子共のい,1
ならず此薬を伝ふべからすといふ子共のいは,1
らず此薬を伝ふべからすといふ子共のいはく,1
せる所いかなる子細ぞといへば其母のいはく,1
る所いかなる子細ぞといへば其母のいはく我,1
言すべし医はかねておもふべしかゝはれなる,1
一瓜にあせをながすこと玉のごとし家にかへ,1
或は学文ありといへども心ざなあしき医は人,1
は学文ありといへども心ざなあしき医は人前,1
学文ありといへども心ざなあしき医は人前に,1
文ありといへども心ざなあしき医は人前にて,1
ありといへども心ざなあしき医は人前にては,1
として病用あるときはあのゝものゝといひは,1
して病用あるときはあのゝものゝといひはづ,1
て病用あるときはあのゝものゝといひはづし,1
たり家の子其日より疱瘡にかゝれりとなり然,1
り家の子其日より疱瘡にかゝれりとなり然れ,1
家の子其日より疱瘡にかゝれりとなり然れば,1
りならず疱瘡するといへりこゝにおいてかん,1
ならず疱瘡するといへりこゝにおいてかんが,1
らず疱瘡するといへりこゝにおいてかんがふ,1
ず疱瘡するといへりこゝにおいてかんがふる,1
疱瘡するといへりこゝにおいてかんがふるに,1
をうれふ人一生に一たびうれひてふたゝびう,1
うれふ人一生に一たびうれひてふたゝびうれ,1
れふ人一生に一たびうれひてふたゝびうれひ,1
きたりて中華日本ともにさかんになりしなり,1
いだせといふ船賃なしといへばわたされずと,1
だせといふ船賃なしといへばわたされずと伝,1
しとてづぶ〳〵と水に入てかち渡りせしなり,1
いへども更に狐狸はこんともすんともいかね,1
へども更に狐狸はこんともすんともいかねど,1
ども更に狐狸はこんともすんともいかねども,1
も更に狐狸はこんともすんともいかねどもま,1
更に狐狸はこんともすんともいかねどもまど,1
のうたがひあるとき其うたがひを決する【左,1
うたがひあるとき其うたがひを決する【左追,1
たがひあるとき其うたがひを決する【左追記,1
がひあるとき其うたがひを決する【左追記?,1
ひあるとき其うたがひを決する【左追記?】,1
あるとき其うたがひを決する【左追記?】・,1
るとき其うたがひを決する【左追記?】・は,1
とき其うたがひを決する【左追記?】・は易,1
き其うたがひを決する【左追記?】・は易の,1
其うたがひを決する【左追記?】・は易の【,1
うたがひを決する【左追記?】・は易の【戻,1
たがひを決する【左追記?】・は易の【戻る,1
がひを決する【左追記?】・は易の【戻る】,1
に論ぜり 丹水子のいへるは不学の医は常に,1
の名あるひとを一人治すれば それよりして,1
からげして走りまはれどもおもふやうにはや,1
らげして走りまはれどもおもふやうにはやら,1
水なりに三十四五年以前一とせ城南寺の水も,1
なりに三十四五年以前一とせ城南寺の水もら,1
りに三十四五年以前一とせ城南寺の水もらい,1
むかし寛永年中のなりし北国何村とかやいふ,1
かし寛永年中のなりし北国何村とかやいふと,1
し寛永年中のなりし北国何村とかやいふとこ,1
寛永年中のなりし北国何村とかやいふところ,1
にもりて出しければ取てさりぬ翌日其あたり,1
もりて出しければ取てさりぬ翌日其あたりの,1
山姥の御利生にて安産したりとふいちやうし,1
姥の御利生にて安産したりとふいちやうして,1
をたづねさせられければ彼山姥といひしは其,1
たづねさせられければ彼山姥といひしは其所,1
づねさせられければ彼山姥といひしは其所の,1
ければ女のしるべのもの越路にありけりそれ,1
れば女のしるべのもの越路にありけりそれを,1
ば女のしるべのもの越路にありけりそれをた,1
けるをたにおみにおもふて行けるに女のはか,1
るをたにおみにおもふて行けるに女のはかな,1
をたにおみにおもふて行けるに女のはかなき,1
たにおみにおもふて行けるに女のはかなきは,1
におみにおもふて行けるに女のはかなきは其,1
おみにおもふて行けるに女のはかなきは其村,1
此沙汰ひろごりてひそ〳〵と人こぞりもやみ,1
沙汰ひろごりてひそ〳〵と人こぞりもやみ山,1
姥堂もこぼち捨けるとかや物のはやるは皆か,1
堂もこぼち捨けるとかや物のはやるは皆かく,1
もこぼち捨けるとかや物のはやるは皆かくの,1
ごとしあとかたもなきことがいひふれてくこ,1
としあとかたもなきことがいひふれてくこゝ,1
しあとかたもなきことがいひふれてくこゝの,1
あとかたもなきことがいひふれてくこゝの山,1
とかたもなきことがいひふれてくこゝの山の,1
を入てせんずべしといふものおほかりければ,1
おぼへしこそつたなけれ然れども大はやりし,1
ぼへしこそつたなけれ然れども大はやりして,1
してとらんとて彼男とともなひ来て形状を見,1
らへといふ何れも心得ずおもひながらふろし,1
へといふ何れも心得ずおもひながらふろしき,1
といふ何れも心得ずおもひながらふろしきや,1
いふ何れも心得ずおもひながらふろしきやう,1
を付て夜にいたらば又かゆかるべしかならず,1
付て夜にいたらば又かゆかるべしかならずか,1
て夜にいたらば又かゆかるべしかならずかゝ,1
夜にいたらば又かゆかるべしかならずかゝし,1
にいたらば又かゆかるべしかならずかゝしむ,1
る朝とく来りて膿を取事前日の三の一にして,1
朝とく来りて膿を取事前日の三の一にしても,1
とく来りて膿を取事前日の三の一にしてもは,1
一方の人をうらなひしにもおとるべからず今,1
方の人をうらなひしにもおとるべからず今と,1
の人をうらなひしにもおとるべからず今とて,1
人をうらなひしにもおとるべからず今とても,1
とても百人が百人いやす事はあるまじ其米屋,1
ても百人が百人いやす事はあるまじ其米屋が,1
