,count(10179)
に成しな,1
成しなり,1
しなり是,1
なり是は,3
の事日本,1
にしては,4
大己貴命,2
少彦名命,1
家の両流,1
の両流ま,1
両流また,1
なり然れ,6
り然れど,2
然れども,4
以前は諸,1
前は諸国,1
は諸国に,1
もなしい,1
なしいに,1
しいにし,1
いにしへ,1
にしへは,1
しへは　,1
へは　天,1
は　天子,1
　天子よ,1
天子より,1
子より諸,1
より諸国,1
り諸国へ,1
をくださ,1
くだされ,2
はせたま,1
せたまひ,2
たまひし,1
まひしと,1
ひしとな,1
しとなり,10
元和以来,1
和以来は,1
以来は太,1
来は太平,1
は太平の,1
すべをな,1
べをなら,1
をならひ,1
介もいろ,1
もいろは,1
いろは知,1
ろは知ら,1
は知らぬ,1
知らぬは,1
付あるを,1
あるを見,1
るを見て,1
【注】が,1
をまろめ,1
まろめて,1
見る内に,1
いそがし,1
そがしげ,1
がしげに,1
しげには,1
げにはし,1
にはしり,1
のわくが,1
わくがご,1
くがごと,2
がごとく,3
して国々,1
て国々里,1
国々里々,1
【「わろ,1
「わろ」,1
わろ」＝,1
ろ」＝人,1
」＝人を,1
＝人をの,1
人をのの,1
をののし,1
ののしっ,1
のしって,1
しってい,1
っていう,1
ていう時,1
いう時に,1
う時に使,1
時に使う,1
に使う】,1
【左ペー,5
左ページ,5
ページは,2
ージは挿,2
ジは挿絵,2
は挿絵の,2
挿絵のみ,5
絵のみ】,5
【右ペー,3
右ページ,3
のなき所,1
なき所な,1
き所なし,1
所なし此,1
なし此故,2
し此故に,2
此故に狂,1
故に狂哥,1
に狂哥に,1
狂哥には,1
哥にはひ,1
にはひが,1
はひがし,1
しらみ日,1
らみ日の,1
み日の出,1
日の出医,1
の出医者,1
出医者と,1
医者とよ,1
者とよま,1
とよまれ,1
ざらへに,1
らへにて,1
さらゆる,1
らゆるて,1
ゆるてい,1
るていを,1
ていをゑ,1
いをゑが,1
をゑがゝ,1
ゑがゝれ,1
がゝれ医,1
ゝれ医道,1
れ医道の,1
なり是よ,1
り是より,5
是よりし,3
よりして,5
りして医,1
して医者,2
て医者の,1
医者のふ,1
者のふり,1
ふりも同,1
りも同し,1
も同しや,1
同しやう,1
しやうに,1
しめらる,1
めらるむ,1
らるむべ,1
るむべな,1
むべなる,2
べなるか,2
なるかな,2
るかな此,1
の医者は,3
もなふて,1
るものと,3
ものとお,2
のとおぼ,1
とおぼへ,1
おぼへて,1
く三日と,1
三日とも,1
ねぢひけ,1
ぢひけは,1
やかしは,1
かしはや,1
しはや人,1
はや人参,1
や人参と,1
人参とす,1
参とすゝ,1
とすゝめ,2
すゝめか,1
ゝめかけ,1
【赤線や,1
赤線や黒,1
線や黒丸,1
や黒丸の,1
黒丸の書,1
丸の書き,1
の書き込,2
書き込み,2
き込みが,1
込みがあ,1
みがある,1
があるが,1
あるが翻,1
るが翻刻,1
が翻刻に,1
翻刻には,1
刻には書,1
には書か,1
は書かず,1
書かず】,1
に百日取,1
【左ルビ,9
左ルビ・,9
ルビ・ち,1
ビ・ちう,1
・ちうげ,1
ちうげん,1
うげん】,1
げん】の,1
七日に成,1
日に成ま,1
に成ます,1
少々人参,1
々人参を,1
人参を用,1
参を用ひ,1
を用ひて,4
しからば,1
からば御,1
らば御入,1
ば御入■,1
御入■■,1
入■■■,1
■■■と,1
■■とい,1
■といふ,1
になりし,2
なりしは,1
に人参が,1
に成しや,2
せしは用,1
しは用ゆ,1
は用ゆべ,1
用ゆべき,1
ゆべき用,1
べき用ゆ,1
き用ゆべ,1
らかにし,1
して人参,1
て人参と,1
人参とな,1
参となる,1
となるゆ,1
なるゆへ,1
るゆへに,2
に人参あ,1
人参あれ,1
参あれば,1
ルビ・む,1
ビ・むら,1
・むらさ,1
むらさき,1
らさき】,1
さき】あ,1
き】あり,1
背陽向陰,1
に生じて,1
す唐より,1
唐より渡,1
より渡る,1
り渡る人,1
渡る人参,1
る人参中,1
人参中に,1
参中にも,1
といふ此,1
いふ此三,1
の中にも,2
を上とす,1
また高麗,1
た高麗の,1
高麗の次,1
麗の次な,1
の次なり,1
次なり三,1
なり三韓,1
り三韓よ,1
三韓より,1
つゞきに,1
といふ所,1
いふ所あ,1
ふ所あり,1
所あり是,1
あり是よ,2
是より出,1
より出る,2
り出る参,1
出る参を,1
といひて,6
いひて朝,1
ひて朝鮮,1
て朝鮮に,1
朝鮮にま,1
鮮にまさ,1
にまさり,1
まさりて,1
さりて上,1
りて上黨,1
て上黨に,1
りまた朝,1
に遼東に,1
遼東につ,1
東につゞ,1
につゞき,1
つゞきて,1
といふ嶋,1
いふ嶋あ,1
ふ嶋あり,1
嶋あり是,1
り出る人,1
出る人参,1
る人参を,2
人参を朝,1
参を朝鮮,1
を朝鮮に,1
よりすぐ,1
りすぐに,1
に毎年二,1
毎年二十,1
年二十万,1
二十万斤,1
物とす朝,1
とす朝鮮,1
す朝鮮よ,1
朝鮮より,1
て日本に,1
日本に売,1
本に売来,1
に売来り,1
売来りこ,1
来りこれ,1
りこれを,2
といひ又,2
ともいふ,2
もいふ元,1
いふ元禄,1
ふ元禄年,1
元禄年中,2
禄年中ま,1
年中まで,1
より来れ,3
り来れる,3
来れる人,1
れる人参,1
る人参は,1
此故にわ,1
故にわづ,1
にわづか,1
にたらざ,1
たらざる,2
らざる人,1
ざる人参,1
したる者,1
たる者の,1
かくれば,1
の人参の,1
ば立所に,1
す此ゆへ,1
此ゆへに,2
ゆへに人,1
へに人参,1
に人参を,1
のことし,2
にて人参,1
て人参の,1
るには口,1
には口に,1
は口にく,1
口にくわ,1
事三五里,1
三五里に,1
五里にし,1
里にして,1
きれざる,1
れざるを,1
徳年中よ,1
年中より,1
中より以,1
より以来,1
り以来は,1
以来は唐,1
来は唐も,1
は唐も日,1
唐も日本,1
も日本も,1
日本も人,1
に成て人,1
り出せる,1
出せるこ,1
せること,1
し故に種,1
故に種々,1
に種々の,1
よりもの,1
の物おほ,1
物おほく,1
おほく今,1
ほく今の,1
く今の人,1
今の人参,1
の人参は,1
人参は口,1
参は口に,1
ても三町,1
も三町と,1
三町とも,1
町ともゆ,1
ともゆか,1
もゆかず,1
ゆかずし,1
かずして,1
きれぬべ,1
れぬべし,1
一里は日,1
里は日本,2
は日本の,2
日本の六,1
本の六町,1
の六町な,1
六町なり,1
町なり然,1
り然れば,4
然れば唐,1
れば唐の,1
ば唐の五,1
唐の五里,1
の五里は,1
五里は日,1
日本の三,1
本の三十,1
町なり且,1
なり且又,1
り且又唐,1
且又唐の,1
は一両を,1
一両を以,1
両を以て,1
り唐の一,1
唐の一両,1
の一両は,2
一両は十,2
両は十匁,2
は十匁を,2
十匁を以,1
匁を以て,1
を以て一,1
以て一両,1
て一両と,1
一両とせ,1
両とせり,1
とせりい,1
せりいか,1
りいかに,1
いかにも,1
人参十匁,1
参十匁を,1
十匁をも,1
匁をもつ,1
をもつて,4
起死回生,1
たる者も,1
ことある,1
とあるべ,1
あるべし,3
るべし今,1
べし今見,1
し今見る,1
今見る所,2
見る所の,1
る所の独,1
所の独参,1
の独参湯,1
独参湯は,1
参湯は五,1
湯は五分,1
は五分或,1
五分或は,1
分或は一,1
或は一匁,1
二匁三匁,1
匁三匁を,1
三匁をか,1
匁をかぎ,1
をかぎり,2
かぎりと,2
ぎりとせ,2
りとせり,2
とせり儀,1
せり儀に,1
ルビ・ふ,1
ビ・ふき,1
・ふきだ,1
ふきだす,1
きだす】,1
だす】に,1
す】にた,1
】にたへ,1
にたへた,1
たへたり,1
へたり且,1
元文の頃,1
文の頃よ,1
の頃より,1
にまきれ,1
まきれも,1
きれもの,1
れもの出,1
もの出て,1
しむるは,1
むるは人,1
るは人参,1
は人参人,1
人参人を,1
くるには,1
あらで人,1
らで人を,1
すなり無,1
なり無用,1
り無用の,1
無用のも,1
用のもの,1
のものな,1
ものなれ,4
のなれど,1
なれども,2
なを取は,1
を取はや,1
取はやす,1
はやすよ,1
やすよし,1
すよしな,1
よしなり,1
しなり近,1
なり近比,1
り近比時,1
近比時め,1
比時めく,1
時めく医,1
めく医者,1
く医者に,1
にいはれ,2
いはれぬ,3
といふげ,1
いふげ也,1
ふげ也四,1
げ也四枚,1
かけて上,1
けて上下,1
て上下八,1
上下八人,1
わたりて,1
たりてあ,1
りてあり,1
てありく,1
ありくい,1
りくいし,1
くいしや,1
いしやど,1
しやどの,1
参をあづ,1
をあづか,1
あづかり,2
づかりて,1
へしたゝ,1
したゝか,1
たゝかな,1
ゝかなる,1
かなる朝,1
なる朝鮮,1
る朝鮮人,1
朝鮮人参,1
鮮人参に,1
してあて,1
てあてが,2
あてがふ,1
てがふを,1
がふをた,1
ふをたれ,1
をたれも,1
のいきほ,1
いきほひ,1
きほひに,1
ほひにて,1
の朝鮮と,1
朝鮮とう,1
鮮とうけ,1
とうけが,1
うけがへ,1
けがへり,1
がへり■,1
へり■■,1
り■■【,1
■■【去,1
■【去々,1
【去々ヵ,1
去々ヵ】,1
々ヵ】年,1
ヵ】年の,1
】年の事,1
年の事と,1
の事とや,1
くつろが,1
つろがぬ,1
あり一人,2
り一人男,1
一人男子,1
人男子十,1
男子十八,1
子十八歳,1
ぶりごほ,1
りごほ〳,1
ごほ〳〵,1
ほ〳〵と,1
より外に,1
り外に医,1
外に医者,1
はないも,1
ないもの,2
いものゝ,1
ものゝの,1
のゝのや,1
ゝのやう,1
のやうに,3
やうにお,2
うにおぼ,1
におぼへ,1
ひて日の,1
て日の始,1
日の始よ,1
り他医に,1
他医にみ,1
医にみせ,1
にみせす,1
みせす此,1
せす此乗,1
す此乗物,1
此乗物に,1
さず乗物,1
家がまへ,1
のけふり,1
けふりの,1
しからぬ,1
からぬに,1
らぬに見,1
り人参は,2
人参は手,1
参は手前,1
は手前が,1
を用ゆべ,2
用ゆべし,2
ゆべしと,1
のまぎら,1
まぎら人,1
ぎら人参,1
ら人参を,1
人参を一,1
参を一両,1
を一両代,1
一両代金,1
両代金十,1
代金十両,1
金十両と,1
十両とか,1
両とかき,1
とかき付,1
かき付て,1
き付てや,1
付てやる,1
てやる手,1
やる手■,1
る手■【,1
手■【に,1
■【にヵ,1
【にヵ】,1
入て一日,1
て一日に,1
一日に二,1
【牙人＝,1
牙人＝が,1
人＝がじ,1
＝がじん,1
がじん、,1
じん、牙,1
ん、牙儈,1
、牙儈＝,1
牙儈＝す,1
儈＝すあ,1
＝すあい,1
すあい、,1
あい、ど,1
い、どち,1
、どちら,1
どちらも,1
ちらも売,1
らも売買,1
も売買の,1
売買の仲,1
買の仲買,1
の仲買人,1
仲買人の,1
買人のこ,1
人のこと,1
のこと】,1
に人参百,1
人参百八,1
参百八両,1
にして六,1
して六十,1
て六十四,1
六十四貫,1
十四貫八,1
四貫八百,2
貫八百目,2
八百目千,1
百目千両,1
目千両の,1
千両の身,1
てうわの,1
うわの四,1
わの四貫,1
の四貫八,1
八百目諸,1
百目諸道,1
目諸道具,1
諸道具売,1
道具売り,1
具売りて,1
やう〳〵,4
まふて百,1
ふて百ヶ,1
て百ヶ日,1
百ヶ日の,1
ならぬや,1
らぬやう,1
ぬやうに,1
やうにし,1
うにした,1
にしたは,1
人参牙人,1
のはぎむ,1
はぎむい,1
ぎむいた,1
むいたゆ,1
いたゆへ,1
とはむこ,1
はむこい,1
また一医,1
た一医是,1
一医是も,1
医是も本,1
是も本名,1
も本名は,1
本名はい,1
名はいは,1
はいはれ,1
投田簺庵,1
の手にあ,1
手にある,1
さいの目,1
いの目を,1
の目をも,1
がゆるこ,1
ゆること,4
が此通り,1
此通りな,1
通りなら,1
りならば,1
ならば乗,1
らば乗物,1
ば乗物は,1
乗物はさ,1
物はさて,1
はさてお,1
さておき,1
て天上ま,1
天上まで,1
上までも,1
までも引,1
でも引上,1
も引上ら,1
引上られ,1
上られん,1
られん山,1
りにおゐ,1
におゐて,2
おゐては,1
【耆婆＝,1
耆婆＝古,1
婆＝古代,1
＝古代イ,1
古代イン,1
代インド,1
インドの,1
ンドの名,1
ドの名医,1
の名医、,1
名医、扁,1
医、扁鵲,1
、扁鵲＝,1
扁鵲＝古,1
鵲＝古代,1
＝古代中,1
古代中国,1
代中国の,1
中国の名,1
国の名医,1
の名医】,1
ページ・,4
ージ・挿,2
ジ・挿絵,2
・挿絵の,2
ページ】,2
つり者茶,1
り者茶屋,1
者茶屋風,1
茶屋風呂,1
屋風呂屋,1
風呂屋晴,1
呂屋晴屋,1
かゝらぬ,1
ゝらぬ嶋,1
なく随分,1
らぬあそ,1
ぬあそび,1
の医者也,1
たゝきや,2
ゝきやめ,2
きやめば,1
あり母ひ,1
り母ひと,1
り子ひと,1
子ひとり,1
ひとり四,1
とり四十,1
り四十に,1
四十にお,1
十におよ,1
におよん,3
およんで,3
よんで妻,1
んで妻も,1
で妻もた,1
妻もたず,1
もたず至,1
たず至て,1
成こと世,1
こと世間,1
と世間に,1
世間に知,1
間に知ら,1
に知られ,1
知られた,1
られたり,1
れたり母,1
におよび,1
およびぬ,1
よびぬれ,1
びぬれば,1
きやめて,1
やめての,1
しき中に,1
き中に心,1
中に心を,1
に心をつ,1
心をつく,1
をつくせ,1
つくせり,1
をたゝき,1
ければ生,1
れば生れ,1
ば生れて,1
生れてよ,1
れてより,2
つゐにく,2
ゐにくす,2
にくすり,2
せぬもの,1
ぬものな,2
のなれば,3
なればく,1
ればくす,1
ばくすり,1
くすりさ,1
すりさへ,1
の百まで,1
百までも,1
までもあ,1
でもある,1
もあるも,2
あるもの,2
のとおも,2
とおもつ,1
おもつて,1
もつてし,2
つてしが,1
てしがみ,1
しがみつ,1
がみつゐ,1
み何とぞ,1
何とぞ今,1
とぞ今一,1
ぞ今一た,1
今一たび,1
いたさせ,1
たさせた,1
させたき,1
せたきと,1
たきとの,1
きとのこ,1
とのこと,1
て年より,1
年よりて,1
よりての,1
せきこし,1
きこしの,1
のよはみ,1
よはみな,1
はみなれ,1
みなれば,1
でなけれ,1
なければ,1
ければな,2
ればなら,1
ばならず,1
【黄耆】,1
をとゝの,1
とゝのへ,1
されとい,1
れといへ,3
といへば,14
いへばつ,1
へばつゐ,1
ばつゐに,1
くすりと,1
すりとい,1
りといふ,5
といふも,5
いふもの,7
いたさね,1
くださる,1
ださるべ,1
さるべし,1
は是より,1
是よりと,1
よりとい,1
にまかせ,2
まかせて,2
かせて三,1
せて三十,1
て三十日,1
三十日ば,1
十日ばか,2
日ばかり,2
ばかりに,3
かりにや,1
りにやく,1
にやくわ,1
やくわん,1
くわん屋,1
わん屋の,1
ん屋の身,1
屋の身代,1
の身代た,1
身代たゝ,1
きつぶし,1
つぶして,1
ぶして母,1
して母も,1
て母もむ,1
母もむな,1
もむなし,1
むなしく,1
へやるや,1
やるやこ,1
るやこの,1
やこのか,1
このかた,1
人参代を,1
参代をせ,1
代をせが,1
をせがま,1
せがまれ,1
いやう〳,1
う〳〵に,1
〳〵にし,1
〵にして,1
にして手,1
して手と,1
身に成て,1
に成てい,1
成ていと,1
にあはれ,1
あはれな,1
はれなる,2
れなるこ,1
なること,5
ることは,2
ことは母,1
とは母の,1
しくすり,1
くすりに,4
とやらい,1
やらいふ,1
らいふも,1
ふものこ,1
ものこと,1
のことの,1
うにお医,1
にお医者,1
お医者の,1
医者のい,1
者のいは,1
のいはれ,1
いはれし,1
はれしな,1
しなり三,1
なり三十,1
ほどあり,2
どあり今,1
あり今は,1
これなり,1
れなりと,1
なりとも,1
にして母,1
して母の,1
にいたし,2
いたした,2
たしたき,1
したきと,2
いふを見,1
ふを見れ,1
を見れば,2
なりあゝ,1
りあゝふ,1
あゝふず,1
ゝふずる,1
ふずるこ,1
ずること,1
ることか,1
しらぬも,1
らぬもの,1
なればと,1
ればとて,2
をおのれ,1
おのれが,1
のれがく,1
れがくら,1
がくらい,1
を病家へ,1
病家へつ,1
家へつか,1
へつかは,1
つかはし,4
かはして,2
はして薬,1
して薬に,1
入させし,1
させしこ,1
せしこと,1
言語道断,1
たいやつ,1
いやつや,1
やつやゝ,1
つやゝも,1
やゝもす,3
ゝもすれ,3
もすれば,4
すれば見,1
れば見せ,1
にする医,2
する医者,6
る医者の,3
医者の中,1
に此類あ,1
此類ある,1
類あるは,1
あるは六,1
るは六十,1
は六十六,1
六十六部,2
十六部の,1
六部の中,1
部の中に,1
あるがご,3
るがごと,6
がごとし,6
十六部は,1
六部は世,1
部は世間,1
は世間に,2
世間にな,2
間になふ,2
になふて,2
なふても,1
ふても事,1
ても事か,1
も事かけ,1
事かけず,1
かけず医,1
けず医者,1
ず医者と,1
医者と金,1
者と金銀,1
なふてか,1
ふてかな,1
てかなは,1
かなはぬ,1
なはぬも,1
はぬもの,1
ぬもの金,1
もの金銀,1
の金銀の,1
見る医者,1
にて見る,1
て見る是,1
見る是第,1
る是第一,1
是第一病,1
家の用心,1
の用心あ,1
用心ある,1
心あるべ,1
あるべき,4
るべきこ,3
べきこと,4
きことな,4
ことなり,7
となりと,1
なりと声,1
りと声は,1
と声はり,1
声はりあ,1
はりあげ,1
いきまき,1
きまきて,1
じける所,1
ける所に,4
より山の,1
をさらり,1
さらりと,1
らりとあ,1
りとあけ,1
とあけて,1
あけて又,1
しりがほ,1
にてきけ,1
てきけば,1
きけばは,1
けばはあ,1
ばはあ〳,1
はあ〳〵,1
あ〳〵と,1
〳〵とお,1
〵とおも,1
とおもふ,3
おもふて,3
あのやう,1
のやうな,1
やうなる,3
るゝとも,1
ゝともか,1
ともかな,1
もかなら,1
かならず,8
出ていひ,1
ていひひ,1
いひひろ,1
ひひろめ,1
ひろめら,1
ろめらる,1
めらるゝ,1
らるゝな,1
るゝなあ,1
ゝなあれ,1
なあれに,1
あれにて,1
れにては,1
にては医,1
ては医者,1
は医者は,1
医者はは,1
者ははや,1
ははやら,2
ぬぞよ第,1
ぞよ第一,1
ににくま,1
にくまれ,1
くまれて,1
がつかゆ,1
つかゆる,1
かゆるた,1
ゆるたと,1
るたとへ,1
禄年中の,1
年中の人,1
中の人参,1
の人参が,1
人参が今,1
参が今あ,1
が今あれ,1
今あれば,1
あればと,1
ばとて五,1
とて五十,1
て五十年,1
五十年以,1
十年以前,2
があるべ,1
るべきか,1
でもない,2
もないも,1
いものは,1
ものはな,1
のはない,1
はないに,1
ないにし,1
いにして,1
のないと,1
ないとき,1
がたまり,1
たまりて,1
をうるほ,1
うるほす,1
るほすた,1
ほすため,1
すためし,1
ためしも,1
大切至極,1
なれては,1
はいかゞ,1
いかゞせ,2
かゞせん,2
いとしか,1
としかあ,1
しかあい,1
かあい子,1
あい子の,1
い子の是,1
子の是が,1
に入らん,1
入らんと,1
らんと思,1
んと思ふ,1
れのくす,1
のくすり,7
くすりも,1
すりもき,1
りもきゝ,1
もきゝめ,1
きゝめが,1
ゝめがな,1
めがない,1
がない此,1
ない此う,1
い此うへ,1
此うへは,1
にあらざ,1
あらざれ,1
らざれは,1
ざれはな,1
れはなら,1
はならす,1
ならすと,1
らすとい,2
すといふ,2
よんでは,1
んではた,1
ではたと,1
はたとへ,1
でも是が,1
も是が人,1
是が人参,1
が人参と,1
人参とい,1
参といへ,1
いへばと,1
へばとび,1
にたのも,1
たのもし,1
のもしく,1
奇妙不思,1
妙不思議,1
るものぞ,1
ものぞう,1
のぞうた,1
ぞうたが,1
うたがふ,4
たがふて,5
がふては,1
阿毘羅牟,1
毘羅牟件,1
してはあ,1
てはあぶ,2
はあぶら,2
あぶらお,1
ぶらおけ,1
らおけそ,1
おけそわ,1
けそわか,1
そわかと,1
わかとそ,1
かとそん,1
とそんで,1
そんでも,1
んでもな,1
いことと,1
こととな,1
ととなへ,1
となへて,1
もありあ,1
ありあな,1
より人参,1
り人参と,1
人参とて,1
あるべか,3
るべから,5
べからす,5
【阿毘羅,1
阿毘羅吽,1
毘羅吽欠,1
羅吽欠・,1
吽欠・あ,1
欠・あび,1
・あびら,1
あびらう,1
びらうん,1
らうんけ,1
うんけん,1
んけん＝,1
けん＝大,1
ん＝大日,1
＝大日如,1
大日如来,1
日如来の,1
如来の真,1
来の真言,1
の真言】,1
ージ・白,1
ジ・白紙,1
・白紙】,1
【一巻の,1
一巻の背,1
巻の背表,2
の背表紙,2
【二巻表,1
二巻表紙,1
巻表紙】,1
義　　二,1
談義巻二,2
嶋村蟹蔵,1
ていはく,8
とこれあ,1
これあり,1
三両は今,1
両は今の,1
は今の一,1
今の一両,1
の一両と,1
一両とあ,1
両とあり,1
十匁を一,1
匁を一両,1
を一両と,1
一両とす,1
して四十,1
て四十二,1
四十二匁,1
十二匁そ,1
二匁そこ,1
匁そこら,1
なり水七,1
り水七升,1
水七升を,1
七升を以,1
升を以て,1
じて三升,1
て三升を,1
をやめる,1
やめると,1
めるとあ,1
るとあり,1
への一升,1
の一升は,1
一升は今,1
升は今の,1
一合たら,1
合たらず,2
たらずと,1
らずとな,1
ずとなり,1
となり然,2
然れば七,1
升は七合,1
は七合た,1
七合たら,1
たらずの,1
らずの水,1
ずの水な,1
の水なり,1
あるを三,1
るを三合,1
にせんじ,2
せんじつ,1
んじつめ,1
じつめて,2
つめては,2
めてはあ,1
あぶらの,1
ぶらのご,1
らのごと,1
のごとく,6
ごとくな,1
とくなる,1
に見ゆる,2
見ゆる所,2
ゆる所の,4
以下一百,1
下一百十,1
一百十二,1
百十二法,1
十二法の,1
二法の内,1
めてはは,1
てははな,1
ははなは,1
はなはだ,6
くすりな,3
すりなり,3
して用ひ,1
て用ひや,1
用ひやう,1
ひやうは,1
なり然る,2
り然るに,2
くすりは,3
すりは一,1
りは一ふ,1
は一ふく,1
一ふくわ,1
ふくわづ,1
くわづか,1
わづか一,1
づか一匁,1
か一匁よ,1
一匁より,1
匁より一,1
より一匁,1
り一匁四,1
一匁四五,1
匁四五分,1
ず水は一,1
水は一合,1
は一合半,1
一合半あ,1
合半ある,1
半あるひ,1
あるひは,1
るひは二,1
ひは二合,1
是古への,1
と今の傷,1
今の傷寒,1
の傷寒と,1
なるや又,1
ことなる,1
となるや,1
なるや此,1
るや此義,1
や此義く,1
此義くわ,1
義くわし,1
くわしく,2
わしく御,1
候へ糞得,1
へ糞得斎,1
つく〳〵,1
く〳〵聞,1
〳〵聞て,1
どありて,1
はるゝよ,1
にいはく,1
きものは,1
するには,6
もつてせ,2
つてせず,2
をおぎな,2
おぎなひ,2
を以てし,2
を小にす,1
を大にす,1
大にす大,1
にす大な,1
す大なれ,1
大なれば,1
すくなし,2
くなし小,1
し多けれ,1
多ければ,3
を九ふく,1
九ふく少,1
ふく少け,1
く少けれ,1
少ければ,1
ければこ,2
ればこれ,1
ばこれを,1
して以て,1
寒熱温涼,1
てしたが,1
したがふ,5
たがふと,1
がふとあ,1
ふとあり,1
百発百中,1
ごとし其,1
とし其罪,1
し其罪の,1
かくのご,4
くのごと,4
のごとし,7
ごとしそ,1
としその,1
しそのほ,1
そのほど,1
のほど〳,1
ほど〳〵,1
ど〳〵の,1
法あるが,1
ごとした,1
としたと,1
したとへ,1
たとへば,1
れすまふ,1
すまふの,1
見ゆる者,2
ゆる者の,2
になるあ,1
なるあり,1
と見ゆる,1
にしてい,1
していひ,1
ていひま,1
いひまわ,1
ひまわし,1
まわして,1
わしてか,1
してかち,1
てかちに,1
成ありこ,1
ありこゝ,1
りこゝに,2
こゝにお,2
ゝにおゐ,1
疑似不分,1
似不分明,1
のときは,1
こゝかし,2
ゝかしこ,2
かしこを,1
しこをい,1
こをいひ,1
をいひな,1
いひなた,1
ひなため,1
なためて,1
おつてと,1
つてとの,1
てとのべ,1
とのべて,1
ればなり,3
ばなりふ,1
なりふり,1
りふりさ,1
ふりさは,1
りさはな,1
さはなし,1
へいひお,1
いひおく,1
ひおくり,1
おくりに,1
【見開き,1
見開き挿,1
開き挿絵,1
き挿絵】,1
くだりと,1
らるべし,2
るべしと,4
べしと有,1
にいふや,2
いふやう,4
ふやうは,1
のきびし,1
きびしさ,1
びしさい,1
しさいら,1
さいらひ,1
いらひど,1
らひどさ,1
ひどさも,1
どさもは,1
さもはや,1
もはやこ,1
はやこら,1
