,count(3963)
ゆべからずといへり,1
年の後今より千五百,1
の後今より千五百年,1
後今より千五百年の,1
をあらはし一百十三,1
の薬法三百九十七法,1
薬法三百九十七法の,1
法三百九十七法の治,1
三百九十七法の治法,1
百九十七法の治法を,1
九十七法の治法を定,1
められしなりこれよ,1
られしなりこれより,1
のおほくなりしこと,1
することに成しなり,1
ることに成しなり是,1
ことに成しなり是は,1
もなしいにしへは　,1
なしいにしへは　天,1
しいにしへは　天子,1
いにしへは　天子よ,1
にしへは　天子より,1
しへは　天子より諸,1
へは　天子より諸国,1
は　天子より諸国へ,1
はせたまひしとなり,1
介もいろは知らぬは,1
いそがしげにはしり,1
【「わろ」＝人をの,1
「わろ」＝人をのの,1
わろ」＝人をののし,1
ろ」＝人をののしっ,1
」＝人をののしって,1
＝人をののしってい,1
人をののしっていう,1
をののしっていう時,1
ののしっていう時に,1
のしっていう時に使,1
しっていう時に使う,1
っていう時に使う】,1
【左ページは挿絵の,1
左ページは挿絵のみ,1
ページは挿絵のみ】,2
【右ページは挿絵の,1
右ページは挿絵のみ,1
のなき所なし此故に,1
なき所なし此故に狂,1
き所なし此故に狂哥,1
所なし此故に狂哥に,1
なし此故に狂哥には,1
し此故に狂哥にはひ,1
此故に狂哥にはひが,1
故に狂哥にはひがし,1
しらみ日の出医者と,1
らみ日の出医者とよ,1
み日の出医者とよま,1
日の出医者とよまれ,1
さらゆるていをゑが,1
らゆるていをゑがゝ,1
ゆるていをゑがゝれ,1
るていをゑがゝれ医,1
ていをゑがゝれ医道,1
いをゑがゝれ医道の,1
なり是よりして医者,1
り是よりして医者の,1
是よりして医者のふ,1
よりして医者のふり,1
しめらるむべなるか,1
めらるむべなるかな,1
らるむべなるかな此,1
やかしはや人参とす,1
かしはや人参とすゝ,1
しはや人参とすゝめ,1
はや人参とすゝめか,1
や人参とすゝめかけ,1
【赤線や黒丸の書き,1
赤線や黒丸の書き込,1
線や黒丸の書き込み,1
や黒丸の書き込みが,1
黒丸の書き込みがあ,1
丸の書き込みがある,1
の書き込みがあるが,1
書き込みがあるが翻,1
き込みがあるが翻刻,1
込みがあるが翻刻に,1
みがあるが翻刻には,1
があるが翻刻には書,1
あるが翻刻には書か,1
るが翻刻には書かず,1
が翻刻には書かず】,1
【左ルビ・ちうげん,1
左ルビ・ちうげん】,1
ルビ・ちうげん】の,1
しからば御入■■■,1
からば御入■■■と,1
らば御入■■■とい,1
ば御入■■■といふ,1
せしは用ゆべき用ゆ,1
しは用ゆべき用ゆべ,1
は用ゆべき用ゆべか,1
して人参となるゆへ,1
て人参となるゆへに,1
【左ルビ・むらさき,1
左ルビ・むらさき】,1
ルビ・むらさき】あ,1
ビ・むらさき】あり,1
す唐より渡る人参中,1
唐より渡る人参中に,1
より渡る人参中にも,1
また高麗の次なり三,1
た高麗の次なり三韓,1
高麗の次なり三韓よ,1
麗の次なり三韓より,1
といふ所あり是より,1
いふ所あり是より出,1
ふ所あり是より出る,1
所あり是より出る参,1
あり是より出る参を,1
といひて朝鮮にまさ,1
いひて朝鮮にまさり,1
ひて朝鮮にまさりて,1
て朝鮮にまさりて上,1
朝鮮にまさりて上黨,1
鮮にまさりて上黨に,1
より出る人参を朝鮮,1
り出る人参を朝鮮に,1
て日本に売来りこれ,1
日本に売来りこれを,1
ともいふ元禄年中ま,1
もいふ元禄年中まで,1
徳年中より以来は唐,1
年中より以来は唐も,1
中より以来は唐も日,1
より以来は唐も日本,1
り以来は唐も日本も,1
以来は唐も日本も人,1
の物おほく今の人参,1
物おほく今の人参は,1
おほく今の人参は口,1
ほく今の人参は口に,1
ても三町ともゆかず,1
も三町ともゆかずし,1
三町ともゆかずして,1
一里は日本の六町な,1
里は日本の六町なり,1
は日本の六町なり然,1
日本の六町なり然れ,1
本の六町なり然れば,1
の六町なり然れば唐,1
六町なり然れば唐の,1
町なり然れば唐の五,1
なり然れば唐の五里,1
り然れば唐の五里は,1
然れば唐の五里は日,1
れば唐の五里は日本,1
ば唐の五里は日本の,1
唐の五里は日本の三,1
の五里は日本の三十,1
り唐の一両は十匁を,1
唐の一両は十匁を以,1
の一両は十匁を以て,1
一両は十匁を以て一,1
両は十匁を以て一両,1
は十匁を以て一両と,1
十匁を以て一両とせ,1
匁を以て一両とせり,1
を以て一両とせりい,1
以て一両とせりいか,1
て一両とせりいかに,1
一両とせりいかにも,1
ことあるべし今見る,1
とあるべし今見る所,1
あるべし今見る所の,1
るべし今見る所の独,1
べし今見る所の独参,1
し今見る所の独参湯,1
今見る所の独参湯は,1
見る所の独参湯は五,1
る所の独参湯は五分,1
所の独参湯は五分或,1
の独参湯は五分或は,1
独参湯は五分或は一,1
参湯は五分或は一匁,1
二匁三匁をかぎりと,1
匁三匁をかぎりとせ,1
三匁をかぎりとせり,1
匁をかぎりとせり儀,1
をかぎりとせり儀に,1
【左ルビ・ふきだす,1
左ルビ・ふきだす】,1
ルビ・ふきだす】に,1
ビ・ふきだす】にた,1
・ふきだす】にたへ,1
ふきだす】にたへた,1
きだす】にたへたり,1
だす】にたへたり且,1
すなり無用のものな,1
なり無用のものなれ,1
り無用のものなれど,1
無用のものなれども,1
なを取はやすよしな,1
を取はやすよしなり,1
取はやすよしなり近,1
はやすよしなり近比,1
やすよしなり近比時,1
すよしなり近比時め,1
よしなり近比時めく,1
しなり近比時めく医,1
なり近比時めく医者,1
り近比時めく医者に,1
わたりてありくいし,1
たりてありくいしや,1
りてありくいしやど,1
てありくいしやどの,1
へしたゝかなる朝鮮,1
したゝかなる朝鮮人,1
たゝかなる朝鮮人参,1
ゝかなる朝鮮人参に,1
してあてがふをたれ,1
てあてがふをたれも,1
の朝鮮とうけがへり,1
朝鮮とうけがへり■,1
鮮とうけがへり■■,1
とうけがへり■■【,1
うけがへり■■【去,1
けがへり■■【去々,1
がへり■■【去々ヵ,1
へり■■【去々ヵ】,1
り■■【去々ヵ】年,1
■■【去々ヵ】年の,1
■【去々ヵ】年の事,1
【去々ヵ】年の事と,1
去々ヵ】年の事とや,1
あり一人男子十八歳,1
はないものゝのやう,1
ないものゝのやうに,1
いものゝのやうにお,1
ものゝのやうにおぼ,1
のゝのやうにおぼへ,1
り他医にみせす此乗,1
他医にみせす此乗物,1
医にみせす此乗物に,1
のまぎら人参を一両,1
まぎら人参を一両代,1
ぎら人参を一両代金,1
ら人参を一両代金十,1
人参を一両代金十両,1
参を一両代金十両と,1
を一両代金十両とか,1
一両代金十両とかき,1
両代金十両とかき付,1
代金十両とかき付て,1
金十両とかき付てや,1
十両とかき付てやる,1
両とかき付てやる手,1
とかき付てやる手■,1
かき付てやる手■【,1
き付てやる手■【に,1
付てやる手■【にヵ,1
てやる手■【にヵ】,1
【牙人＝がじん、牙,1
牙人＝がじん、牙儈,1
人＝がじん、牙儈＝,1
＝がじん、牙儈＝す,1
がじん、牙儈＝すあ,1
じん、牙儈＝すあい,1
ん、牙儈＝すあい、,1
、牙儈＝すあい、ど,1
牙儈＝すあい、どち,1
儈＝すあい、どちら,1
＝すあい、どちらも,1
すあい、どちらも売,1
あい、どちらも売買,1
い、どちらも売買の,1
、どちらも売買の仲,1
どちらも売買の仲買,1
ちらも売買の仲買人,1
らも売買の仲買人の,1
も売買の仲買人のこ,1
売買の仲買人のこと,1
買の仲買人のこと】,1
にして六十四貫八百,1
して六十四貫八百目,1
て六十四貫八百目千,1
六十四貫八百目千両,1
十四貫八百目千両の,1
四貫八百目千両の身,1
てうわの四貫八百目,1
うわの四貫八百目諸,1
わの四貫八百目諸道,1
の四貫八百目諸道具,1
四貫八百目諸道具売,1
貫八百目諸道具売り,1
八百目諸道具売りて,1
ならぬやうにしたは,1
また一医是も本名は,1
た一医是も本名はい,1
一医是も本名はいは,1
医是も本名はいはれ,1
是も本名はいはれぬ,1
が此通りならば乗物,1
此通りならば乗物は,1
通りならば乗物はさ,1
りならば乗物はさて,1
ならば乗物はさてお,1
らば乗物はさておき,1
て天上までも引上ら,1
天上までも引上られ,1
上までも引上られん,1
までも引上られん山,1
【耆婆＝古代インド,1
耆婆＝古代インドの,1
婆＝古代インドの名,1
＝古代インドの名医,1
古代インドの名医、,1
代インドの名医、扁,1
インドの名医、扁鵲,1
ンドの名医、扁鵲＝,1
ドの名医、扁鵲＝古,1
の名医、扁鵲＝古代,1
名医、扁鵲＝古代中,1
医、扁鵲＝古代中国,1
、扁鵲＝古代中国の,1
扁鵲＝古代中国の名,1
鵲＝古代中国の名医,1
＝古代中国の名医】,1
【左ページ・挿絵の,1
左ページ・挿絵のみ,1
ページ・挿絵のみ】,2
【右ページ・挿絵の,1
右ページ・挿絵のみ,1
つり者茶屋風呂屋晴,1
り者茶屋風呂屋晴屋,1
り子ひとり四十にお,1
子ひとり四十におよ,1
ひとり四十におよん,1
とり四十におよんで,1
り四十におよんで妻,1
四十におよんで妻も,1
十におよんで妻もた,1
におよんで妻もたず,1
およんで妻もたず至,1
よんで妻もたず至て,1
成こと世間に知られ,1
こと世間に知られた,1
と世間に知られたり,1
世間に知られたり母,1
しき中に心をつくせ,1
き中に心をつくせり,1
せぬものなればくす,1
ぬものなればくすり,1
ものなればくすりさ,1
のなればくすりさへ,1
の百までもあるもの,1
百までもあるものと,1
までもあるものとお,1
でもあるものとおも,1
もあるものとおもつ,1
あるものとおもつて,1
るものとおもつてし,1
ものとおもつてしが,1
のとおもつてしがみ,1
とおもつてしがみつ,1
おもつてしがみつゐ,1
いたさせたきとのこ,1
たさせたきとのこと,1
されといへばつゐに,1
れといへばつゐにく,1
といへばつゐにくす,1
いへばつゐにくすり,1
へばつゐにくすりと,1
ばつゐにくすりとい,1
つゐにくすりといふ,1
ゐにくすりといふも,1
にくすりといふもの,1
にまかせて三十日ば,1
まかせて三十日ばか,1
かせて三十日ばかり,1
せて三十日ばかりに,1
て三十日ばかりにや,1
三十日ばかりにやく,1
十日ばかりにやくわ,1
日ばかりにやくわん,1
ばかりにやくわん屋,1
かりにやくわん屋の,1
りにやくわん屋の身,1
にやくわん屋の身代,1
やくわん屋の身代た,1
くわん屋の身代たゝ,1
きつぶして母もむな,1
つぶして母もむなし,1
ぶして母もむなしく,1
いやう〳〵にして手,1
やう〳〵にして手と,1
にあはれなることは,1
あはれなることは母,1
はれなることは母の,1
とやらいふものこと,1
やらいふものことの,1
のやうにお医者のい,1
やうにお医者のいは,1
うにお医者のいはれ,1
にお医者のいはれし,1
お医者のいはれしな,1
医者のいはれしなり,1
者のいはれしなり三,1
のいはれしなり三十,1
なりあゝふずること,1
りあゝふずることか,1
しらぬものなればと,1
らぬものなればとて,1
を病家へつかはして,1
病家へつかはして薬,1
家へつかはして薬に,1
たいやつやゝもすれ,1
いやつやゝもすれば,1
やつやゝもすれば見,1
つやゝもすれば見せ,1
に此類あるは六十六,1
此類あるは六十六部,1
類あるは六十六部の,1
あるは六十六部の中,1
るは六十六部の中に,1
六十六部は世間にな,1
十六部は世間になふ,1
六部は世間になふて,1
部は世間になふても,1
は世間になふても事,1
世間になふても事か,1
間になふても事かけ,1
になふても事かけず,1
なふても事かけず医,1
ふても事かけず医者,1
ても事かけず医者と,1
も事かけず医者と金,1
事かけず医者と金銀,1
は世間になふてかな,1
世間になふてかなは,1
間になふてかなはぬ,1
になふてかなはぬも,1
なふてかなはぬもの,1
ふてかなはぬもの金,1
てかなはぬもの金銀,1
かなはぬもの金銀の,1
家の用心あるべきこ,1
の用心あるべきこと,1
用心あるべきことな,1
心あるべきことなり,1
あるべきことなりと,1
るべきことなりと声,1
べきことなりと声は,1
きことなりと声はり,1
ことなりと声はりあ,1
となりと声はりあげ,1
をさらりとあけて又,1
にてきけばはあ〳〵,1
てきけばはあ〳〵と,1
きけばはあ〳〵とお,1
けばはあ〳〵とおも,1
ばはあ〳〵とおもふ,1
はあ〳〵とおもふて,1
出ていひひろめらる,1
ていひひろめらるゝ,1
いひひろめらるゝな,1
ひひろめらるゝなあ,1
ひろめらるゝなあれ,1
ろめらるゝなあれに,1
めらるゝなあれにて,1
らるゝなあれにては,1
るゝなあれにては医,1
ゝなあれにては医者,1
なあれにては医者は,1
あれにては医者はは,1
れにては医者ははや,1
にては医者ははやら,1
元禄年中の人参が今,1
禄年中の人参が今あ,1
年中の人参が今あれ,1
中の人参が今あれば,1
の人参が今あればと,1
人参が今あればとて,1
参が今あればとて五,1
が今あればとて五十,1
今あればとて五十年,1
あればとて五十年以,1
ればとて五十年以前,1
でもないものはない,1
もないものはないに,1
ないものはないにし,1
いものはないにして,1
をうるほすためしも,1
いとしかあい子の是,1
としかあい子の是が,1
れのくすりもきゝめ,1
のくすりもきゝめが,1
くすりもきゝめがな,1
すりもきゝめがない,1
りもきゝめがない此,1
もきゝめがない此う,1
きゝめがない此うへ,1
ゝめがない此うへは,1
にあらざれはならす,1
あらざれはならすと,1
らざれはならすとい,1
ざれはならすといふ,1
におよんではたとへ,1
でも是が人参といへ,1
も是が人参といへば,1
是が人参といへばと,1
が人参といへばとび,1
もあるものぞうたが,1
あるものぞうたがふ,1
るものぞうたがふて,1
ものぞうたがふては,1
してはあぶらおけそ,1
てはあぶらおけそわ,1
はあぶらおけそわか,1
あぶらおけそわかと,1
ぶらおけそわかとそ,1
らおけそわかとそん,1
おけそわかとそんで,1
けそわかとそんでも,1
そわかとそんでもな,1
【阿毘羅吽欠・あび,1
阿毘羅吽欠・あびら,1
毘羅吽欠・あびらう,1
羅吽欠・あびらうん,1
吽欠・あびらうんけ,1
欠・あびらうんけん,1
・あびらうんけん＝,1
あびらうんけん＝大,1
びらうんけん＝大日,1
らうんけん＝大日如,1
うんけん＝大日如来,1
んけん＝大日如来の,1
けん＝大日如来の真,1
ん＝大日如来の真言,1
＝大日如来の真言】,1
【左ページ・白紙】,1
三両は今の一両とあ,1
両は今の一両とあり,1
の一両は十匁を一両,1
一両は十匁を一両と,1
両は十匁を一両とす,1
して四十二匁そこら,1
一合たらずとなり然,1
合たらずとなり然れ,1
たらずとなり然れば,1
らずとなり然れば七,1
升は七合たらずの水,1
は七合たらずの水な,1
七合たらずの水なり,1
にせんじつめてはあ,1
せんじつめてはあぶ,1
んじつめてはあぶら,1
じつめてはあぶらの,1
つめてはあぶらのご,1
めてはあぶらのごと,1
てはあぶらのごとく,1
以下一百十二法の内,1
じつめてははなはだ,1
のくすりは一ふくわ,1
くすりは一ふくわづ,1
すりは一ふくわづか,1
りは一ふくわづか一,1
は一ふくわづか一匁,1
一ふくわづか一匁よ,1
ふくわづか一匁より,1
くわづか一匁より一,1
わづか一匁より一匁,1
づか一匁より一匁四,1
か一匁より一匁四五,1
一匁より一匁四五分,1
ず水は一合半あるひ,1
水は一合半あるひは,1
は一合半あるひは二,1
一合半あるひは二合,1
ことなるや此義くわ,1
となるや此義くわし,1
なるや此義くわしく,1
るや此義くわしく御,1
を九ふく少ければこ,1
九ふく少ければこれ,1
ふく少ければこれを,1
あるがごとし其罪の,1
かくのごとしそのほ,1
くのごとしそのほど,1
のごとしそのほど〳,1
ごとしそのほど〳〵,1
としそのほど〳〵の,1
法あるがごとしたと,1
あるがごとしたとへ,1
るがごとしたとへば,1
にしていひまわして,1
していひまわしてか,1
ていひまわしてかち,1
いひまわしてかちに,1
成ありこゝにおゐて,1
こゝかしこをいひな,1
ゝかしこをいひなた,1
かしこをいひなため,1
しこをいひなためて,1
ければなりふりさは,1
ればなりふりさはな,1
ばなりふりさはなし,1
のきびしさいらひど,1
きびしさいらひどさ,1
びしさいらひどさも,1
しさいらひどさもは,1
さいらひどさもはや,1
いらひどさもはやこ,1
らひどさもはやこら,1
ひどさもはやこらへ,1
どさもはやこらへが,1
さもはやこらへがた,1
もはやこらへがたく,1
はやこらへがたく候,1
やこらへがたく候こ,1
こらへがたく候これ,1
らへがたく候これ見,1
へがたく候これ見さ,1
でくれやりますそし,1
くれやりますそして,1
く小僧〳〵といらへ,1
小僧〳〵といらへす,1
僧〳〵といらへする,1
〳〵といらへする間,1
〵といらへする間も,1
といらへする間もご,1
いらへする間もござ,1
らへする間もござら,1
へする間もござらぬ,1
でみしらしやります,1
みしらしやります是,1
しらしやります是で,1
らしやります是では,1
聞てまことくし扨〳,1
てまことくし扨〳〵,1
とは大にちがふたり,1
は大にちがふたりい,1
大にちがふたりいで,1
右の三事一々に云ひ,1
の三事一々に云ひ立,1
三事一々に云ひ立て,1
よめよといへば其ま,1
めよといへば其まゝ,1
何をするやらと始の,1
をするやらと始のほ,1
するやらと始のほと,1
るやらと始のほとは,1
やらと始のほとはお,1
らと始のほとはおも,1
と始のほとはおもひ,1
始のほとはおもひま,1
のほとはおもひまし,1
ほとはおもひました,1
とはおもひましたが,1
のふちをたゝいて御,1
候へ此ごとくと申に,1
へ此ごとくと申に成,1
此ごとくと申に成た,1
ごとくと申に成たる,1
を十四五本出して杓,1
十四五本出して杓子,1
四五本出して杓子も,1
五本出して杓子もと,1
本出して杓子もとむ,1
出して杓子もとむる,1
で■【たヵ】つさせ,1
■【たヵ】つさせま,1
【たヵ】つさせます,1
たヵ】つさせます頭,1
ヵ】つさせます頭を,1
】つさせます頭をそ,1
つさせます頭をそれ,1
させます頭をそれと,1
せます頭をそれとい,1
ます頭をそれといへ,1
す頭をそれといへば,1
がたへませぬこなた,1
たへませぬこなたの,1
ござれども何ともな,1
ざれども何ともなら,1
れども何ともならぬ,1
ども何ともならぬあ,1
も何ともならぬあん,1
何ともならぬあん■,1
ともならぬあん■■,1
もならぬあん■■【,1
ならぬあん■■【ば,1
らぬあん■■【ばく,1
ぬあん■■【ばくヵ,1
あん■■【ばくヵ】,1
ん■■【ばくヵ】者,1
■■【ばくヵ】者け,1
■【ばくヵ】者けれ,1
【ばくヵ】者けれと,1
ばくヵ】者けれとも,1
ならんとだましすか,1
らんとだましすかし,1
んとだましすかして,1
とだましすかしてそ,1
だましすかしてそだ,1
ましすかしてそだて,1
しすかしてそだてま,1
すかしてそだてます,1
かしてそだてますと,1
が口と大ちがひいひ,1
口と大ちがひいひわ,1
と大ちがひいひわけ,1
大ちがひいひわけな,1
につきしとなり是月,1
つきしとなり是月日,1
きしとなり是月日を,1
も此通り仲景の立法,1
此通り仲景の立法は,1
通り仲景の立法は大,1
り仲景の立法は大法,1
仲景の立法は大法な,1
景の立法は大法なり,1
の似より者二十四病,1
似より者二十四病あ,1
より者二十四病あり,1
きをいとはず甚おそ,1
をいとはず甚おそき,1
いとはず甚おそきこ,1
とはず甚おそきこと,1
はず甚おそきことな,1
とのいましめあり此,1
のいましめあり此ゆ,1
いましめあり此ゆへ,1
ましめあり此ゆへに,1
に至て仲景の立方を,1
を小にし日数をのぶ,1
小にし日数をのぶる,1
にし日数をのぶる事,1
ぜしときいへること,1
しときいへることあ,1
ときいへることあり,1
きいへることあり不,1
いへることあり不足,1
へることあり不足虚,1
ることあり不足虚分,1
ことあり不足虚分の,1
とあり不足虚分の症,1
あり不足虚分の症を,1
にはなるべからずと,1
はなるべからずとい,1
なるべからずといひ,1
るべからずといひて,1
べからずといひて百,1
からずといひて百日,1
らずといひて百日を,1
ずといひて百日を限,1
といひて百日を限り,1
するに十日ばかりに,1
るに十日ばかりにし,1
に十日ばかりにして,1
十日ばかりにして何,1
日ばかりにして何の,1
ばかりにして何のし,1
かりにして何のしる,1
りにして何のしるし,1
にして何のしるしも,1
して何のしるしも見,1
て何のしるしも見へ,1
何のしるしも見へざ,1
のしるしも見へざれ,1
て利気のくすりを用,1
利気のくすりを用ひ,1
気のくすりを用ひし,1
そむきければ立帰り,1
むきければ立帰りて,1
あらんとする折ふし,1
らんとする折ふし范,1
んとする折ふし范雲,1
とする折ふし范雲傷,1
する折ふし范雲傷寒,1
る折ふし范雲傷寒を,1
てしか〳〵のことあ,1
しか〳〵のことあり,1
か〳〵のことあり何,1
〳〵のことあり何と,1
〵のことあり何とぞ,1
のことあり何とぞ此,1
ことあり何とぞ此病,1
とあり何とぞ此病を,1
にはづれなば一生此,1
しとなげく文伯のい,1
となげく文伯のいは,1
なげく文伯のいはく,1
げく文伯のいはく病,1
く文伯のいはく病を,1
文伯のいはく病を愈,1
伯のいはく病を愈す,1
のいはく病を愈すこ,1
いはく病を愈すこと,1
はく病を愈すことは,1
く病を愈すことはい,1
病を愈すことはいと,1
を愈すことはいとや,1
愈すことはいとやす,1
すことはいとやすし,1
らくは二年の後かな,1
くは二年の後かなら,1
す死なん范雲がいは,1
死なん范雲がいはく,1
なりましてや二年を,1
りましてや二年をや,1
ましてや二年をやは,1
してや二年をやはや,1
てや二年をやはやく,1
や二年をやはやく治,1
二年をやはやく治し,1
年をやはやく治した,1
をやはやく治したき,1
やはやく治したきと,1
はやく治したきとい,1
やく治したきといへ,1
く治したきといへり,1
出てくすりを用ひて,1
ぶことかぎりなし文,1
ことかぎりなし文伯,1
とかぎりなし文伯の,1
かぎりなし文伯のい,1
ぎりなし文伯のいは,1
りなし文伯のいはく,1
ずる所は命なりとい,1
る所は命なりといひ,1
所は命なりといひし,1
は命なりといひしに,1
命なりといひしに終,1
なりといひしに終に,1
ることあたはず此故,1
ことあたはず此故に,1
不食の症と成て日々,1
食の症と成て日々に,1
せず我また其ことを,1
ず我また其ことを忘,1
我また其ことを忘れ,1
また其ことを忘れて,1
た其ことを忘れて云,1
其ことを忘れて云は,1
ざるなり然らば治す,1
るなり然らば治すべ,1
なり然らば治すべし,1
り然らば治すべしや,1
然らば治すべしやと,1
らば治すべしやとい,1
ば治すべしやといへ,1
治すべしやといへば,1
して春にいたらばま,1
て春にいたらばまさ,1
春にいたらばまさに,1
べしといひしに果し,1
に有といふは医の常,1
有といふは医の常に,1
する所ならずや然し,1
る所ならずや然して,1
当世は医者も病家も,1
世は医者も病家も只,1
は医者も病家も只補,1
医者も病家も只補ふ,1
者も病家も只補ふと,1
も病家も只補ふとさ,1
病家も只補ふとさへ,1
家も只補ふとさへい,1
も只補ふとさへいへ,1
只補ふとさへいへば,1
といへば人参ならで,1
いへば人参ならで外,1
へば人参ならで外に,1
ば人参ならで外にな,1
人参ならで外になき,1
参ならで外になき物,1
ならで外になき物の,1
らで外になき物のや,1
で外になき物のやう,1
気分の補薬人参の外,1
分の補薬人参の外に,1
の補たるを知らずと,1
補たるを知らずとむ,1
たるを知らずとむべ,1
るを知らずとむべな,1
を知らずとむべなる,1
知らずとむべなるか,1
らずとむべなるかな,1
ずとむべなるかな補,1
とむべなるかな補中,1
むべなるかな補中に,1
べなるかな補中に瀉,1
なるかな補中に瀉あ,1
るかな補中に瀉あり,1
かな補中に瀉あり瀉,1
な補中に瀉あり瀉中,1
に補ありといふ事を,1
補ありといふ事をわ,1
ありといふ事をわき,1
りといふ事をわきま,1
といふ事をわきまへ,1
いふ事をわきまへず,1
ふ事をわきまへずし,1
事をわきまへずして,1
のいたりならずや其,1
いたりならずや其も,1
たりならずや其もと,1
に依て補薬を事とす,1
とても無事に用ゆれ,1
ても無事に用ゆれば,1
は今の医におよばず,1
今の医におよばずし,1
の医におよばずしか,1
医におよばずしかし,1
にすべきなり道三の,1
すといへども病人に,1
に明らかならずとは,1
明らかならずとは此,1
らかならずとは此こ,1
かならずとは此こと,1
ならずとは此こと也,1
らずとは此こと也殊,1
ずとは此こと也殊に,1
とは此こと也殊に頃,1
は此こと也殊に頃年,1
此こと也殊に頃年の,1
こと也殊に頃年の医,1
と也殊に頃年の医者,1
也殊に頃年の医者は,1
あることをしらざる,1
ることをしらざるも,1
ことをしらざるもの,1
とをしらざるもの多,1
をしらざるもの多し,1
といふは道三家なり,1
の時代なり其比天下,1
時代なり其比天下に,1
代なり其比天下に道,1
なり其比天下に道三,1
り其比天下に道三と,1
其比天下に道三とい,1
比天下に道三といふ,1
三なり是は武士なり,1
【挿絵のみ・地黄丸,1
挿絵のみ・地黄丸を,1
絵のみ・地黄丸を売,1
のみ・地黄丸を売っ,1
み・地黄丸を売って,1
・地黄丸を売ってい,1
地黄丸を売っている,1
黄丸を売っている店,1
丸を売っている店先,1
を売っている店先の,1
売っている店先の様,1
っている店先の様子,1
ている店先の様子】,1
道の道の字三喜の三,1
の道の字三喜の三の,1
道の字三喜の三の字,1
の字三喜の三の字を,1
字三喜の三の字を取,1
三喜の三の字を取て,1
喜の三の字を取てみ,1
の三の字を取てみつ,1
三の字を取てみつか,1
の字を取てみつから,1
字を取てみつから道,1
を取てみつから道三,1
取てみつから道三と,1
てみつから道三と名,1
に於て其名天下に聞,1
於て其名天下に聞へ,1
て其名天下に聞へた,1
其名天下に聞へたり,1
名天下に聞へたり今,1
天下に聞へたり今世,1
下に聞へたり今世上,1
に聞へたり今世上に,1
聞へたり今世上に用,1
へたり今世上に用ゆ,1
たり今世上に用ゆる,1
り今世上に用ゆる所,1
今世上に用ゆる所の,1
法貴【常ヵ】のごと,1
貴【常ヵ】のごとし,1
【常ヵ】のごとしと,1
常ヵ】のごとしとい,1
ヵ】のごとしといふ,1
】のごとしといふ法,1
のごとしといふ法は,1
ごとしといふ法は此,1
としといふ法は此道,1
しといふ法は此道三,1
といふ法は此道三よ,1
いふ法は此道三より,1
れりかるがゆへに新,1
りかるがゆへに新流,1
かるがゆへに新流を,1
るがゆへに新流を当,1
がゆへに新流を当流,1
ゆへに新流を当流と,1
へに新流を当流とい,1
に新流を当流といひ,1
新流を当流といひ古,1
流を当流といひ古流,1
を当流といひ古流を,1
当流といひ古流を他,1
流といひ古流を他流,1
といひ古流を他流と,1
いひ古流を他流と云,1
ひ古流を他流と云ふ,1
も当流他流ともに昔,1
当流他流ともに昔は,1
流他流ともに昔は皆,1
他流ともに昔は皆小,1
流ともに昔は皆小包,1
ともに昔は皆小包は,1
もに昔は皆小包は香,1
に昔は皆小包は香包,1
