,count(16762)
〵と,8
僭上,1
はる,8
り外,1
外に,3
に医,3
はな,24
ない,7
いも,2
のゝ,5
ゝの,3
のや,5
にお,23
薬師,1
崇貴,1
の始,2
始よ,3
り他,1
他医,2
医に,3
にみ,1
みせ,1
せす,1
此乗,1
物に,4
取付,1
さず,2
ず乗,1
見懸,1
家が,1
がま,4
まへ,11
のけ,2
けふ,1
りの,5
ぬに,1
に見,8
こみ,1
随分,3
り人,6
は手,2
手前,1
前が,1
持料,1
のま,2
まぎ,2
ぎら,3
ら人,2
を一,5
両代,1
代金,1
金十,1
十両,2
とか,9
かき,5
き付,1
てや,9
やる,4
る手,2
手■,1
【に,1
にヵ,1
受取,1
に二,3
二分,1
入て,12
一日,1
服宛,1
三年,1
【牙,1
人＝,1
＝が,1
がじ,1
じん,1
ん、,1
、牙,1
牙儈,1
儈＝,1
＝す,1
すあ,1
あい,3
い、,1
、ど,1
どち,1
ちら,3
らも,1
も売,1
売買,1
買の,1
の仲,1
仲買,1
買人,1
人の,22
と】,1
参百,1
八両,1
て六,1
十四,5
四貫,2
貫八,2
百目,2
目千,1
の身,2
代こ,1
きり,5
りや,3
てう,3
うわ,1
わの,1
の四,4
目諸,1
諸道,1
道具,1
具売,1
売り,1
葬送,1
う〳,4
て百,3
百ヶ,1
ヶ日,1
茶湯,2
油揚,1
ぬや,1
参牙,1
のは,14
はぎ,1
ぎむ,1
むい,1
たゆ,3
とは,21
はむ,3
むこ,1
こい,1
仕方,1
た一,1
一医,1
医是,2
是も,1
も本,1
本名,1
名は,2
はい,7
異名,1
投田,3
田簺,1
簺庵,1
名人,2
の手,4
手に,3
双六,1
さい,5
いの,1
の目,5
目を,1
がゆ,7
耆婆,3
扁鵲,5
もお,4
ばず,5
胗脉,5
が此,1
此通,2
通り,2
りな,14
ば乗,1
物は,2
はさ,6
さて,2
てお,2
おき,2
輿車,1
て天,1
天上,1
上ま,1
でも,7
も引,1
引上,1
上ら,1
れん,1
ん山,1
りに,19
おゐ,2
ゐて,2
出合,1
【耆,1
婆＝,1
＝古,2
古代,2
代イ,1
イン,1
ンド,1
ドの,1
名医,7
医、,1
、扁,1
鵲＝,1
代中,1
中国,1
医】,1
ジ・,4
・挿,2
ジ】,2
つり,4
り者,2
者茶,1
茶屋,1
屋風,1
風呂,1
呂屋,1
屋晴,1
晴屋,1
巾着,1
背小,1
小路,1
かゝ,8
ゝら,1
ぬ嶋,1
く随,1
我家,1
ぬあ,2
あそ,1
そび,1
者也,1
ゝき,3
きや,4
やめ,3
めば,1
やむ,1
しき,15
薬鑵,2
鑵屋,1
り母,2
母ひ,1
ひと,4
り子,1
子ひ,1
とり,3
り四,1
四十,4
十に,1
よん,3
んで,5
で妻,1
妻も,1
もた,2
たず,2
ず至,1
至て,4
孝行,1
成こ,2
と世,1
世間,4
間に,4
に知,1
れた,6
老病,1
びぬ,1
ぬれ,2
ての,5
看病,3
き中,1
に心,2
心を,2
をつ,4
くせ,1
屋よ,1
けれ,48
ば生,1
生れ,2
れて,17
てよ,3
つゐ,3
ゐに,2
くす,26
すり,24
三昧,1
せぬ,2
ぬも,4
ばく,2
りさ,4
人は,6
の百,2
百ま,1
もあ,8
おも,25
てし,7
しが,7
がみ,2
みつ,4
み何,1
何と,8
とぞ,5
ぞ今,1
今一,2
一た,3
たび,3
本復,3
たさ,4
させ,10
たき,6
きと,7
との,9
ばに,1
て年,1
年よ,1
せき,1
きこ,11
こし,4
しの,3
本脾,1
のよ,2
よは,1
はみ,1
みな,3
帰脾,1
脾湯,1
でな,1
なけ,3
ばな,6
黄芪,1
【黄,1
黄耆,1
耆】,1
木香,1
酸棗,1
棗仁,1
龍眼,4
眼肉,2
高貴,1
をと,4
とゝ,2
のへ,2
れと,8
へば,24
ばつ,2
ふも,9
取扱,1
さね,2
其許,1
御調,1
さる,4
代物,1
は是,5
まか,2
かせ,3
せて,5
十日,4
日ば,2
ばか,5
やく,3
わん,6
ん屋,1
屋の,11
代た,1
きつ,3
つぶ,4
ぶし,1
て母,2
母も,1
もむ,2
むな,1
しく,14
鳥辺,1
辺山,1
へや,1
るや,10
やこ,2
この,4
のか,3
かた,7
参代,1
代を,1
をせ,3
せが,1
うり,5
いや,5
〵に,3
て手,2
手と,1
身に,2
いと,11
不便,2
あは,2
れな,10
は母,1
母の,3
吞残,1
らい,5
高直,1
る物,2
お医,1
ほど,7
どあ,2
り今,9
今は,3
たし,14
見れ,5
眼核,1
りあ,5
あゝ,1
ゝふ,1
ふず,1
ずる,10
かい,1
薬物,2
ばと,3
とて,30
て龍,1
肉の,1
をお,6
おの,2
のれ,2
れが,3
がく,1
くら,4
を病,1
家へ,1
へつ,1
つか,11
かは,7
て薬,4
薬に,5
入さ,1
言語,1
語道,1
道断,1
医中,2
中の,6
横道,1
道者,1
つと,3
たい,2
やつ,1
つや,1
やゝ,4
ゝも,6
もす,8
すれ,13
ば見,1
見せ,2
花麗,1
にす,12
る医,12
に此,5
此類,3
類あ,1
は六,1
六部,2
部の,1
護摩,1
部は,2
は世,2
も事,1
事か,1
けず,1
ず医,1
と金,2
金銀,3
てか,6
なは,10
はぬ,1
の金,1
銀の,1
かね,4
ねは,2
悪腸,1
眼鏡,1
て見,3
る是,2
是第,1
第一,4
一病,2
の用,2
用心,1
心あ,1
と声,1
声は,1
あげ,1
きま,5
じけ,2
ける,27
勝手,3
り山,1
山の,3
神間,1
障子,2
をさ,7
らり,1
あけ,2
て又,4
糞得,5
得斎,5
りが,4
がほ,2
講談,3
てき,1
きけ,4
けば,1
ばは,2
はあ,11
あ〳,1
もふ,6
頭痛,2
かす,4
諸生,6
生衆,1
あの,5
うな,4
心内,1
ゝと,3
もか,4
ひひ,1
ひろ,3
ゝな,2
なあ,2
れに,5
は医,5
はは,3
ぬぞ,1
ぞよ,2
よ第,1
にに,1
くま,1
がつ,2
かゆ,2
るた,1
たと,5
とへ,4
が今,1
今あ,1
て五,3
五十,2
十年,3
年以,3
古黴,1
たも,3
薬力,2
きか,1
其上,2
銀を,1
とき,25
里山,1
山坂,1
口中,1
がた,20
まり,8
をう,10
うる,1
るほ,1
ほす,1
すた,1
ため,6
めし,3
しも,4
大切,3
切至,1
至極,3
かゞ,3
ゞせ,2
せん,14
かあ,2
い子,1
子の,4
の是,1
是が,2
では,6
に入,10
入ら,1
らん,11
んと,25
と思,2
思ふ,1
折節,3
れの,3
のく,8
もき,2
きゝ,2
めが,1
がな,2
い此,1
此う,1
うへ,1
補薬,7
ざれ,8
れは,6
らす,10
すと,10
はた,4
桔梗,1
干大,1
大根,1
も是,1
が人,1
付程,1
たの,5
もし,1
信心,1
奇妙,5
妙不,1
不思,4
思議,4
効験,1
のぞ,4
ぞう,1
うた,8
たが,14
阿毘,2
毘羅,2
羅牟,1
牟件,1
一心,1
決定,1
あぶ,2
ぶら,3
らお,1
おけ,3
けそ,1
そわ,1
わか,1
かと,4
とそ,1
そん,1
いこ,1
とと,2
なへ,3
婆々,1
あな,2
がち,1
忌嫌,1
【阿,1
羅吽,1
吽欠,1
欠・,1
・あ,1
あび,1
びら,1
らう,1
うん,1
んけ,1
けん,4
ん＝,1
＝大,1
大日,1
日如,1
如来,1
来の,1
の真,1
真言,4
言】,1
・白,1
白紙,2
【一,1
一巻,1
の背,2
【二,2
二巻,2
巻表,3
養生,3
教訓,3
　二,1
巻二,2
嶋村,1
村蟹,1
蟹蔵,1
ゝみ,3
はく,26
拙者,2
此頃,1
寒論,2
候所,2
桂枝,6
枝湯,4
麻黄,2
黄湯,2
分量,1
三両,4
芍薬,1
甘草,4
二両,1
生姜,4
大棗,1
とこ,6
れあ,2
宋元,3
明朝,5
方書,4
共に,2
への,3
は今,3
て四,2
匁そ,1
そこ,1
こら,3
り水,1
水七,1
七升,1
升を,2
三升,1
後服,1
をや,5
める,4
ると,33
一升,2
升は,2
京升,4
一合,3
合た,2
ば七,1
は七,1
七合,1
の水,4
水な,3
薬味,2
を三,1
三合,2
にせ,7
んじ,3
じつ,2
つめ,4
らの,3
のご,13
見ゆ,4
薬方,3
以下,1
下一,1
二法,1
の内,5
湯薬,2
薬剤,1
はだ,6
厚濃,1
て用,4
ひや,2
うは,3
一服,1
取法,1
然る,5
当世,3
一ふ,1
ふく,4
か一,1
匁よ,1
匁四,1
四五,4
大服,1
匁に,1
ず水,1
水は,3
合半,1
半あ,1
るひ,2
ひは,5
は二,2
二合,2
反に,1
是古,1
古へ,1
と今,1
の傷,1
寒と,1
や又,1
人物,1
や此,2
此義,1
義く,1
わし,4
く御,2
候へ,6
へ糞,1
く〳,1
〵聞,1
聞て,4
足下,1
学頭,1
肝門,1
ゝよ,1
遠近,1
中外,1
軽重,1
きも,5
き者,1
てせ,3
せず,9
おぎ,2
ぎな,2
なひ,5
制緩,1
偶奇,1
其服,1
を小,2
小に,3
奇偶,1
を大,1
大に,6
す大,1
大な,2
すく,9
し小,2
数多,1
し多,1
多け,4
を九,1
九ふ,1
く少,1
少け,1
ばこ,2
一に,6
反佐,1
て以,1
取之,1
所謂,1
寒熱,4
熱温,2
温涼,2
ふと,11
立方,2
元祖,1
百発,1
発百,1
百中,1
るの,5
大法,3
聖人,1
刑罰,1
し其,3
其罪,2
罪の,1
其刑,1
其罰,1
くの,8
しそ,1
その,7
のほ,2
ど〳,1
〵の,5
法あ,3
れす,1
すま,3
ふの,1
無口,2
不弁,1
非分,1
るあ,3
と見,5
弁舌,1
利口,3
ひま,2
まわ,2
かち,3
ちに,3
成あ,1
こゝ,7
ゝに,6
疑似,1
似不,1
不分,1
分明,1
未決,1
きは,7
左右,2
右の,3
頭取,1
行事,1
こを,1
をい,12
ひな,4
なた,4
勝負,1
おつ,1
てと,4
のべ,1
べて,1
彼関,1
関取,1
りふ,2
さは,1
伊州,1
防州,2
へい,2
ひお,3
おく,1
くり,4
惣而,1
国民,1
【見,1
見開,1
開き,1
き挿,1
絵】,2
小僧,5
鈴木,3
奥州,4
だり,2
意得,1
と有,2
逃帰,1
父母,1
ふや,5
のき,3
きび,1
びし,1
しさ,1
いら,2
ひど,1
どさ,1
さも,4
もは,3
へが,1
たく,4
く候,1
候こ,1
れ見,1
見さ,1
やれ,2
生疵,1
不自,1
自由,1
朝夕,2
でく,1
れや,1
やり,17
すそ,1
そし,1
気短,1
せわ,1
く小,1
僧〳,1
へす,1
る間,1
間も,1
もご,2
ござ,3
雪隠,4
長居,1
でみ,1
みし,3
らし,5
す是,2
是で,1
ぬと,2
泣口,1
口説,1
てま,6
まこ,3
くし,6
し扨,1
扨〳,1
不仁,5
仁不,1
不慈,1
和尚,4
は大,3
にち,1
ちが,4
ふた,3
いで,2
て寺,1
寺へ,1
走行,1
三事,1
事一,1
一々,1
に云,1
云ひ,9
ひ立,2
立て,3
述懐,1
にけ,1
けで,2
でん,2
んし,3
見や,1
やし,6
ひせ,1
せよ,3
よめ,4
めよ,1
よと,1
ば其,4
其ま,2
まゝ,4
何を,1
をす,3
らと,7
と始,1
始の,1
ほと,2
はお,3
もひ,14
まし,9
をむ,1
むし,1
折取,1
くあ,3
あば,1
ばれ,2
て野,1
野中,1
拙僧,1
なん,4
んぎ,2
ぎ御,1
推量,3
飯揚,1
杓子,3
てて,1
てん,2
んが,5
がう,1
鍋釜,1
ふち,1
ちを,1
ゝい,1
いて,5
て御,1
へ此,1
此ご,1
くと,1
と申,5
申に,1
成た,1
を十,1
五本,1
本出,1
出し,7
て杓,1
子も,1
もと,9
とむ,6
せふ,1
ふ事,3
事な,6
しに,16
飯椀,1
で■,1
【た,1
たヵ,1
】つ,1
つさ,1
せま,1
す頭,1
頭を,1
をそ,1
それ,7
おし,6
て月,1
月に,4
に一,10
一度,2
度も,1
とら,4
はね,2
わり,1
是非,3
剃刀,1
刀疵,1
へま,1
ませ,2
ぬこ,1
こな,1
子息,1
も何,1
あん,1
ん■,1
【ば,1
くヵ,1
】者,1
者け,1
愚僧,1
年た,1
たけ,1
成長,1
ばよ,1
よく,5
とだ,1
だま,1
しす,2
すか,3
てそ,3
そだ,1
だて,3
おと,4
けう,1
うさ,1
さめ,1
が口,1
口と,1
と大,1
大ち,1
がひ,4
ひい,1
ひわ,1
わけ,2
けな,1
世俗,2
片口,1
口問,1
問答,1
いま,6
めた,2
古事,1
義経,1
舟路,1
大物,1
悪風,1
北国,2
国越,1
へ三,1
余日,1
せら,3
じま,1
まい,2
かま,2
まく,2
様子,7
聞合,1
せこ,1
こに,1
遅滞,1
逗留,1
東海,1
海道,1
を七,1
五日,2
日か,1
つき,4
きし,1
是月,1
月日,2
日を,4
善悪,1
表裏,2
聞定,1
り又,5
計略,1
石地,1
地蔵,1
をぬ,2
ぬす,1
しを,4
町内,2
数月,1
張番,1
困窮,1
盗人,1
遷延,2
日数,4
しゆ,1
しれ,1
盗賊,1
も此,5
り仲,1
景の,2
の立,2
立法,1
法は,3
法な,3
の似,1
似よ,1
者二,1
四病,1
病あ,6
六経,2
伝證,1
太陽,1
陽明,1
少陽,1
太陰,1
少陰,1
厥陰,1
伝本,1
順経,1
越経,1
誤下,1
首尾,1
次第,2
第あ,1
経病,1
府病,1
併病,1
合病,1
壊病,1
分別,1
きを,10
はず,3
やき,3
なか,7
かれ,7
すに,3
ず甚,1
甚お,1
おそ,7
そき,1
だつ,1
承気,1
めあ,1
り此,10
西晋,1
以後,1
隋唐,1
元明,1
に至,2
て仲,1
方を,2
々家,1
変方,1
を立,2
し日,1
数を,3
のぶ,1
ぶる,1
る事,5
秘事,1
時勉,2
常勲,1
徐氏,2
が中,1
中気,1
不足,2
症を,2
ぜし,1
きい,3
へる,11
り不,1
足虚,1
虚分,1
分の,5
の症,3
かじ,1
家屋,1
し不,1
不日,2
急速,1
を限,1
限り,1
治療,5
に十,2
て何,4
何の,3
しる,4
るし,6
も見,1
見へ,6
へざ,4
性急,1
医を,5
て利,1
利気,1
気の,2
りを,8
そむ,1
むき,4
立帰,1
帰り,1
あや,11
やま,5
て終,1
に三,3
余に,1
復平,1
平愈,2
かや,3
伝記,1
此こ,3
医の,10
證拠,1
六朝,1
右僕,1
僕射,1
范雲,4
九錫,2
る折,1
折ふ,1
ふし,5
し范,1
雲傷,1
寒を,1
り名,1
徐文,1
文伯,5
か〳,3
り何,4
ぞ此,2
此病,8
病を,13
すこ,5
んや,3
此度,1
錫命,1
はづ,2
づれ,1
なば,4
ば一,3
一生,4
生此,1
なげ,2
げく,3
く文,1
伯の,2
く病,1
を愈,1
愈す,1
すし,3
明日,1
べけ,3
らく,3
くは,12
後か,1
す死,1
死な,1
ん范,1
雲が,1
がい,11
を聞,4
に死,3
死す,2
や二,1
年を,1
やは,1
く治,1
治し,6
事を,7
て地,1
地を,2
の葉,2
葉を,3
雲を,1
せあ,1
あつ,5
く衣,1
衣を,1
暫時,1
てく,4
翌日,2
平復,1
ぶこ,2
し文,3
ぶに,1
ず人,2
所は,5
は命,1
命な,3
に終,1
終に,1
翌年,1
死せ,2
孫景,2
景祥,2
は名,1
医な,1
り長,1
沙の,1
李文,1
文正,1
正公,1
十九,1
九歳,1
歳の,1
脾病,2
て其,6
其證,1
食し,1
ず此,3
て多,1
多か,1
ば漸,1
漸々,1
不食,3
食の,1
症と,1
日々,1
危症,1
り月,1
年暮,1
に及,1
及べ,1
べり,2
諸医,5
皆い,1
労瘵,1
はゞ,1
ゞ病,1
病い,1
いよ,4
よ〳,4
かる,8
然し,6
脾気,2
とろ,2
ろへ,2
木気,1
る時,1
至り,1
木尅,1
尅土,1
脾胃,3
衰憊,1
李子,1
大き,6
祥脉,1
て云,2
云は,5
父子,4
みて,9
て是,5
を問,1
問ふ,1
が云,2
く此,3
心火,2
り春,1
春に,3
木生,1
生火,1
生気,1
を得,6
得べ,1
し諸,1
は其,5
へな,3
病者,1
憂鬱,2
ずや,8
やと,14
氏が,1
うし,5
と久,1
久し,2
成れ,1
は此,6
病因,1
ず我,2
我ま,1
た其,1
其こ,1
とを,11
を忘,1
忘れ,1
るな,17
然ら,1
ば治,2
治す,20
ず五,1
て春,2
ばま,2
さに,5
に果,1
果し,1
是医,1
気候,1
を知,12
知り,3
運気,1
其日,2
日〳,1
支干,1
晴晦,1
気色,1
がら,4
らを,3
かん,8
八専,1
の病,8
病気,1
気を,3
事知,1
知る,5
脉学,1
学四,1
四言,1
言挙,1
挙要,1
春秋,1
