朱,2
之,1
享,1
様,1
惣,4
七,1
五,1
四,2
　,7
六,1
残,1
而,2
一,2
】,1
筋,1
山,1
無,1
三,1
白,1
壱,1
差,1
利,1
仕,1
本,1
屋,1
